t_monotonic,t_since_run_start,timestamp_unix,event,details
14883.219328279,0.0004259669985913206,1784059111.3317506,run_start,
14883.220128513,0.0012262009986443445,1784059111.33255,source_vm_started,pid=27176
14883.321479574,0.10257726199961326,1784059111.4339015,source_qmp_ready,
14894.467253688,11.248351375999846,1784059122.5796757,source_ssh_ready,
14894.603229988,11.384327675999884,1784059122.715652,source_postgres_ready,
14895.017215532,11.798313219998818,1784059123.129638,benchmark_start,
14995.017320446,111.7984181339998,1784059223.1297436,destination_boot_start,
14995.017701413,111.79879910099953,1784059223.1301234,destination_process_started,pid=27335
14995.11939765,111.90049533799902,1784059223.2318199,destination_qmp_ready,
14995.12208356,111.90318124799887,1784059223.2345054,migration_started,
15096.449940041,213.23103772899958,1784059324.5623624,benchmark_end,
15097.400469336,214.18156702399938,1784059325.5128913,migration_end,
15098.451614923,215.23271261099944,1784059326.5640368,source_terminate_requested,pid=27176
15098.515348276,215.29644596399885,1784059326.6277704,source_terminated,pid=27176
