t_monotonic,t_since_run_start,timestamp_unix,event,details
15566.024884593,0.0003903359993273625,1784059794.1373067,run_start,
15566.025634227,0.0011399699997127755,1784059794.138056,source_vm_started,pid=28170
15566.127245891,0.10275163400001475,1784059794.2396681,source_qmp_ready,
15579.188375664,13.16388140699928,1784059807.3007977,source_ssh_ready,
15579.329945882,13.305451624999478,1784059807.442368,source_postgres_ready,
15579.729665251,13.705170993998763,1784059807.8420875,benchmark_start,
15679.729760473,113.70526621599856,1784059907.842183,destination_boot_start,
15679.730171109,113.70567685199967,1784059907.8425932,destination_process_started,pid=28347
15679.831502975,113.80700871799854,1784059907.943925,destination_qmp_ready,
15679.833921334,113.80942707699978,1784059907.9463432,migration_started,
15781.390530391,215.36603613399893,1784060009.5029528,benchmark_end,
15782.313213435,216.28871917799916,1784060010.4256353,migration_end,
15783.392597189,217.3681029319996,1784060011.5050192,source_terminate_requested,pid=28170
15783.506654424,217.48216016699917,1784060011.619077,source_terminated,pid=28170
