t_monotonic,t_since_run_start,timestamp_unix,event,details
13746.204228381,0.00047297400124080013,1784057974.3166509,run_start,
13746.205009123,0.0012537160000647418,1784057974.3174312,source_vm_started,pid=25393
13746.307310193,0.10355478600104107,1784057974.4197326,source_qmp_ready,
13757.347636949,11.1438815420006,1784057985.4600592,source_ssh_ready,
13757.494614192,11.290858785001546,1784057985.607036,source_postgres_ready,
13757.920814902,11.717059495000285,1784057986.033237,benchmark_start,
13857.920882838,111.71712743100034,1784058086.0333061,destination_boot_start,
13857.921231515,111.71747610800048,1784058086.0336533,destination_process_started,pid=25556
13858.023224272,111.81946886500009,1784058086.1356466,destination_qmp_ready,
13858.025035842,111.82128043500052,1784058086.1374576,migration_started,
13959.379530203,213.17577479600004,1784058187.4919524,benchmark_end,
13959.92474841,213.72099300300033,1784058188.0371704,migration_end,
13961.381111864,215.17735645700122,1784058189.4935336,source_terminate_requested,pid=25393
13961.44491608,215.2411606730002,1784058189.5573385,source_terminated,pid=25393
