t_monotonic,t_since_run_start,timestamp_unix,event,details
15109.191436971,0.0003374269999767421,1784059337.3038592,run_start,
15109.192284224,0.0011846800007333513,1784059337.304706,source_vm_started,pid=27511
15109.29374878,0.10264923600152542,1784059337.4061718,source_qmp_ready,
15121.701884076,12.510784531999889,1784059349.814306,source_ssh_ready,
15122.832932219,13.641832675000842,1784059350.9453545,source_postgres_ready,
15123.233487467,14.042387923000206,1784059351.3459096,benchmark_start,
15223.233578108,114.0424785640007,1784059451.3460007,destination_boot_start,
15223.233925875,114.04282633100047,1784059451.3463478,destination_process_started,pid=27687
15223.335514422,114.14441487800104,1784059451.447937,destination_qmp_ready,
15223.338154991,114.14705544699973,1784059451.4505768,migration_started,
15324.910216251,215.71911670700138,1784059553.0226383,benchmark_end,
15325.864653677,216.67355413299993,1784059553.9770758,migration_end,
15326.91213961,217.72104006600057,1784059555.0245614,source_terminate_requested,pid=27511
15326.975881231,217.78478168699985,1784059555.088303,source_terminated,pid=27511
