t_monotonic,t_since_run_start,timestamp_unix,src_pid,src_cpu_percent,src_rss_bytes,src_read_bytes,src_write_bytes,src_read_bytes_per_s,src_write_bytes_per_s,dst_pid,dst_cpu_percent,dst_rss_bytes,dst_read_bytes,dst_write_bytes,dst_read_bytes_per_s,dst_write_bytes_per_s,system_cpu_percent,mem_available_bytes,swap_used_bytes,host_dirty_bytes,host_writeback_bytes,disk_read_bytes_per_s,disk_write_bytes_per_s,psi_cpu_some_avg10,psi_cpu_some_avg60,psi_cpu_some_avg300,psi_cpu_some_total,psi_cpu_full_avg10,psi_cpu_full_avg60,psi_cpu_full_avg300,psi_cpu_full_total,psi_memory_some_avg10,psi_memory_some_avg60,psi_memory_some_avg300,psi_memory_some_total,psi_memory_full_avg10,psi_memory_full_avg60,psi_memory_full_avg300,psi_memory_full_total,psi_io_some_avg10,psi_io_some_avg60,psi_io_some_avg300,psi_io_some_total,psi_io_full_avg10,psi_io_full_avg60,psi_io_full_avg300,psi_io_full_total
15794.157293616,0.0007326239992835326,1784060022.2697155,,,,,,,,,,,,,,,0.0,30444843008,0,1282048,4096,0.0,0.0,0.0,0.0,0.0,30875083,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977250,0.0,0.05,0.36,879501649
15795.158645558,1.0020845660001214,1784060023.2710676,28509,0.0,59777024,3125248,0,,,,,,,,,,6.5,30397587456,0,1335296,0,3121028.550416877,0.0,0.0,0.0,0.0,30876827,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977439,0.0,0.05,0.36,879501836
15796.159872021,2.0033110290005425,1784060024.272294,28509,99.9,59785216,3125248,0,0.0,0.0,,,,,,,,6.4,30394490880,0,1335296,0,0.0,0.0,0.0,0.0,0.0,30877725,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977439,0.0,0.05,0.35,879501836
15797.160890435,3.004329442999733,1784060025.2733126,28509,99.9,59793408,3125248,0,0.0,0.0,,,,,,,,6.5,30394015744,0,1335296,0,0.0,0.0,0.0,0.0,0.0,30878211,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977439,0.0,0.05,0.35,879501836
15798.161928878,4.005367886000386,1784060026.274351,28509,99.9,59801600,3125248,0,0.0,0.0,,,,,,,,6.4,30392078336,0,1335296,0,0.0,0.0,0.0,0.0,0.0,30879090,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977439,0.0,0.05,0.35,879501836
15799.162937221,5.0063762290010345,1784060027.2753592,28509,98.9,59809792,3125248,0,0.0,0.0,,,,,,,,6.6,30390976512,0,1335296,0,0.0,0.0,0.0,0.0,0.0,30879554,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.06,0.41,895977439,0.0,0.05,0.35,879501836
15800.163718175,6.0071571829994355,1784060028.2761407,28509,117.9,555024384,33263616,0,30114849.687725127,0.0,,,,,,,,7.5,29892952064,0,1335296,0,30114849.687725127,36835.23337721203,0.0,0.0,0.0,30881816,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.05,0.41,895977662,0.0,0.05,0.35,879502059
15801.164521279,7.007960287000969,1784060029.2769444,28509,42.0,601481216,86331392,733184,53025191.25671963,732595.6495023783,,,,,,,,2.7,29842989056,0,1347584,0,53025191.25671963,757151.9282566479,0.0,0.0,0.0,30882543,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.05,0.41,895986151,0.0,0.05,0.35,879510405
15802.165348491,8.008787499000391,1784060030.2777708,28509,29.0,637698048,102100992,14835712,15756565.979552034,14090871.861713678,,,,,,,,1.9,29808652288,0,782336,0,15756565.979552034,11479783.785102196,0.0,0.0,0.0,30884329,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.05,0.4,895995236,0.0,0.04,0.35,879519089
15803.166413411,9.009852418999799,1784060031.2788358,28509,145.8,795549696,195960832,19173376,93759993.10819475,4333049.648770598,,,,,,,,9.0,29655138304,0,1372160,0,93759993.10819475,2729125.6994617456,0.0,0.0,0.0,30885578,0.0,0.0,0.0,0,0.0,0.0,0.0,371111,0.0,0.0,0.0,370611,0.0,0.05,0.4,896005799,0.0,0.04,0.35,879529245
