t_monotonic,t_since_run_start,timestamp_unix,event,details
25724.528994644,0.00043997299871989526,1784069952.6414168,run_start,
25724.529736254,0.0011815830002888106,1784069952.642158,source_vm_started,pid=44696
25724.631264038,0.10270936699816957,1784069952.7436862,source_qmp_ready,
25738.003990905,13.475436233999062,1784069966.1164126,source_ssh_ready,
25738.159375792,13.630821121001645,1784069966.2717977,source_postgres_ready,
25738.579379025,14.050824353998905,1784069966.6918008,benchmark_start,
25838.579466032,114.05091136099873,1784070066.6918888,destination_boot_start,
25838.579813068,114.05125839700122,1784070066.692235,destination_process_started,pid=44862
25838.681110302,114.15255563100072,1784070066.7935321,destination_qmp_ready,
25838.68344356,114.15488888899927,1784070066.7958653,migration_started,
25885.498919252,160.97036458100047,1784070113.6113415,migration_end,
25886.727035075,162.1984804040003,1784070114.839457,source_terminate_requested,pid=44696
25886.840845033,162.31229036199875,1784070114.953267,source_terminated,pid=44696
25952.180434359,227.65187968800092,1784070180.2928567,benchmark_end,
