t_monotonic,t_since_run_start,timestamp_unix,event,details
25243.436402112,0.0003980230030720122,1784069471.5488243,run_start,
25243.437253146,0.001249057000677567,1784069471.5496747,source_vm_started,pid=43809
25243.538675524,0.10267143500095699,1784069471.6510978,source_qmp_ready,
25256.730139145,13.294135055999504,1784069484.8425615,source_ssh_ready,
25256.876628021,13.440623932001472,1784069484.9890501,source_postgres_ready,
25257.300602469,13.864598380001553,1784069485.4130244,benchmark_start,
25357.30068951,113.86468542100192,1784069585.4131126,destination_boot_start,
25357.300989155,113.86498506600037,1784069585.4134111,destination_process_started,pid=43987
25357.402627889,113.96662380000271,1784069585.5150502,destination_qmp_ready,
25357.404484738,113.96848064900041,1784069585.5169067,migration_started,
25402.193361758,158.75735766900107,1784069630.305784,migration_end,
25403.267764121,159.8317600320006,1784069631.3801863,source_terminate_requested,pid=43809
25403.331485701,159.8954816120022,1784069631.4439077,source_terminated,pid=43809
25472.998304334,229.5623002450011,1784069701.1107266,benchmark_end,
