timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 00:47:25:846,1,1354,1354.0,10761.36,33343,30671,33151,33343
2026-07-15 00:47:26:846,2,2958,1604.0,9962.25,20543,17983,19247,20543
2026-07-15 00:47:27:846,3,4956,1998.0,7982.49,20879,17263,20767,20879
2026-07-15 00:47:28:846,4,9723,4767.0,3381.78,18783,7975,15135,18783
2026-07-15 00:47:29:846,5,14237,4514.0,3544.95,51359,17855,48543,51359
2026-07-15 00:47:30:846,6,18670,4433.0,3594.32,32223,17183,27599,32223
2026-07-15 00:47:31:846,7,23756,5086.0,3143.7,21087,11551,19583,19647
2026-07-15 00:47:32:846,8,28789,5033.0,3171.0,22079,13511,19967,20207
2026-07-15 00:47:33:846,9,33961,5172.0,3104.22,24415,12375,18991,23535
2026-07-15 00:47:34:846,10,39063,5102.0,3125.97,21343,12271,18751,19599
2026-07-15 00:47:35:846,11,44124,5061.0,3168.5,26079,15727,20175,22319
2026-07-15 00:47:36:846,12,49419,5295.0,3020.19,22415,11255,19183,21295
2026-07-15 00:47:37:846,13,54318,4899.0,3260.64,26959,14367,17167,26959
2026-07-15 00:47:38:846,14,59554,5236.0,3048.41,26063,13823,19023,19903
2026-07-15 00:47:39:846,15,64879,5325.0,2965.07,26111,11095,21183,21279
2026-07-15 00:47:40:846,16,70086,5207.0,3115.95,22063,14167,21135,21263
2026-07-15 00:47:41:846,17,75410,5324.0,3002.22,23807,12575,17103,21471
2026-07-15 00:47:42:846,18,80447,5037.0,3172.45,31727,14127,20367,29423
2026-07-15 00:47:43:846,19,85769,5322.0,3001.62,22255,13079,17119,20511
2026-07-15 00:47:44:846,20,91301,5532.0,2893.75,21263,11175,16815,19999
2026-07-15 00:47:45:846,21,96472,5171.0,3092.01,22063,13743,20255,20367
2026-07-15 00:47:46:846,22,101906,5434.0,2937.88,27375,12191,17951,20015
2026-07-15 00:47:47:846,23,107277,5371.0,2984.48,26687,14679,22703,26639
2026-07-15 00:47:48:846,24,112358,5081.0,3140.5,41375,13967,39967,40255
2026-07-15 00:47:50:253,25,117940,3967.31,2867.25,21119,11959,14527,15319
2026-07-15 00:47:51:253,26,123197,5257.0,3023.92,18575,14031,18447,18543
2026-07-15 00:47:52:253,27,128793,5596.0,2871.94,25199,11839,24239,24367
2026-07-15 00:47:53:253,28,133801,5008.0,3200.59,23647,15487,22207,22335
2026-07-15 00:47:54:253,29,138497,4696.0,3398.89,27743,15319,18735,27743
2026-07-15 00:47:55:253,30,143209,4712.0,3396.86,36639,15447,21919,36639
2026-07-15 00:47:56:253,31,146835,3626.0,4403.38,49855,17711,28991,49855
2026-07-15 00:47:57:253,32,147982,1147.0,13944.62,66175,27647,54879,66175
2026-07-15 00:47:58:253,33,149112,1130.0,14136.01,62751,34239,53695,62751
2026-07-15 00:47:59:253,34,150138,1026.0,15456.15,77631,33375,71935,77631
2026-07-15 00:48:00:253,35,150832,694.0,23073.14,57791,36543,47615,57791
2026-07-15 00:48:01:253,36,151432,600.0,26821.87,136063,56703,99519,136063
2026-07-15 00:48:02:253,37,151974,542.0,29166.29,71231,47519,70591,71231
2026-07-15 00:48:03:253,38,152525,551.0,29408.32,104639,58559,94847,104639
2026-07-15 00:48:04:253,39,153089,564.0,28198.46,85759,55615,76415,85759
2026-07-15 00:48:05:253,40,153643,554.0,28849.57,64351,45663,62783,64351
2026-07-15 00:48:06:253,41,154200,557.0,28271.77,88191,54591,61631,88191
2026-07-15 00:48:07:253,42,156112,1912.0,8591.18,68479,27679,40991,68479
2026-07-15 00:48:08:253,43,158152,2040.0,7838.52,65919,22591,48767,65919
2026-07-15 00:48:09:253,44,160296,2144.0,7450.66,28559,23151,28159,28559
2026-07-15 00:48:10:253,45,162447,2151.0,7449.36,42559,23231,30783,42559
2026-07-15 00:48:11:253,46,164536,2089.0,7647.87,35199,24367,29823,35199
2026-07-15 00:48:12:253,47,166626,2090.0,7650.27,42207,26399,29887,42207
2026-07-15 00:48:13:253,48,168721,2095.0,7610.86,31135,26719,31071,31135
2026-07-15 00:48:14:253,49,170827,2106.0,7623.72,82239,26287,44223,82239
2026-07-15 00:48:15:253,50,172848,2021.0,7930.75,47999,23711,37375,47999
2026-07-15 00:48:16:253,51,174916,2068.0,7668.9,32159,22383,29039,32159
2026-07-15 00:48:17:253,52,177017,2101.0,7678.97,35071,24527,32447,35071
2026-07-15 00:48:18:253,53,179178,2161.0,7387.75,31951,22367,24223,31951
2026-07-15 00:48:19:253,54,181293,2115.0,7571.51,33087,24687,26463,33087
2026-07-15 00:48:20:253,55,183431,2138.0,7473.5,36575,23487,31951,36575
2026-07-15 00:48:21:253,56,185542,2111.0,7583.78,30463,26751,28735,30463
2026-07-15 00:48:22:253,57,187628,2086.0,7664.49,67455,23007,34527,67455
2026-07-15 00:48:23:253,58,189667,2039.0,7767.65,49791,30463,33855,49791
2026-07-15 00:48:24:253,59,191777,2110.0,7624.0,40191,25279,35359,40191
2026-07-15 00:48:25:253,60,193961,2184.0,7358.53,30223,26239,29263,30223
2026-07-15 00:48:26:253,61,196049,2088.0,7647.88,40159,24223,34815,40159
2026-07-15 00:48:27:253,62,198172,2123.0,7561.04,64959,27007,42495,64959
2026-07-15 00:48:28:253,63,200230,2058.0,7770.45,79423,26399,59135,79423
2026-07-15 00:48:29:253,64,202371,2141.0,7426.01,33791,23231,29775,33791
2026-07-15 00:48:30:253,65,204410,2039.0,7768.63,42111,26303,26815,42111
2026-07-15 00:48:31:253,66,206566,2156.0,7528.2,59935,25919,41375,59935
2026-07-15 00:48:32:253,67,208484,1918.0,8331.2,52991,27791,33023,52991
2026-07-15 00:48:33:253,68,210393,1909.0,8369.07,35999,24031,31423,35999
2026-07-15 00:48:34:253,69,212502,2109.0,7541.55,46911,23839,37215,46911
2026-07-15 00:48:35:253,70,214712,2210.0,7260.44,53887,28815,35615,53887
2026-07-15 00:48:36:253,71,216790,2078.0,7740.77,43103,31599,35679,43103
2026-07-15 00:48:37:253,72,218915,2125.0,7509.25,43583,26351,31151,43583
2026-07-15 00:48:38:253,73,220214,1299.0,12252.37,44863,34975,43551,44863
2026-07-15 00:48:39:253,74,220795,581.0,27385.86,87103,56991,77695,87103
2026-07-15 00:48:40:253,75,221489,694.0,22914.78,83135,48255,81471,83135
2026-07-15 00:48:41:253,76,222138,649.0,24846.39,84031,46463,63167,84031
2026-07-15 00:48:42:253,77,222762,624.0,25570.27,100671,54815,78911,100671
2026-07-15 00:48:43:253,78,223382,620.0,26088.97,103231,50143,61663,103231
2026-07-15 00:48:44:253,79,225304,1922.0,8358.67,35391,25071,28927,35391
2026-07-15 00:48:45:253,80,227540,2236.0,7142.01,40735,17615,28047,40735
2026-07-15 00:48:46:253,81,229636,2096.0,7630.61,39327,22463,33855,39327
2026-07-15 00:48:47:253,82,231860,2224.0,7192.44,40255,21583,34911,40255
