t_monotonic,t_since_run_start,timestamp_unix,event,details
26196.850607731,0.00041523400068399496,1784070424.96303,run_start,
26196.851523179,0.0013306820001162123,1784070424.963945,source_vm_started,pid=45531
26196.953034916,0.10284241900080815,1784070425.065457,source_qmp_ready,
26208.029652146,11.17945964899991,1784070436.142074,source_ssh_ready,
26208.180984306,11.330791808999493,1784070436.2934062,source_postgres_ready,
26208.620527306,11.770334808999905,1784070436.7329495,benchmark_start,
26308.620614046,111.77042154900118,1784070536.733037,destination_boot_start,
26308.620921032,111.77072853500067,1784070536.733343,destination_process_started,pid=45715
26308.722621715,111.8724292179977,1784070536.835044,destination_qmp_ready,
26308.724736468,111.8745439710001,1784070536.8371582,migration_started,
26353.525807502,156.6756150049987,1784070581.6382296,migration_end,
26354.502081026,157.65188852899882,1784070582.6145031,source_terminate_requested,pid=45531
26354.616456963,157.76626446599766,1784070582.7288792,source_terminated,pid=45531
26424.435111074,227.58491857699846,1784070652.5475335,benchmark_end,
