t_monotonic,t_since_run_start,timestamp_unix,event,details
26917.393375534,0.0004018969993921928,1784071145.5057976,run_start,
26917.396860931,0.0038872939985594712,1784071145.509283,source_vm_started,pid=46824
26917.498500246,0.10552660900066257,1784071145.6109226,source_qmp_ready,
26929.931356375,12.5383827379992,1784071158.0437787,source_ssh_ready,
26931.055837324,13.662863686997298,1784071159.1682594,source_postgres_ready,
26931.476303229,14.083329591998336,1784071159.5887253,benchmark_start,
27031.476389768,114.08341613099765,1784071259.5888128,destination_boot_start,
27031.476679285,114.0837056479977,1784071259.589101,destination_process_started,pid=47004
27031.577989157,114.18501551999725,1784071259.6904113,destination_qmp_ready,
27031.579992347,114.18701870999939,1784071259.6924143,migration_started,
27077.579792,160.18681836299947,1784071305.692214,migration_end,
27080.463059207,163.0700855699979,1784071308.5754817,source_terminate_requested,pid=46824
27080.576943696,163.18397005899897,1784071308.6893659,source_terminated,pid=46824
27148.110855835,230.71788219799782,1784071376.2232783,benchmark_end,
