timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 00:43:19:450,1,1377,1377.0,10564.86,34623,26575,31791,34623
2026-07-15 00:43:20:450,2,3132,1755.0,9094.28,24847,17199,20575,24847
2026-07-15 00:43:21:450,3,4848,1716.0,9273.18,22943,17823,20191,22943
2026-07-15 00:43:22:451,4,6639,1791.0,8994.53,26751,17919,21215,26751
2026-07-15 00:43:23:451,5,10021,3382.0,4709.78,26927,14927,17871,26927
2026-07-15 00:43:24:450,6,14486,4465.0,3589.8,47487,15831,47391,47487
2026-07-15 00:43:25:450,7,19022,4536.0,3525.99,28703,14447,27727,28703
2026-07-15 00:43:26:451,8,24129,5107.0,3130.82,19247,12383,19135,19231
2026-07-15 00:43:27:450,9,29096,4967.0,3218.4,25007,13967,24815,25007
2026-07-15 00:43:28:450,10,34217,5121.0,3122.02,24991,13559,24079,24927
2026-07-15 00:43:29:451,11,39328,5111.0,3129.76,22367,12151,22063,22159
2026-07-15 00:43:30:451,12,44553,5225.0,3060.31,21519,14247,18431,19983
2026-07-15 00:43:31:451,13,49726,5173.0,3072.8,20895,11943,17935,19007
2026-07-15 00:43:32:450,14,54964,5238.0,3062.12,25743,12503,21695,22687
2026-07-15 00:43:33:450,15,60167,5203.0,3079.69,31151,13559,18815,20751
2026-07-15 00:43:34:450,16,65416,5249.0,3046.64,25791,16863,21039,23871
2026-07-15 00:43:35:450,17,70636,5220.0,3062.41,22063,14975,18079,19215
2026-07-15 00:43:36:451,18,76093,5457.0,2931.1,25423,12447,18959,22703
2026-07-15 00:43:37:450,19,81428,5335.0,2989.47,27407,14447,19359,22239
2026-07-15 00:43:38:450,20,86819,5391.0,2971.7,23087,13687,19007,22591
2026-07-15 00:43:39:450,21,92199,5380.0,2968.89,26559,14151,17327,21183
2026-07-15 00:43:40:450,22,97707,5508.0,2907.43,22111,12911,20895,21615
2026-07-15 00:43:41:450,23,103210,5503.0,2893.75,19775,12983,16031,18991
2026-07-15 00:43:42:450,24,108798,5588.0,2871.87,27887,11647,21631,22591
2026-07-15 00:43:43:450,25,114216,5418.0,2952.67,25551,12079,21007,23775
2026-07-15 00:43:44:450,26,119526,5310.0,3009.18,52159,14479,36415,38047
2026-07-15 00:43:46:596,28,124911,2509.32,2972.56,18063,13983,17679,17759
2026-07-15 00:43:47:596,29,130389,5478.0,2917.45,19967,12287,18511,19647
2026-07-15 00:43:48:596,30,134712,4323.0,3697.55,27263,16895,22447,27263
