t_monotonic,t_since_run_start,timestamp_unix,event,details
25483.79351204,0.0005048319981142413,1784069711.9059343,run_start,
25483.794373906,0.0013666979975823779,1784069711.9067955,source_vm_started,pid=44262
25483.895839819,0.1028326109990303,1784069712.0082622,source_qmp_ready,
25496.306389383,12.513382174998696,1784069724.4188116,source_ssh_ready,
25496.45010317,12.657095961996674,1784069724.5625255,source_postgres_ready,
25497.858066133,14.065058924999903,1784069725.9704883,benchmark_start,
25597.858149374,114.0651421659968,1784069825.9705722,destination_boot_start,
25597.85845644,114.06544923199908,1784069825.9708784,destination_process_started,pid=44435
25597.959740272,114.16673306399753,1784069826.0721624,destination_qmp_ready,
25597.961544544,114.16853733599783,1784069826.0739663,migration_started,
25642.95981448,159.16680727199855,1784069871.0722363,migration_end,
25643.891054645,160.09804743699715,1784069872.0034766,source_terminate_requested,pid=44262
25644.004873277,160.21186606899937,1784069872.1172962,source_terminated,pid=44262
25713.761373815,229.96836660699773,1784069941.873796,benchmark_end,
