timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 01:11:17:805,1,1456,1456.0,10038.79,32175,27775,31711,32175
2026-07-15 01:11:18:805,2,3138,1682.0,9519.96,17951,17487,17743,17951
2026-07-15 01:11:19:805,3,4971,1833.0,8715.6,30687,17295,23119,30687
2026-07-15 01:11:20:805,4,6836,1865.0,8583.19,31887,16279,18127,31887
2026-07-15 01:11:21:805,5,9981,3145.0,5085.4,18975,15519,17919,18975
2026-07-15 01:11:22:805,6,14506,4525.0,3533.07,50591,14727,48863,50591
2026-07-15 01:11:23:805,7,19271,4765.0,3355.42,26063,15127,22479,26063
2026-07-15 01:11:24:805,8,23907,4636.0,3442.81,21903,14943,21791,21903
2026-07-15 01:11:25:805,9,29018,5111.0,3116.89,23887,12487,23743,23871
2026-07-15 01:11:26:805,10,34117,5099.0,3156.03,27759,13103,17967,21167
2026-07-15 01:11:27:805,11,39213,5096.0,3136.51,23119,13367,18207,22127
2026-07-15 01:11:28:805,12,44134,4921.0,3248.93,23039,14287,19199,23039
2026-07-15 01:11:29:805,13,49309,5175.0,3088.68,21823,12615,18159,19167
2026-07-15 01:11:30:805,14,54554,5245.0,3047.47,18751,12871,18191,18543
2026-07-15 01:11:31:805,15,59559,5005.0,3194.34,35007,13063,18591,25551
2026-07-15 01:11:32:805,16,64799,5240.0,3052.43,23327,11855,18111,18959
2026-07-15 01:11:33:805,17,70118,5319.0,2996.61,17807,13639,17519,17791
2026-07-15 01:11:34:805,18,75408,5290.0,3031.54,22223,13895,17695,21391
2026-07-15 01:11:35:805,19,80674,5266.0,3037.24,21919,12679,18239,19903
2026-07-15 01:11:36:805,20,85706,5032.0,3177.03,22863,12895,22319,22847
2026-07-15 01:11:37:805,21,91021,5315.0,3008.39,18847,12687,16351,17183
2026-07-15 01:11:38:805,22,96463,5442.0,2937.18,21311,11951,17823,20303
2026-07-15 01:11:39:805,23,101758,5295.0,3023.73,21119,12191,18191,18991
2026-07-15 01:11:40:805,24,107037,5279.0,3027.21,42079,13167,41983,42079
2026-07-15 01:11:42:948,26,112326,2468.04,3023.46,23615,11751,15047,15767
2026-07-15 01:11:43:948,27,117666,5340.0,2989.37,22655,13127,16367,18815
2026-07-15 01:11:44:948,28,123216,5550.0,2886.23,34399,11391,17951,28383
2026-07-15 01:11:45:948,29,128704,5488.0,2914.81,23839,13991,23551,23839
2026-07-15 01:11:46:948,30,133530,4826.0,3294.9,33279,15999,20031,33279
2026-07-15 01:11:47:948,31,138568,5038.0,3188.97,21535,14871,21375,21503
2026-07-15 01:11:48:948,32,142352,3784.0,4215.11,42943,18543,28095,42943
2026-07-15 01:11:49:948,33,143495,1143.0,13964.16,61247,23727,47871,61247
2026-07-15 01:11:50:948,34,144674,1179.0,13514.53,35231,26255,33695,35231
2026-07-15 01:11:51:948,35,145822,1148.0,14049.18,63327,37055,62111,63327
2026-07-15 01:11:52:948,36,146938,1116.0,14246.46,46239,36223,43935,46239
2026-07-15 01:11:53:948,37,147624,686.0,23236.05,147199,48639,74239,147199
2026-07-15 01:11:54:948,38,148172,548.0,29462.46,130943,75135,105919,130943
2026-07-15 01:11:55:948,39,148728,556.0,28577.83,78207,48095,63647,78207
2026-07-15 01:11:56:948,40,149253,525.0,30051.81,102207,60511,84287,102207
2026-07-15 01:11:57:948,41,149815,562.0,28964.09,64479,43231,57343,64479
2026-07-15 01:11:58:948,42,151355,1540.0,10428.02,92415,35647,55839,92415
2026-07-15 01:11:59:948,43,153494,2139.0,7467.54,29487,22351,28815,29487
2026-07-15 01:12:00:948,44,155583,2089.0,7668.3,28079,22703,26991,28079
2026-07-15 01:12:01:948,45,157639,2056.0,7752.21,56479,23647,45983,56479
2026-07-15 01:12:02:948,46,159560,1921.0,8322.1,58015,28895,52639,58015
2026-07-15 01:12:03:948,47,161660,2100.0,7650.15,41855,26287,33151,41855
2026-07-15 01:12:04:948,48,163834,2174.0,7346.08,60959,22767,36799,60959
2026-07-15 01:12:05:948,49,166019,2185.0,7320.95,38655,24143,31791,38655
2026-07-15 01:12:06:948,50,168193,2174.0,7363.89,48671,22863,28511,48671
2026-07-15 01:12:07:948,51,170278,2085.0,7667.98,45695,22367,34079,45695
2026-07-15 01:12:08:948,52,172329,2051.0,7809.2,42431,24239,35199,42431
2026-07-15 01:12:09:948,53,174384,2055.0,7775.3,39487,26351,32063,39487
2026-07-15 01:12:10:948,54,176564,2180.0,7341.15,42015,26031,33919,42015
2026-07-15 01:12:11:948,55,178652,2088.0,7669.58,42367,24399,37183,42367
2026-07-15 01:12:12:948,56,180834,2182.0,7328.11,34399,24959,29439,34399
2026-07-15 01:12:13:948,57,182919,2085.0,7681.74,34079,25759,29327,34079
2026-07-15 01:12:14:948,58,184991,2072.0,7627.95,65599,23759,52159,65599
2026-07-15 01:12:15:948,59,187048,2057.0,7768.22,60159,25951,35519,60159
2026-07-15 01:12:16:948,60,188993,1945.0,8266.98,37855,31583,34815,37855
2026-07-15 01:12:17:948,61,191057,2064.0,7811.97,58943,26047,34783,58943
2026-07-15 01:12:18:948,62,193220,2163.0,7386.69,45983,24591,32639,45983
2026-07-15 01:12:19:948,63,195448,2228.0,7166.23,33759,21935,30063,33759
2026-07-15 01:12:20:948,64,197627,2179.0,7301.48,56671,26767,42399,56671
2026-07-15 01:12:21:948,65,199796,2169.0,7425.61,34399,23695,29775,34399
2026-07-15 01:12:22:948,66,201892,2096.0,7623.22,51071,27295,38399,51071
2026-07-15 01:12:23:948,67,203998,2106.0,7597.11,32575,24511,32511,32575
2026-07-15 01:12:24:948,68,205576,1578.0,10146.08,46719,29439,41471,46719
2026-07-15 01:12:25:948,69,207795,2219.0,7219.48,29183,25343,27631,29183
2026-07-15 01:12:26:948,70,210038,2243.0,7117.96,27183,22191,24655,27183
2026-07-15 01:12:27:948,71,212232,2194.0,7306.02,41535,26495,33951,41535
2026-07-15 01:12:28:948,72,214400,2168.0,7376.26,48767,22031,33343,48767
2026-07-15 01:12:29:948,73,216475,2075.0,7646.99,47071,30575,40255,47071
2026-07-15 01:12:30:948,74,217070,595.0,26939.11,62175,46623,59999,62175
2026-07-15 01:12:31:948,75,217661,591.0,26992.99,154111,63071,125695,154111
2026-07-15 01:12:32:948,76,218258,597.0,27010.92,155647,49055,132735,155647
2026-07-15 01:12:33:948,77,218844,586.0,26886.59,139775,53663,83391,139775
2026-07-15 01:12:34:948,78,219450,606.0,26792.36,113983,51231,87743,113983
2026-07-15 01:12:35:948,79,220285,835.0,19092.0,69311,30319,46047,69311
2026-07-15 01:12:36:948,80,222501,2216.0,7258.88,33407,21759,27855,33407
2026-07-15 01:12:37:948,81,224729,2228.0,7161.48,35455,22543,25823,35455
2026-07-15 01:12:38:948,82,226921,2192.0,7314.6,34399,20799,26463,34399
2026-07-15 01:12:39:948,83,228998,2077.0,7629.08,53567,24943,34175,53567
2026-07-15 01:12:40:948,84,231142,2144.0,7516.69,65119,25343,57215,65119
2026-07-15 01:12:41:948,85,233374,2232.0,7174.42,43071,23759,36095,43071
2026-07-15 01:12:42:948,86,235725,2351.0,6812.4,31855,17935,29855,31855
2026-07-15 01:12:43:948,87,237969,2244.0,7092.18,49599,23759,37887,49599
2026-07-15 01:12:44:948,88,240309,2340.0,6860.79,33247,18111,23935,33247
2026-07-15 01:12:45:948,89,242507,2198.0,7270.62,30319,22127,27519,30319
2026-07-15 01:12:46:948,90,244599,2092.0,7605.22,51391,23743,42527,51391
2026-07-15 01:12:47:948,91,246741,2142.0,7515.04,40959,24671,29823,40959
2026-07-15 01:12:48:948,92,248897,2156.0,7387.63,65343,23567,42143,65343
2026-07-15 01:12:49:948,93,251160,2263.0,7110.01,29215,22863,29151,29215
2026-07-15 01:12:50:948,94,253482,2322.0,6901.43,52191,21231,39839,52191
2026-07-15 01:12:51:948,95,255723,2241.0,7125.59,31567,22543,28895,31567
2026-07-15 01:12:52:948,96,257968,2245.0,7117.87,26031,23039,25695,26031
2026-07-15 01:12:53:948,97,260121,2153.0,7440.59,46687,21439,27967,46687
2026-07-15 01:12:54:948,98,262235,2114.0,7520.26,27919,23983,26639,27919
2026-07-15 01:12:55:948,99,264392,2157.0,7445.64,36479,22655,25007,36479
2026-07-15 01:12:56:948,100,266108,1716.0,9309.23,43231,25695,36991,43231
2026-07-15 01:12:57:948,101,268468,2360.0,6805.69,38559,22031,31535,38559
2026-07-15 01:12:58:948,102,270764,2296.0,6915.53,44735,23295,33407,44735
2026-07-15 01:12:59:948,103,273072,2308.0,6978.14,30479,23167,28287,30479
2026-07-15 01:13:00:948,104,275185,2113.0,7575.75,63455,24799,34815,63455
2026-07-15 01:13:01:948,105,277335,2150.0,7432.86,38431,23663,27759,38431
2026-07-15 01:13:02:948,106,279420,2085.0,7674.25,35455,25359,29279,35455
2026-07-15 01:13:03:948,107,281529,2109.0,7527.25,46879,22943,25823,46879
2026-07-15 01:13:04:948,108,283784,2255.0,7148.84,33727,23599,27375,33727
2026-07-15 01:13:05:948,109,286092,2308.0,6908.4,44799,21615,40031,44799
2026-07-15 01:13:06:948,110,288386,2294.0,6973.61,33023,22543,27935,33023
2026-07-15 01:13:07:948,111,289557,1171.0,13530.17,50239,32863,46879,50239
2026-07-15 01:13:08:948,112,290187,630.0,25385.26,236287,81471,191999,236287
2026-07-15 01:13:09:948,113,290855,668.0,23987.43,83967,44415,82239,83967
2026-07-15 01:13:10:948,114,291545,690.0,23171.2,89407,42239,55487,89407
2026-07-15 01:13:11:948,115,292209,664.0,23946.71,120511,49215,108223,120511
2026-07-15 01:13:12:948,116,293113,904.0,17922.36,80255,35679,76159,80255
2026-07-15 01:13:13:948,117,295203,2090.0,7655.4,83967,24399,39103,83967
2026-07-15 01:13:14:948,118,297503,2300.0,6982.81,60607,18191,31471,60607
2026-07-15 01:13:15:948,119,299636,2133.0,7503.87,65727,22367,39295,65727
2026-07-15 01:13:16:948,120,301790,2154.0,7423.75,39551,20943,33375,39551
2026-07-15 01:13:17:948,121,303999,2209.0,7250.13,48447,19807,37407,48447
2026-07-15 01:13:18:948,122,306158,2159.0,7390.81,41343,23487,35935,41343
2026-07-15 01:13:19:948,123,308239,2081.0,7667.28,51679,23487,42847,51679
2026-07-15 01:13:20:948,124,310483,2244.0,7157.39,30191,21855,30095,30191
2026-07-15 01:13:21:948,125,312859,2376.0,6724.41,40607,15727,25007,40607
2026-07-15 01:13:22:948,126,315203,2344.0,6823.67,39871,17999,39519,39871
2026-07-15 01:13:23:948,127,317553,2350.0,6816.31,36543,16127,22447,36543
2026-07-15 01:13:24:948,128,319779,2226.0,7127.48,34367,20879,30175,34367
2026-07-15 01:13:25:948,129,321953,2174.0,7402.58,48703,22335,38559,48703
2026-07-15 01:13:26:948,130,324103,2150.0,7408.57,31439,23439,26047,31439
2026-07-15 01:13:27:948,131,326279,2176.0,7409.66,29423,21103,24607,29423
2026-07-15 01:13:28:948,132,327844,1565.0,10221.36,76351,46399,63199,76351
2026-07-15 01:13:29:948,133,330203,2359.0,6724.73,37183,20895,30767,37183
2026-07-15 01:13:30:948,134,332529,2326.0,6914.53,23887,20255,21455,23887
2026-07-15 01:13:31:948,135,334787,2258.0,7092.23,44799,20255,33055,44799
2026-07-15 01:13:32:948,136,336961,2174.0,7352.29,39199,22639,29535,39199
2026-07-15 01:13:33:948,137,339127,2166.0,7329.48,39487,23087,33919,39487
2026-07-15 01:13:34:948,138,341110,1983.0,8053.439999999999,40479,19455,38047,40479
2026-07-15 01:13:35:948,139,342997,1887.0,8520.07,100351,28399,47711,100351
2026-07-15 01:13:36:948,140,344891,1894.0,8480.95,50079,26223,42559,50079
2026-07-15 01:13:37:948,141,346692,1801.0,8868.3,43103,25903,35743,43103
2026-07-15 01:13:38:948,142,348563,1871.0,8563.26,34751,23471,25967,34751
2026-07-15 01:13:39:951,143,350086,1518.44,10493.87,47583,31423,35327,47583
2026-07-15 01:13:40:948,144,351896,1815.45,8849.42,44959,26767,35807,44959
2026-07-15 01:13:41:948,145,353969,2073.0,7706.82,46527,22303,34463,46527
2026-07-15 01:13:42:948,146,356065,2096.0,7541.98,29279,22191,28959,29279
2026-07-15 01:13:43:948,147,358030,1965.0,8236.91,69695,33599,51647,69695
2026-07-15 01:13:44:948,148,359100,1070.0,14691.1,109247,29935,49855,109247
2026-07-15 01:13:45:948,149,359991,891.0,18115.98,86847,39423,67967,86847
2026-07-15 01:13:46:948,150,360859,868.0,18508.45,93631,50335,70463,93631
2026-07-15 01:13:47:948,151,361725,866.0,18274.68,43263,36703,43071,43263
2026-07-15 01:13:48:948,152,362667,942.0,17137.24,43103,30847,39743,43103
2026-07-15 01:13:49:948,153,364679,2012.0,8002.41,54687,23551,49695,54687
2026-07-15 01:13:50:948,154,366802,2123.0,7540.92,35295,21391,27135,35295
2026-07-15 01:13:51:948,155,368917,2115.0,7560.81,41311,23231,34655,41311
2026-07-15 01:13:52:948,156,371016,2099.0,7609.49,52351,20335,34463,52351
