t_monotonic,t_since_run_start,timestamp_unix,event,details
26676.048900579,0.00034727700040093623,1784070904.1613228,run_start,
26676.053219615,0.00466631300150766,1784070904.1656415,source_vm_started,pid=46396
26676.154785432,0.1062321300014446,1784070904.2672074,source_qmp_ready,
26689.478960967,13.43040766500053,1784070917.591383,source_ssh_ready,
26689.625516385,13.57696308300001,1784070917.7379386,source_postgres_ready,
26690.044752291,13.996198988999822,1784070918.1571743,benchmark_start,
26790.044837547,113.99628424500042,1784071018.1572602,destination_boot_start,
26790.045117774,113.99656447199959,1784071018.1575396,destination_process_started,pid=46575
26790.146508328,114.09795502600173,1784071018.2589302,destination_qmp_ready,
26790.148337792,114.09978449000118,1784071018.2607596,migration_started,
26835.955586973,159.90703367099923,1784071064.068009,migration_end,
26838.953067777,162.90451447500163,1784071067.06549,source_terminate_requested,pid=46396
26839.067019751,163.0184664490007,1784071067.179442,source_terminated,pid=46396
26906.626461602,230.57790830000158,1784071134.7388837,benchmark_end,
