t_monotonic,t_since_run_start,timestamp_unix,event,details
33604.782112402,0.00043386600009398535,1784077832.8945348,run_start,
33604.784401767,0.002723231002164539,1784077832.8968744,source_vm_started,pid=59582
33604.887661632,0.10598309600027278,1784077833.000084,source_qmp_ready,
33615.576956048,10.795277511999302,1784077843.689378,source_ssh_ready,
33615.721579516,10.939900980003586,1784077843.8340018,source_postgres_ready,
33616.157798104,11.376119568005379,1784077844.2702203,benchmark_start,
33716.157882982,111.3762044460018,1784077944.2703066,destination_boot_start,
33716.158186249,111.37650771300105,1784077944.2706082,destination_process_started,pid=59767
33716.26765381,111.48597527400125,1784077944.380076,destination_qmp_ready,
33716.270631608,111.48895307200291,1784077944.3830533,migration_started,
33756.443542797,151.66186426100467,1784077984.555965,postcopy_requested,
33756.644900328,151.86322179200215,1784077984.7573225,postcopy_started,
33756.846604194,152.064925658,1784077984.9590263,migration_end,
33757.662879107,152.88120057100605,1784077985.7753015,source_terminate_requested,pid=59582
33757.749860152,152.96818161600095,1784077985.8622825,source_terminated,pid=59582
33833.938113827,229.15643529099907,1784078062.0505362,benchmark_end,
