timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 02:54:49:733,1,1397,1397.0,10311.79,32095,26271,30015,32095
2026-07-15 02:54:50:733,2,3071,1674.0,9584.67,25631,18479,19279,25631
2026-07-15 02:54:51:733,3,4764,1693.0,9474.66,19327,17583,18943,19327
2026-07-15 02:54:52:733,4,6467,1703.0,9360.88,27855,18735,23407,27855
2026-07-15 02:54:53:733,5,9553,3086.0,5192.71,25839,16295,21583,25839
2026-07-15 02:54:54:733,6,13734,4181.0,3826.11,81663,14111,79487,81663
2026-07-15 02:54:55:733,7,18278,4544.0,3510.1,22559,14711,22095,22559
2026-07-15 02:54:56:733,8,22804,4526.0,3535.6,34463,15319,27215,34463
2026-07-15 02:54:57:733,9,27928,5124.0,3118.04,21551,12591,21311,21503
2026-07-15 02:54:58:733,10,32626,4698.0,3408.02,25455,13271,19327,25455
2026-07-15 02:54:59:733,11,37724,5098.0,3136.64,22127,13719,19951,20063
2026-07-15 02:55:00:733,12,42906,5182.0,3083.54,18191,12079,18015,18175
2026-07-15 02:55:01:733,13,47640,4734.0,3373.04,30511,16367,21695,30511
2026-07-15 02:55:02:733,14,52882,5242.0,3057.46,25343,12207,18655,22879
2026-07-15 02:55:03:733,15,58081,5199.0,3075.18,22975,12727,22079,22975
2026-07-15 02:55:04:733,16,63316,5235.0,3046.63,21695,13079,18063,18847
2026-07-15 02:55:05:733,17,68674,5358.0,2991.23,20063,11719,18447,19359
2026-07-15 02:55:06:733,18,73829,5155.0,3103.65,21823,12527,20559,21135
2026-07-15 02:55:07:733,19,79064,5235.0,3037.63,21455,12087,18655,20959
2026-07-15 02:55:08:733,20,84228,5164.0,3107.04,25311,14191,21151,21423
2026-07-15 02:55:09:733,21,89526,5298.0,3024.05,18655,12135,17135,18031
2026-07-15 02:55:10:733,22,95015,5489.0,2910.77,17247,12055,16255,17199
2026-07-15 02:55:11:733,23,100143,5128.0,3112.18,19263,12103,18431,18527
2026-07-15 02:55:12:733,24,105301,5158.0,3108.56,43455,14047,43295,43455
2026-07-15 02:55:14:405,25,110782,3278.11,2908.25,26399,12071,25951,26351
2026-07-15 02:55:15:405,26,116148,5366.0,2984.25,23951,12695,17023,21551
2026-07-15 02:55:16:405,27,121694,5546.0,2888.71,21823,10839,17471,18063
2026-07-15 02:55:17:405,28,126992,5298.0,3011.46,28383,12807,23663,23983
2026-07-15 02:55:18:405,29,132530,5538.0,2891.62,20431,12247,16335,20399
2026-07-15 02:55:19:405,30,137283,4753.0,3362.15,24479,16343,19711,24479
2026-07-15 02:55:20:405,31,141291,4008.0,3962.17,41919,18335,23567,41919
2026-07-15 02:55:21:405,32,142438,1147.0,13996.33,73343,31183,69823,73343
2026-07-15 02:55:22:405,33,143584,1146.0,13953.46,59327,29087,59135,59327
2026-07-15 02:55:23:405,34,144741,1157.0,13881.58,47487,28815,43647,47487
2026-07-15 02:55:24:405,35,145918,1177.0,13578.23,55487,28831,49343,55487
2026-07-15 02:55:25:405,36,146587,669.0,23688.26,103359,50367,89343,103359
2026-07-15 02:55:26:405,37,147190,603.0,26554.49,81599,36415,52287,81599
2026-07-15 02:55:27:405,38,147756,566.0,27956.77,82047,50879,75967,82047
2026-07-15 02:55:28:405,39,148311,555.0,29088.32,175231,63423,114047,175231
2026-07-15 02:55:29:405,40,148873,562.0,28536.11,151679,73727,85631,151679
2026-07-15 02:55:30:405,41,150281,1408.0,11461.76,74047,50111,63071,74047
2026-07-15 02:55:31:405,42,152415,2134.0,7482.72,39519,24383,33343,39519
2026-07-15 02:55:32:405,43,154469,2054.0,7748.05,53311,24335,29151,53311
2026-07-15 02:55:33:405,44,156513,2044.0,7767.64,31199,23903,28511,31199
2026-07-15 02:55:34:405,45,158568,2055.0,7853.71,42591,23887,34527,42591
2026-07-15 02:55:35:405,46,160667,2099.0,7627.25,41983,24655,29711,41983
2026-07-15 02:55:36:405,47,162819,2152.0,7445.65,52319,23807,37919,52319
2026-07-15 02:55:37:405,48,165085,2266.0,7092.74,31807,21471,29263,31807
2026-07-15 02:55:38:405,49,167199,2114.0,7549.52,35231,28095,30815,35231
2026-07-15 02:55:39:405,50,169320,2121.0,7535.05,32255,24719,29311,32255
2026-07-15 02:55:40:405,51,171442,2122.0,7533.65,30495,22799,28031,30495
2026-07-15 02:55:41:405,52,173511,2069.0,7759.87,27791,22415,24255,27791
2026-07-15 02:55:42:405,53,175443,1932.0,8265.7,45663,28895,37279,45663
2026-07-15 02:55:43:405,54,177506,2063.0,7666.66,56511,26271,41951,56511
2026-07-15 02:55:44:405,55,179658,2152.0,7477.5,29007,25215,28927,29007
2026-07-15 02:55:45:405,56,181850,2192.0,7323.46,35871,22767,31407,35871
2026-07-15 02:55:46:405,57,183951,2101.0,7631.32,35199,24767,32559,35199
2026-07-15 02:55:47:405,58,186040,2089.0,7623.07,61535,26415,32895,61535
2026-07-15 02:55:48:405,59,188058,2018.0,7969.25,30351,25647,27583,30351
2026-07-15 02:55:49:405,60,190050,1992.0,8025.47,35903,23247,30303,35903
2026-07-15 02:55:50:405,61,192165,2115.0,7557.05,51807,22927,31055,51807
2026-07-15 02:55:51:405,62,194405,2240.0,7149.08,36959,23967,30255,36959
2026-07-15 02:55:52:405,63,196632,2227.0,7169.49,38367,23711,35167,38367
2026-07-15 02:55:53:405,64,198826,2194.0,7302.13,35423,22655,33183,35423
2026-07-15 02:55:54:405,65,200939,2113.0,7569.63,33055,23663,30431,33055
2026-07-15 02:55:55:405,66,202995,2056.0,7784.73,41535,27311,35615,41535
2026-07-15 02:55:56:405,67,204566,1571.0,10175.99,58975,31855,43871,58975
2026-07-15 02:55:57:405,68,206744,2178.0,7330.85,33183,21503,31791,33183
2026-07-15 02:55:58:405,69,208983,2239.0,7149.97,44543,22047,32671,44543
2026-07-15 02:55:59:405,70,211133,2150.0,7435.41,41951,22399,32719,41951
