t_monotonic,t_since_run_start,timestamp_unix,event,details
32647.22496274,0.0003581460005079862,1784076875.337385,run_start,
32647.229587857,0.004983262999303406,1784076875.3420098,source_vm_started,pid=57692
32647.331378381,0.1067737869998382,1784076875.4438002,source_qmp_ready,
32660.597140477,13.372535882997909,1784076888.7095625,source_ssh_ready,
32660.743612913,13.519008318999113,1784076888.856035,source_postgres_ready,
32661.173755206,13.949150611999357,1784076889.2861774,benchmark_start,
32761.173839094,113.94923449999987,1784076989.2862618,destination_boot_start,
32761.17416348,113.94955888599725,1784076989.2865853,destination_process_started,pid=57895
32761.277865104,114.05326050999793,1784076989.3902874,destination_qmp_ready,
32761.280684051,114.0560794569974,1784076989.393106,migration_started,
32801.448649379,154.22404478500175,1784077029.5610716,postcopy_requested,
32801.650146159,154.42554156500046,1784077029.7625685,postcopy_started,
32801.851798618,154.62719402400035,1784077029.9642208,migration_end,
32802.711069232,155.48646463799741,1784077030.8234916,source_terminate_requested,pid=57692
32802.79541372,155.5708091259985,1784077030.907836,source_terminated,pid=57692
32876.820479813,229.59587521900175,1784077104.9329019,benchmark_end,
