t_monotonic,t_since_run_start,timestamp_unix,event,details
27158.933271973,0.00042549600038910285,1784071387.0456944,run_start,
27158.938262052,0.005415575000370154,1784071387.0506852,source_vm_started,pid=47249
27159.040544672,0.10769819499910227,1784071387.152967,source_qmp_ready,
27172.335817559,13.402971081999567,1784071400.4482393,source_ssh_ready,
27172.496262432,13.563415954999073,1784071400.6086843,source_postgres_ready,
27172.919536862,13.986690384997928,1784071401.0319588,benchmark_start,
27272.919623741,113.9867772639991,1784071501.0320463,destination_boot_start,
27272.919908038,113.98706156099797,1784071501.0323298,destination_process_started,pid=47431
27273.021627675,114.0887811979992,1784071501.13405,destination_qmp_ready,
27273.024438485,114.09159200800059,1784071501.1368604,migration_started,
27278.047871462,119.11502498499976,1784071506.160293,postcopy_requested,
27278.249979566,119.31713308899998,1784071506.3624017,postcopy_started,
27279.456358047,120.52351156999794,1784071507.56878,migration_end,
27279.550525491,120.61767901399799,1784071507.6629474,source_terminate_requested,pid=47249
27279.5973382,120.66449172300054,1784071507.70976,source_terminated,pid=47249
27388.505653062,229.57280658499803,1784071616.6180751,benchmark_end,
