t_monotonic,t_since_run_start,timestamp_unix,event,details
27883.850654903,0.0004564749979181215,1784072111.9630768,run_start,
27883.854268722,0.004070293998665875,1784072111.9666915,source_vm_started,pid=48632
27883.956017726,0.10581929799809586,1784072112.0684397,source_qmp_ready,
27895.029847159,11.179648730998451,1784072123.1422694,source_ssh_ready,
27895.182937054,11.3327386259989,1784072123.295359,source_postgres_ready,
27895.607233243,11.757034815000225,1784072123.7196555,benchmark_start,
27995.607317882,111.75711945399962,1784072223.7197404,destination_boot_start,
27995.607636888,111.7574384599975,1784072223.7200587,destination_process_started,pid=48812
27995.715471337,111.86527290899903,1784072223.8278935,destination_qmp_ready,
27995.718105747,111.86790731899964,1784072223.8305275,migration_started,
28000.737831912,116.8876334839988,1784072228.8502543,postcopy_requested,
28000.939452487,117.08925405899936,1784072229.0518746,postcopy_started,
28002.145070365,118.2948719369997,1784072230.2574925,migration_end,
28002.238231629,118.3880332009976,1784072230.3506536,source_terminate_requested,pid=48632
28002.287979785,118.43778135699904,1784072230.4004018,source_terminated,pid=48632
28109.254411161,225.40421273299944,1784072337.3668334,benchmark_end,
