t_monotonic,t_since_run_start,timestamp_unix,event,details
28347.751704667,0.0004334149998612702,1784072575.864127,run_start,
28347.755228847,0.0039575949995196424,1784072575.867651,source_vm_started,pid=49508
28347.85698049,0.10570923799969023,1784072575.9694023,source_qmp_ready,
28361.221920965,13.470649712999148,1784072589.3343432,source_ssh_ready,
28361.371632707,13.620361454999511,1784072589.4840548,source_postgres_ready,
28361.799151483,14.047880230998999,1784072589.9115734,benchmark_start,
28461.799234253,114.04796300100134,1784072689.9116569,destination_boot_start,
28461.799678918,114.04840766599955,1784072689.9121006,destination_process_started,pid=49700
28461.903576674,114.15230542200152,1784072690.0159986,destination_qmp_ready,
28461.906221963,114.1549507109994,1784072690.0186436,migration_started,
28466.928151453,119.17688020100104,1784072695.0405734,postcopy_requested,
28467.129090353,119.37781910099875,1784072695.2415125,postcopy_started,
28468.335772588,120.58450133600127,1784072696.4481947,migration_end,
28468.435944806,120.68467355399844,1784072696.548367,source_terminate_requested,pid=49508
28468.502452761,120.75118150900016,1784072696.6148748,source_terminated,pid=49508
28577.448935639,229.69766438700026,1784072805.5613577,benchmark_end,
