t_monotonic,t_since_run_start,timestamp_unix,event,details
29296.668251091,0.0003685570009110961,1784073524.7806733,run_start,
29296.671357744,0.0034752100000332575,1784073524.7837796,source_vm_started,pid=51287
29296.772948561,0.10506602700115764,1784073524.8853707,source_qmp_ready,
29309.196427692,12.528545158002089,1784073537.3088498,source_ssh_ready,
29310.303821831,13.635939297000732,1784073538.416244,source_postgres_ready,
29310.736908113,14.069025578999572,1784073538.84933,benchmark_start,
29410.737007969,114.0691254350022,1784073638.8494308,destination_boot_start,
29410.737448225,114.06956569100294,1784073638.84987,destination_process_started,pid=51457
29410.844244653,114.17636211900026,1784073638.9566667,destination_qmp_ready,
29410.847054347,114.17917181300072,1784073638.959476,migration_started,
29415.867582372,119.19969983800183,1784073643.9800043,postcopy_requested,
29416.068351901,119.4004693670031,1784073644.1807742,postcopy_started,
29417.273359338,120.60547680400123,1784073645.3857818,migration_end,
29417.373530805,120.70564827100316,1784073645.4859526,source_terminate_requested,pid=51287
29417.439198705,120.77131617100167,1784073645.551621,source_terminated,pid=51287
29531.055009208,234.3871266740025,1784073759.1674316,benchmark_end,
