t_monotonic,t_since_run_start,timestamp_unix,event,details
27640.137533795,0.0003573360008886084,1784071868.249956,run_start,
27640.1416483,0.004471840999030974,1784071868.2540703,source_vm_started,pid=48136
27640.243360465,0.10618400599923916,1784071868.3557827,source_qmp_ready,
27652.668620217,12.531443757998204,1784071880.7810423,source_ssh_ready,
27653.821384926,13.684208466998825,1784071881.9338074,source_postgres_ready,
27654.240716227,14.103539767998882,1784071882.3531384,benchmark_start,
27754.240804835,114.10362837600042,1784071982.3532267,destination_boot_start,
27754.241086722,114.1039102629984,1784071982.3535087,destination_process_started,pid=48326
27754.350425942,114.21324948300025,1784071982.462848,destination_qmp_ready,
27754.352848275,114.2156718160004,1784071982.46527,migration_started,
27759.372966401,119.23578994199852,1784071987.4853885,postcopy_requested,
27759.574027196,119.43685073699817,1784071987.6864498,postcopy_started,
27760.780636415,120.64345995599797,1784071988.8930585,migration_end,
27760.900819163,120.7636427039979,1784071989.013241,source_terminate_requested,pid=48136
27760.966189683,120.82901322399994,1784071989.0786116,source_terminated,pid=48136
27872.764631923,232.62745546400038,1784072100.8770545,benchmark_end,
