timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 20:54:20:122,1,440,439.56,8391.15,30607,20735,30607,30607
2026-07-14 20:54:21:122,2,1023,583.0,6818.51,19423,15047,16991,19423
2026-07-14 20:54:22:122,3,1780,757.0,5286.57,16295,12335,14783,16295
2026-07-14 20:54:23:122,4,2557,777.0,5132.74,14183,12527,14183,14183
2026-07-14 20:54:24:122,5,3325,768.0,5212.37,15783,12975,14535,15783
2026-07-14 20:54:25:122,6,4101,776.78,5145.56,19855,12591,14623,19855
2026-07-14 20:54:26:122,7,4866,765.0,5235.96,15055,13127,15047,15055
2026-07-14 20:54:27:122,8,6362,1494.51,2669.93,14935,8783,13743,14935
2026-07-14 20:54:28:122,9,8026,1665.67,2402.26,17055,8159,14799,17055
2026-07-14 20:54:29:122,10,9815,1789.0,2233.08,6979,5607,6351,6979
2026-07-14 20:54:30:122,11,11564,1749.0,2285.32,55199,5587,55039,55199
2026-07-14 20:54:31:122,12,13151,1587.0,2515.34,26431,13407,20735,26431
2026-07-14 20:54:32:122,13,14880,1729.0,2313.77,19167,12063,18303,19167
2026-07-14 20:54:33:122,14,16624,1744.0,2290.31,21855,11807,19311,21855
2026-07-14 20:54:34:122,15,18384,1760.0,2269.02,18991,10927,18255,18991
2026-07-14 20:54:35:122,16,20199,1815.0,2203.03,19615,9895,17135,19615
2026-07-14 20:54:36:122,17,22066,1867.0,2140.96,16511,10599,16175,16511
2026-07-14 20:54:37:122,18,23815,1749.0,2283.66,20927,11903,19167,20927
2026-07-14 20:54:38:122,19,25663,1848.0,2161.87,21855,11175,21263,21855
2026-07-14 20:54:39:122,20,27549,1884.12,2102.16,15631,7967,15583,15631
2026-07-14 20:54:40:122,21,29383,1835.84,2195.64,26927,10863,21039,26927
2026-07-14 20:54:41:122,22,31245,1862.0,2147.23,17455,10055,16911,17455
2026-07-14 20:54:42:122,23,33098,1851.15,2156.42,18047,9487,16671,18047
2026-07-14 20:54:43:122,24,34951,1853.0,2148.77,20575,8319,18527,20575
2026-07-14 20:54:44:122,25,36819,1869.87,2142.26,17775,9159,17775,17775
2026-07-14 20:54:45:122,26,38730,1909.09,2072.2,17039,7559,16447,17039
2026-07-14 20:54:47:380,28,40501,784.32,2279.62,41375,11391,36607,41375
2026-07-14 20:54:48:380,29,42405,1904.0,2098.75,17599,8679,17567,17599
2026-07-14 20:54:49:380,30,44277,1872.0,2133.59,16879,9703,16815,16879
2026-07-14 20:54:50:380,31,46185,1908.0,2095.01,16055,8255,16039,16055
2026-07-14 20:54:51:380,32,48084,1899.0,2095.57,19535,8711,16311,19535
2026-07-14 20:54:52:380,33,50014,1930.0,2077.58,16479,9767,15871,16479
2026-07-14 20:54:53:380,34,51848,1834.0,2180.33,16023,8927,14847,16023
2026-07-14 20:54:54:380,35,53687,1839.0,2172.11,14895,11007,14847,14895
2026-07-14 20:54:55:380,36,54293,606.0,6581.56,20847,19599,20511,20847
2026-07-14 20:54:56:380,37,54586,293.0,13645.24,21311,21215,21311,21311
2026-07-14 20:54:57:380,38,54885,299.0,13317.69,27551,23279,27551,27551
2026-07-14 20:54:58:380,39,55749,864.0,4648.62,21663,20431,21615,21663
2026-07-14 20:54:59:380,40,57735,1986.0,2011.25,12815,7943,9975,12815
2026-07-14 20:55:00:380,41,59622,1887.0,2118.62,14407,8799,11919,14407
2026-07-14 20:55:01:380,42,61656,2034.0,1964.14,12815,6623,11111,12815
2026-07-14 20:55:02:380,43,63645,1989.0,2006.9,17935,7971,13063,17935
2026-07-14 20:55:03:380,44,65636,1991.0,2006.75,18367,8615,16511,18367
2026-07-14 20:55:04:380,45,67666,2030.0,1969.93,18639,7867,14559,18639
2026-07-14 20:55:05:380,46,69726,2060.0,1939.82,14911,7143,12759,14911
2026-07-14 20:55:06:380,47,71739,2013.0,1985.64,13527,7955,12823,13527
2026-07-14 20:55:07:380,48,72542,803.0,4972.6,19695,18847,19359,19695
2026-07-14 20:55:08:380,49,73206,664.0,6014.76,26543,22255,22815,26543
2026-07-14 20:55:09:380,50,73881,675.0,5887.87,25967,21407,25935,25967
2026-07-14 20:55:10:380,51,74563,682.0,5899.25,30415,22719,30399,30415
2026-07-14 20:55:11:380,52,75242,679.0,5898.32,23119,19055,23103,23119
2026-07-14 20:55:12:380,53,75881,639.0,6243.91,27023,23119,26959,27023
2026-07-14 20:55:13:380,54,76521,640.0,6252.24,25727,23919,25711,25727
2026-07-14 20:55:14:380,55,77139,618.0,6480.4,30783,23055,30783,30783
2026-07-14 20:55:15:380,56,77737,598.0,6692.99,37919,24863,37727,37919
2026-07-14 20:55:16:380,57,78369,632.0,6282.07,27343,24495,27343,27343
2026-07-14 20:55:17:380,58,79019,650.0,6146.39,23439,20319,22415,23439
2026-07-14 20:55:18:380,59,79643,624.0,6423.05,29999,23839,29935,29999
2026-07-14 20:55:19:380,60,80288,645.0,6221.57,26815,25279,26815,26815
2026-07-14 20:55:20:380,61,80937,649.0,6174.49,25183,23455,25167,25183
2026-07-14 20:55:21:380,62,81556,619.0,6458.82,37055,28927,37023,37055
2026-07-14 20:55:22:380,63,82169,613.0,6501.72,31023,23967,30495,31023
2026-07-14 20:55:23:380,64,82784,615.0,6524.29,28079,24943,28063,28079
2026-07-14 20:55:24:380,65,83396,612.0,6490.18,35007,27231,34975,35007
2026-07-14 20:55:25:380,66,84027,631.0,6357.31,35039,25711,32319,35039
2026-07-14 20:55:26:380,67,84663,636.0,6296.75,33439,26607,33407,33439
2026-07-14 20:55:27:380,68,85295,632.0,6339.35,33759,25503,33759,33759
2026-07-14 20:55:28:380,69,85921,626.0,6372.16,32527,22287,32495,32527
2026-07-14 20:55:29:380,70,86324,403.0,9825.57,35999,33983,35999,35999
2026-07-14 20:55:30:380,71,86489,165.0,24470.63,61471,45855,61471,61471
2026-07-14 20:55:31:380,72,86676,187.0,21416.15,40895,40799,40895,40895
2026-07-14 20:55:32:380,73,86844,168.0,23713.55,36031,32543,36031,36031
2026-07-14 20:55:33:380,74,87484,640.0,6330.54,29535,23183,29519,29535
2026-07-14 20:55:34:380,75,88119,635.0,6292.41,25359,22239,25343,25359
2026-07-14 20:55:35:380,76,88732,613.0,6510.59,28559,24495,28479,28559
2026-07-14 20:55:36:380,77,89372,640.0,6257.37,29871,23727,29855,29871
2026-07-14 20:55:37:380,78,90014,642.0,6234.07,29423,23391,29423,29423
2026-07-14 20:55:38:380,79,90650,636.0,6292.36,28655,24719,28655,28655
2026-07-14 20:55:39:380,80,91310,660.0,6051.27,34943,21887,30095,34943
2026-07-14 20:55:40:380,81,91958,648.0,6176.94,24783,23375,24271,24783
2026-07-14 20:55:41:380,82,92589,631.0,6329.68,31247,22223,31199,31247
2026-07-14 20:55:42:380,83,93219,630.0,6347.77,27199,24575,27151,27199
2026-07-14 20:55:43:380,84,93840,621.0,6431.74,25199,23471,25199,25199
2026-07-14 20:55:44:380,85,94463,623.0,6388.5,27295,22831,27263,27295
2026-07-14 20:55:45:380,86,95100,637.0,6312.74,33343,25583,33247,33343
2026-07-14 20:55:46:380,87,95746,646.0,6191.16,27583,23215,27551,27583
2026-07-14 20:55:47:380,88,96401,655.0,6103.65,24159,19295,23247,24159
2026-07-14 20:55:48:380,89,97053,652.0,6142.6,29903,23807,29903,29903
2026-07-14 20:55:49:380,90,97697,644.0,6197.14,27519,22015,27519,27519
2026-07-14 20:55:50:380,91,98341,644.0,6169.46,36159,21519,33695,36159
2026-07-14 20:55:51:380,92,98985,644.0,6167.89,28735,24015,24671,28735
2026-07-14 20:55:52:380,93,99620,635.0,6385.51,33887,23743,26607,33887
2026-07-14 20:55:53:380,94,100218,598.0,6670.14,39391,25887,36511,39391
2026-07-14 20:55:54:380,95,100846,628.0,6393.43,29631,24799,29215,29631
2026-07-14 20:55:55:380,96,101501,655.0,6092.56,28687,22799,24015,28687
2026-07-14 20:55:56:380,97,102152,651.0,6154.6,25919,23055,25903,25919
2026-07-14 20:55:57:380,98,102810,658.0,6064.98,29935,22527,25375,29935
2026-07-14 20:55:58:380,99,103453,643.0,6233.19,28687,22319,24479,28687
2026-07-14 20:55:59:380,100,104092,639.0,6259.38,28895,22431,28879,28895
2026-07-14 20:56:00:380,101,104731,639.0,6253.13,24783,20831,22751,24783
2026-07-14 20:56:01:380,102,105357,626.0,6385.06,34175,24895,31487,34175
2026-07-14 20:56:02:380,103,105981,624.0,6355.02,28239,24335,28223,28239
2026-07-14 20:56:03:380,104,106501,520.0,7655.88,33151,29999,33119,33151
2026-07-14 20:56:04:380,105,106688,187.0,21194.31,55359,33951,55359,55359
2026-07-14 20:56:05:380,106,107312,624.0,6463.66,58815,23775,28687,58815
2026-07-14 20:56:06:380,107,107972,660.0,6143.57,27519,24527,25055,27519
