t_monotonic,t_since_run_start,timestamp_unix,event,details
11020.824062244,0.00047483600064879283,1784055248.9364843,run_start,
11020.824839947,0.0012525389993243152,1784055248.9372618,source_vm_started,pid=20558
11020.92638264,0.10279523200006224,1784055249.0388048,source_qmp_ready,
11031.578167956,10.754580548000376,1784055259.69059,source_ssh_ready,
11031.72334939,10.8997619820002,1784055259.8357716,source_postgres_ready,
11032.153461898,11.329874490000293,1784055260.265884,benchmark_start,
11182.153541011,161.329953602999,1784055410.2659636,destination_boot_start,
11182.153802459,161.33021505100078,1784055410.2662241,destination_process_started,pid=20783
11182.255110383,161.4315229749991,1784055410.3675323,destination_qmp_ready,
11182.257130216,161.4335428079994,1784055410.369552,migration_started,
11199.733179161,178.9095917529994,1784055427.8456013,migration_end,
11202.593050763,181.76946335499997,1784055430.705473,source_terminate_requested,pid=20558
11202.656803598,181.8332161899998,1784055430.769226,source_terminated,pid=20558
11365.183758652,344.3601712439995,1784055593.2961807,benchmark_end,
