timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 20:30:41:600,1,459,459.0,8029.33,30655,17471,30655,30655
2026-07-14 20:30:42:600,2,1098,639.0,6247.09,19007,14591,18959,19007
2026-07-14 20:30:43:600,3,1851,753.0,5300.46,15407,12791,14151,15407
2026-07-14 20:30:44:600,4,2578,727.0,5499.95,15479,14335,15087,15479
2026-07-14 20:30:45:600,5,3312,734.0,5448.56,22527,15031,22511,22527
2026-07-14 20:30:46:600,6,4983,1671.0,2389.99,12847,5779,11991,12847
2026-07-14 20:30:47:600,7,6631,1648.0,2420.83,12879,8127,11983,12879
2026-07-14 20:30:48:600,8,8400,1769.0,2260.72,11991,5631,8815,11991
2026-07-14 20:30:49:600,9,10200,1800.0,2220.33,8799,5583,7975,8799
2026-07-14 20:30:50:600,10,11856,1656.0,2411.89,52959,8071,52959,52959
2026-07-14 20:30:51:600,11,13479,1623.0,2461.45,21855,12031,21855,21855
2026-07-14 20:30:52:600,12,15169,1690.0,2366.51,27039,12695,20831,27039
2026-07-14 20:30:53:600,13,16892,1723.0,2317.71,25455,11511,24479,25455
2026-07-14 20:30:54:600,14,18585,1693.0,2329.14,21663,11943,18047,21663
2026-07-14 20:30:55:600,15,20458,1873.0,2162.47,20559,10015,19535,20559
2026-07-14 20:30:56:600,16,22262,1804.0,2214.8,20143,12295,18735,20143
2026-07-14 20:30:57:600,17,24048,1786.0,2232.45,20879,12215,19151,20879
2026-07-14 20:30:58:600,18,25934,1886.0,2121.48,19615,9967,18527,19615
2026-07-14 20:30:59:600,19,27802,1868.0,2140.02,17695,10127,16639,17695
2026-07-14 20:31:00:600,20,29668,1866.0,2144.45,17487,8983,17391,17487
2026-07-14 20:31:01:600,21,31498,1830.0,2176.95,20383,10535,20367,20383
2026-07-14 20:31:02:600,22,33320,1822.0,2198.0,18143,11103,18111,18143
2026-07-14 20:31:03:600,23,35154,1834.0,2177.43,18975,11007,18271,18975
2026-07-14 20:31:04:600,24,36979,1825.0,2190.44,41855,11023,41567,41855
2026-07-14 20:31:06:224,25,38826,1137.32,2146.82,18975,11119,14727,18975
2026-07-14 20:31:07:224,26,40714,1888.0,2133.09,21407,8599,18015,21407
2026-07-14 20:31:08:224,27,42579,1865.0,2142.21,18463,10919,18063,18463
2026-07-14 20:31:09:224,28,44514,1935.0,2066.23,16143,8775,16143,16143
2026-07-14 20:31:10:224,29,46370,1856.0,2150.59,15895,10751,14887,15895
2026-07-14 20:31:11:224,30,48251,1881.0,2126.21,15551,8991,15351,15551
2026-07-14 20:31:12:224,31,49626,1375.0,2845.04,63711,16255,51167,63711
2026-07-14 20:31:13:224,32,49902,276.0,14721.51,56959,22527,56959,56959
2026-07-14 20:31:14:224,33,50187,285.0,14012.62,28639,22159,28639,28639
2026-07-14 20:31:15:224,34,50574,387.0,10400.16,19295,18719,19295,19295
2026-07-14 20:31:16:224,35,52599,2025.0,1973.11,14743,8191,12423,14743
2026-07-14 20:31:17:224,36,54522,1923.0,2077.67,14575,9199,14231,14575
2026-07-14 20:31:18:224,37,56486,1964.0,2035.78,14839,8023,14567,14839
2026-07-14 20:31:19:224,38,58511,2025.0,1971.57,14295,8047,11127,14295
