timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 20:36:36:317,1,452,452.0,8149.63,31791,16879,31791,31791
2026-07-14 20:36:37:317,2,989,537.0,7444.57,17535,14727,16991,17535
2026-07-14 20:36:38:317,3,1540,551.0,7247.73,15191,14791,15047,15191
2026-07-14 20:36:39:317,4,2086,546.0,7315.39,17423,15215,15287,17423
2026-07-14 20:36:40:317,5,2634,548.0,7287.07,18559,16159,18543,18559
2026-07-14 20:36:41:317,6,3189,555.0,7192.63,15815,14463,14911,15815
2026-07-14 20:36:42:317,7,3748,559.0,7151.16,17743,15031,17519,17743
2026-07-14 20:36:43:317,8,4387,639.0,6260.99,14999,13151,14823,14999
2026-07-14 20:36:44:317,9,5158,771.0,5187.17,15607,13375,15591,15607
2026-07-14 20:36:45:317,10,6217,1059.0,3777.83,18047,13167,18031,18047
2026-07-14 20:36:46:317,11,7999,1782.0,2242.93,7147,5523,5831,7147
2026-07-14 20:36:47:317,12,9749,1750.0,2273.43,16639,5815,12207,16639
2026-07-14 20:36:48:317,13,11455,1706.0,2353.96,69567,5815,68927,69567
2026-07-14 20:36:49:317,14,13106,1651.0,2412.0,33759,12143,22447,33759
2026-07-14 20:36:50:317,15,14840,1734.0,2311.77,22399,11567,21551,22399
2026-07-14 20:36:51:317,16,16529,1689.0,2353.26,18239,11983,18127,18239
2026-07-14 20:36:52:317,17,18328,1799.0,2234.28,19727,10887,18719,19727
2026-07-14 20:36:53:317,18,20170,1842.0,2167.4,22607,10263,18671,22607
2026-07-14 20:36:54:317,19,21994,1824.0,2191.39,21775,10959,21743,21775
2026-07-14 20:36:55:317,20,23783,1789.0,2227.81,19935,11839,19119,19935
2026-07-14 20:36:56:317,21,25599,1816.0,2196.77,27967,11031,27151,27967
2026-07-14 20:36:57:317,22,27495,1896.0,2116.88,18815,9559,18783,18815
2026-07-14 20:36:58:317,23,29332,1837.0,2173.78,17535,10207,17519,17535
2026-07-14 20:36:59:317,24,31156,1824.0,2192.36,18367,9887,18127,18367
2026-07-14 20:37:00:317,25,33021,1865.0,2141.94,19343,8679,19327,19343
2026-07-14 20:37:01:317,26,34874,1853.0,2156.51,31359,10967,30495,31359
2026-07-14 20:37:02:914,27,36636,1103.32,2266.03,17903,11183,17855,17903
2026-07-14 20:37:03:914,28,38501,1865.0,2143.4,20975,11279,17423,20975
2026-07-14 20:37:04:914,29,40413,1912.0,2089.02,17007,9111,14775,17007
2026-07-14 20:37:05:914,30,42250,1837.0,2176.12,21951,9895,20879,21951
2026-07-14 20:37:06:914,31,44144,1894.0,2108.56,17711,9943,15087,17711
2026-07-14 20:37:07:914,32,46050,1906.0,2098.34,15943,8631,15871,15943
2026-07-14 20:37:08:913,33,47984,1934.0,2065.34,17983,9543,17887,17983
2026-07-14 20:37:09:913,34,49805,1821.0,2188.3,20111,10511,16207,20111
2026-07-14 20:37:10:913,35,50100,295.0,13493.44,22447,21967,22447,22447
2026-07-14 20:37:11:914,36,50377,277.0,14368.48,30079,22463,30079,30079
2026-07-14 20:37:12:914,37,50672,295.0,13612.12,22063,20943,22063,22063
2026-07-14 20:37:13:913,38,52092,1420.0,2837.77,29487,16047,22911,29487
2026-07-14 20:37:14:914,39,54107,2015.0,1977.03,13799,6211,12303,13799
2026-07-14 20:37:15:914,40,56040,1933.0,2073.09,13735,8127,11487,13735
2026-07-14 20:37:16:914,41,58052,2012.0,1984.82,12575,7899,12511,12575
2026-07-14 20:37:17:914,42,60011,1959.0,2040.66,14903,9839,13839,14903
2026-07-14 20:37:18:914,43,61999,1988.0,2008.91,17951,8047,14311,17951
2026-07-14 20:37:19:913,44,63934,1935.0,2066.19,19087,8095,14375,19087
2026-07-14 20:37:20:914,45,65925,1991.0,2007.72,14503,8147,13991,14503
2026-07-14 20:37:21:914,46,67975,2050.0,1949.64,15647,7751,11663,15647
2026-07-14 20:37:22:914,47,69897,1922.0,2078.82,15207,8983,12775,15207
2026-07-14 20:37:23:914,48,71863,1966.0,2032.88,18479,10095,16543,18479
2026-07-14 20:37:24:914,49,73913,2050.0,1943.44,17503,5515,14167,17503
2026-07-14 20:37:25:913,50,75413,1500.0,2667.32,34015,14535,33983,34015
2026-07-14 20:37:26:914,51,76065,652.0,6131.33,23519,20895,21903,23519
