timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784052416,0,82515,1594,,,
1784052417,1,82828,1669,313,75,80.67
1784052418,2,91564,3025,8736,1356,86.56
1784052419,3,99521,4212,7957,1187,87.02
1784052420,4,107400,5347,7879,1135,87.41
1784052421,5,115280,6440,7880,1093,87.82
1784052422,6,123091,7518,7811,1078,87.87
1784052423,7,130916,8520,7825,1002,88.65
1784052424,8,142092,10016,11176,1496,88.19
1784052425,9,158860,12140,16768,2124,88.76
1784052426,10,176559,14296,17699,2156,89.14
1784052427,11,194309,16389,17750,2093,89.45
1784052428,12,209200,18077,14891,1688,89.82
1784052429,13,224849,19864,15649,1787,89.75
1784052430,14,242155,21713,17306,1849,90.35
1784052431,15,258515,23432,16360,1719,90.49
1784052432,16,275337,25190,16822,1758,90.54
1784052433,17,293160,27165,17823,1975,90.02
1784052434,18,310721,29074,17561,1909,90.20
1784052435,19,327750,30915,17029,1841,90.24
1784052436,20,345818,32815,18068,1900,90.48
1784052437,21,363414,34760,17596,1945,90.05
1784052438,22,380743,36744,17329,1984,89.73
1784052439,23,398781,38793,18038,2049,89.80
1784052440,24,416857,40836,18076,2043,89.85
1784052441,25,434576,42789,17719,1953,90.07
1784052442,26,452244,44759,17668,1970,89.97
1784052443,27,469298,46727,17054,1968,89.65
1784052444,28,486269,48647,16971,1920,89.84
1784052445,29,499617,50172,13348,1525,89.75
1784052446,30,521250,52683,21633,2511,89.60
1784052447,31,537935,54658,16685,1975,89.42
1784052448,32,551730,56247,13795,1589,89.67
1784052449,33,554586,56560,2856,313,90.12
1784052450,34,557476,56885,2890,325,89.89
1784052451,35,560435,57198,2959,313,90.43
1784052452,36,578762,59345,18327,2147,89.51
1784052453,37,596421,61385,17659,2040,89.64
1784052454,38,614497,63505,18076,2120,89.50
1784052455,39,632908,65626,18411,2121,89.67
1784052456,40,651326,67820,18418,2194,89.36
1784052458,42,669108,70014,17782,2194,89.02
1784052459,43,687591,72197,18483,2183,89.44
1784052460,44,706015,74416,18424,2219,89.25
1784052461,45,723267,76534,17252,2118,89.07
1784052462,46,741621,78777,18354,2243,89.11
1784052463,47,760136,80951,18515,2174,89.49
1784052464,48,773601,82601,13465,1650,89.08
1784052465,49,781897,83580,8296,979,89.44
1784052466,50,788224,84301,6327,721,89.77
1784052467,51,794441,85030,6217,729,89.50
1784052468,52,801020,85800,6579,770,89.52
1784052469,53,807267,86605,6247,805,88.58
1784052470,54,813404,87325,6137,720,89.50
1784052471,55,819411,88018,6007,693,89.66
1784052472,56,824897,88638,5486,620,89.85
1784052473,57,830620,89317,5723,679,89.39
1784052474,58,836525,90014,5905,697,89.44
1784052475,59,842548,90766,6023,752,88.90
1784052476,60,851308,91820,8760,1054,89.26
1784052477,61,857243,92537,5935,717,89.22
1784052478,62,863052,93245,5809,708,89.14
1784052479,63,868631,93927,5579,682,89.11
1784052480,64,875652,94750,7021,823,89.51
1784052481,65,881149,95409,5497,659,89.29
1784052482,66,882765,95581,1616,172,90.38
1784052483,67,888409,96266,5644,685,89.18
1784052484,68,890289,96459,1880,193,90.69
1784052485,69,891941,96639,1652,180,90.17
1784052486,70,893826,96849,1885,210,89.98
1784052487,71,895838,97074,2012,225,89.94
1784052488,72,903298,97991,7460,917,89.05
1784052489,73,909185,98688,5887,697,89.41
1784052490,74,914978,99380,5793,692,89.33
1784052491,75,920767,100071,5789,691,89.34
1784052492,76,926428,100746,5661,675,89.35
1784052493,77,933409,101629,6981,883,88.77
1784052494,78,939297,102318,5888,689,89.52
1784052495,79,943874,102889,4577,571,88.91
1784052496,80,949814,103618,5940,729,89.07
1784052497,81,955737,104357,5923,739,88.91
1784052498,82,961551,105101,5814,744,88.66
1784052499,83,968488,105922,6937,821,89.42
1784052500,84,974156,106583,5668,661,89.56
1784052501,85,981397,107453,7241,870,89.27
1784052502,86,987221,108138,5824,685,89.48
1784052503,87,994544,109027,7323,889,89.17
1784052504,88,1000420,109702,5876,675,89.70
1784052505,89,1006601,110447,6181,745,89.24
1784052506,90,1012684,111186,6083,739,89.17
1784052507,91,1018430,111910,5746,724,88.81
1784052508,92,1024281,112631,5851,721,89.03
1784052509,93,1025967,112811,1686,180,90.35
1784052510,94,1034673,113894,8706,1083,88.94
1784052511,95,1041955,114809,7282,915,88.84
1784052512,96,1047978,115581,6023,772,88.64
1784052513,97,1054106,116355,6128,774,88.79
1784052514,98,1060081,117117,5975,762,88.69
1784052515,99,1066058,117888,5977,771,88.57
1784052516,100,1071784,118610,5726,722,88.80
1784052517,101,1074880,118977,3096,367,89.40
1784052518,102,1078227,119369,3347,392,89.52
1784052519,103,1082937,119925,4710,556,89.44
1784052520,104,1089030,120673,6093,748,89.07
1784052521,105,1094976,121351,5946,678,89.76
1784052522,106,1100801,122053,5825,702,89.24
1784052523,107,1106474,122758,5673,705,88.95
1784052524,108,1111917,123400,5443,642,89.45
1784052525,109,1117595,124125,5678,725,88.68
1784052526,110,1123249,124821,5654,696,89.04
1784052527,111,1129260,125593,6011,772,88.62
1784052528,112,1135206,126352,5946,759,88.68
1784052529,113,1141368,127087,6162,735,89.34
1784052530,114,1147221,127790,5853,703,89.28
1784052531,115,1153030,128556,5809,766,88.35
1784052532,116,1158622,129250,5592,694,88.96
1784052533,117,1164350,129966,5728,716,88.89
1784052534,118,1171391,130841,7041,875,88.95
