t_monotonic,t_since_run_start,timestamp_unix,event,details
8531.453267215,0.00046474599912471604,1784052759.5656898,run_start,
8531.454085028,0.0012825589983549435,1784052759.5665069,source_vm_started,pid=16445
8531.555620232,0.10281776299962075,1784052759.6680422,source_qmp_ready,
8544.81573998,13.362937510999473,1784052772.928162,source_ssh_ready,
8544.967429774,13.514627304999522,1784052773.0798519,source_postgres_ready,
8545.398163927,13.945361457999752,1784052773.5105858,benchmark_start,
8695.398258663,163.94545619400014,1784052923.5106816,destination_boot_start,
8695.39860271,163.94580024099923,1784052923.5110247,destination_process_started,pid=16690
8695.499990416,164.04718794699875,1784052923.6124125,destination_qmp_ready,
8695.501593462,164.04879099299978,1784052923.6140153,migration_started,
8712.775585525,181.32278305599903,1784052940.8880079,migration_end,
8712.927988122,181.47518565300015,1784052941.0404105,source_terminate_requested,pid=16445
8712.991824116,181.53902164699866,1784052941.1042464,source_terminated,pid=16445
8875.60638146,344.15357899099945,1784053103.7188034,benchmark_end,
