t_monotonic,t_since_run_start,timestamp_unix,event,details
9244.196983233,0.0004486460002226522,1784053472.3094053,run_start,
9244.197716637,0.0011820500003523193,1784053472.3101385,source_vm_started,pid=17597
9244.299513333,0.10297874600109935,1784053472.4119356,source_qmp_ready,
9257.433884493,13.237349906001327,1784053485.5463066,source_ssh_ready,
9257.581209254,13.384674667000581,1784053485.6936312,source_postgres_ready,
9258.020392572,13.823857985000359,1784053486.132815,benchmark_start,
9408.020483749,163.82394916200064,1784053636.1329067,destination_boot_start,
9408.020787856,163.8242532690001,1784053636.1332097,destination_process_started,pid=17821
9408.122120661,163.92558607400133,1784053636.2345426,destination_qmp_ready,
9408.123977255,163.92744266800037,1784053636.2363992,migration_started,
9425.395730311,181.19919572400067,1784053653.5081522,migration_end,
9425.571830867,181.37529628000084,1784053653.684253,source_terminate_requested,pid=17597
9425.635553838,181.439019251,1784053653.7479763,source_terminated,pid=17597
9588.44936862,344.2528340330009,1784053816.5617907,benchmark_end,
