t_monotonic,t_since_run_start,timestamp_unix,event,details
8886.292761902,0.00046537599882867653,1784053114.4051843,run_start,
8886.293501136,0.0012046100000588922,1784053114.405923,source_vm_started,pid=17025
8886.395026693,0.10273016700011794,1784053114.5074487,source_qmp_ready,
8898.804225237,12.5119287109992,1784053126.9166472,source_ssh_ready,
8898.946625208,12.654328681999687,1784053127.0590472,source_postgres_ready,
8900.292909407,14.000612881000052,1784053128.4053314,benchmark_start,
9050.292991376,164.0006948499995,1784053278.4054139,destination_boot_start,
9050.293256014,164.00095948799935,1784053278.4056778,destination_process_started,pid=17247
9050.394609842,164.1023133159997,1784053278.507032,destination_qmp_ready,
9050.396344757,164.10404823099998,1784053278.5087664,migration_started,
9067.46990808,181.17761155399967,1784053295.5823298,migration_end,
9067.832841275,181.5405447489993,1784053295.9452636,source_terminate_requested,pid=17025
9067.896613154,181.60431662799965,1784053296.0090353,source_terminated,pid=17025
9233.512556847,347.22026032099893,1784053461.624979,benchmark_end,
