t_monotonic,t_since_run_start,timestamp_unix,event,details
12563.46655451,0.00043857299897354096,1784056791.5789769,run_start,
12563.467875227,0.0017592899985174881,1784056791.580297,source_vm_started,pid=23282
12563.569196324,0.10308038699986355,1784056791.6816196,source_qmp_ready,
12576.448593221,12.982477283998378,1784056804.5610154,source_ssh_ready,
12576.592036172,13.125920234999285,1784056804.704458,source_postgres_ready,
12577.014174364,13.548058426998978,1784056805.1265965,benchmark_start,
12677.014255232,113.54813929499869,1784056905.126678,destination_boot_start,
12677.014528858,113.54841292099991,1784056905.1269507,destination_process_started,pid=23470
12677.11598718,113.64987124299842,1784056905.2284093,destination_qmp_ready,
12677.11857806,113.65246212300008,1784056905.2309997,migration_started,
12790.253647472,226.7875315349993,1784057018.3660696,migration_end,
12790.396851493,226.9307355559995,1784057018.5092733,source_terminate_requested,pid=23282
12790.510770834,227.04465489699942,1784057018.623193,source_terminated,pid=23282
12790.710392458,227.24427652099985,1784057018.8228147,benchmark_end,
