t_monotonic,t_since_run_start,timestamp_unix,event,details
12801.500988725,0.00048110299940162804,1784057029.6134112,run_start,
12801.501873602,0.0013659799988090526,1784057029.6142952,source_vm_started,pid=23709
12801.603236656,0.1027290339989122,1784057029.7156587,source_qmp_ready,
12814.018319349,12.517811726998843,1784057042.1307414,source_ssh_ready,
12815.159434975,13.658927352998944,1784057043.2718568,source_postgres_ready,
12815.598349354,14.097841732000234,1784057043.710771,benchmark_start,
12915.59842716,114.09791953799868,1784057143.710849,destination_boot_start,
12915.598686956,114.09817933399972,1784057143.711109,destination_process_started,pid=23895
12915.700235154,114.19972753199909,1784057143.812657,destination_qmp_ready,
12915.702520373,114.20201275100044,1784057143.8149421,migration_started,
13027.637712612,226.1372049900001,1784057255.7501347,migration_end,
13029.012665513,227.51215789100024,1784057257.1250877,source_terminate_requested,pid=23709
13029.126704758,227.62619713599997,1784057257.2391272,source_terminated,pid=23709
13029.285682008,227.7851743859992,1784057257.398104,benchmark_end,
