timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 21:28:00:102,1,1387,1387.0,10415.55,35455,32863,35391,35455
2026-07-14 21:28:01:102,2,3067,1680.0,9519.88,22559,17375,19279,22559
2026-07-14 21:28:02:102,3,4733,1666.0,9591.87,43935,17935,24159,43935
2026-07-14 21:28:03:102,4,6402,1669.0,9572.42,30335,18543,24911,30335
2026-07-14 21:28:04:102,5,8321,1919.0,8352.48,24015,18207,23839,24015
2026-07-14 21:28:05:102,6,12807,4486.0,3565.86,51103,11983,50239,51103
2026-07-14 21:28:06:102,7,17504,4697.0,3407.74,31823,13511,30767,31823
2026-07-14 21:28:07:102,8,22071,4567.0,3501.44,32383,15615,25855,32383
2026-07-14 21:28:08:102,9,27200,5129.0,3114.5,21679,12255,18831,18991
2026-07-14 21:28:09:102,10,32044,4844.0,3292.71,36127,12647,19775,36127
2026-07-14 21:28:10:102,11,37258,5214.0,3075.82,25231,11999,24271,25167
2026-07-14 21:28:11:102,12,42484,5226.0,3060.23,22895,12751,16399,20095
2026-07-14 21:28:12:102,13,47470,4986.0,3202.38,26607,14167,21311,26607
2026-07-14 21:28:13:102,14,52690,5220.0,3061.76,18527,12719,18175,18335
2026-07-14 21:28:14:102,15,57897,5207.0,3068.24,28655,14055,19711,26191
2026-07-14 21:28:15:102,16,63074,5177.0,3089.22,19423,12431,18543,19359
2026-07-14 21:28:16:102,17,68370,5296.0,3018.87,21935,11543,17871,21759
2026-07-14 21:28:17:102,18,73355,4985.0,3213.07,19423,12967,17231,19423
2026-07-14 21:28:18:102,19,78816,5461.0,2924.41,17119,11671,16767,16879
2026-07-14 21:28:19:102,20,84186,5370.0,2979.43,18703,12063,17807,18511
2026-07-14 21:28:20:102,21,89477,5291.0,3020.23,22303,14535,19823,21887
2026-07-14 21:28:21:102,22,95064,5587.0,2866.44,18111,10359,17375,18111
2026-07-14 21:28:22:102,23,100358,5294.0,3017.79,20303,12239,16863,16975
2026-07-14 21:28:23:102,24,105607,5249.0,3048.13,23231,12367,19503,21311
2026-07-14 21:28:24:102,25,110956,5349.0,2991.25,28879,12991,17983,21151
2026-07-14 21:28:25:102,26,116411,5455.0,2929.35,23151,11631,20207,20319
2026-07-14 21:28:26:597,27,121661,3511.71,3048.81,41119,12519,40223,41087
2026-07-14 21:28:27:597,28,127002,5341.0,2994.2,22159,11855,17167,17471
2026-07-14 21:28:28:597,29,132289,5287.0,3016.63,19903,12511,17679,18351
2026-07-14 21:28:29:597,30,136648,4359.0,3680.12,35039,17519,25807,35039
2026-07-14 21:28:30:597,31,141324,4676.0,3402.33,33215,16303,22127,33215
2026-07-14 21:28:31:597,32,146770,5446.0,2950.61,29551,13383,19759,24895
2026-07-14 21:28:32:597,33,151108,4338.0,3686.52,35359,17263,26591,35359
2026-07-14 21:28:33:597,34,156186,5078.0,3149.5,31423,16383,23471,29727
2026-07-14 21:28:34:597,35,158541,2355.0,6720.22,70783,20943,46879,70783
2026-07-14 21:28:35:597,36,159673,1132.0,14220.52,70207,28271,59295,70207
2026-07-14 21:28:36:597,37,160816,1143.0,14005.58,73663,27439,53983,73663
2026-07-14 21:28:37:597,38,161725,909.0,17468.75,51327,31727,42815,51327
2026-07-14 21:28:38:597,39,162300,575.0,27846.08,87231,53887,65855,87231
2026-07-14 21:28:39:597,40,162854,554.0,28609.99,113983,69887,93951,113983
2026-07-14 21:28:40:597,41,163392,538.0,29941.08,201599,87935,200063,201599
2026-07-14 21:28:41:597,42,163947,555.0,28807.67,71103,41887,57727,71103
2026-07-14 21:28:42:597,43,164523,576.0,27947.78,102015,57151,85823,102015
2026-07-14 21:28:43:597,44,165071,548.0,29136.69,135423,66431,133247,135423
2026-07-14 21:28:44:597,45,165842,771.0,20872.88,283135,75903,278527,283135
2026-07-14 21:28:45:597,46,167941,2099.0,7611.4,41119,29023,38143,41119
2026-07-14 21:28:46:597,47,170116,2175.0,7368.78,51647,23743,37439,51647
2026-07-14 21:28:47:597,48,172365,2249.0,7119.43,43103,22943,24927,43103
2026-07-14 21:28:48:597,49,174506,2141.0,7369.25,29215,22463,29151,29215
2026-07-14 21:28:49:597,50,176665,2159.0,7484.86,60639,23327,43295,60639
2026-07-14 21:28:50:597,51,178696,2031.0,7912.54,64799,19391,48895,64799
2026-07-14 21:28:51:597,52,180816,2120.0,7527.05,49791,24063,39391,49791
2026-07-14 21:28:52:597,53,182859,2043.0,7813.74,45727,29503,40447,45727
2026-07-14 21:28:53:597,54,185053,2194.0,7315.12,38015,23407,35743,38015
2026-07-14 21:28:54:597,55,187273,2220.0,7211.8,50943,23791,47231,50943
2026-07-14 21:28:55:597,56,189450,2177.0,7305.96,41567,27935,34783,41567
2026-07-14 21:28:56:597,57,191596,2146.0,7491.89,38175,25343,32831,38175
2026-07-14 21:28:57:597,58,193728,2132.0,7440.06,41759,26463,31919,41759
2026-07-14 21:28:58:597,59,195869,2141.0,7534.04,39007,26271,33663,39007
2026-07-14 21:28:59:597,60,197937,2068.0,7733.58,50815,25839,30495,50815
2026-07-14 21:29:00:597,61,200154,2217.0,7229.08,39295,24975,29999,39295
2026-07-14 21:29:01:597,62,202313,2159.0,7392.68,41983,24255,33663,41983
2026-07-14 21:29:02:597,63,204526,2213.0,7222.53,46335,22911,36639,46335
2026-07-14 21:29:03:597,64,206713,2187.0,7323.25,25903,23295,25647,25903
2026-07-14 21:29:04:597,65,208821,2108.0,7554.31,33983,27647,32735,33983
2026-07-14 21:29:05:597,66,210835,2014.0,7962.19,38655,27471,32767,38655
2026-07-14 21:29:06:597,67,212934,2099.0,7603.39,39519,23231,32591,39519
2026-07-14 21:29:07:597,68,215137,2203.0,7197.14,36959,23119,31407,36959
2026-07-14 21:29:08:597,69,217328,2191.0,7356.52,38399,24911,29375,38399
