t_monotonic,t_since_run_start,timestamp_unix,event,details
11609.938369533,0.00047063599959074054,1784055838.050792,run_start,
11609.939193996,0.001295099000344635,1784055838.0516157,source_vm_started,pid=21550
11610.040587593,0.1026886959989497,1784055838.1530097,source_qmp_ready,
11623.196743829,13.258844931999192,1784055851.3091657,source_ssh_ready,
11623.343867597,13.405968699998994,1784055851.4562895,source_postgres_ready,
11623.781054278,13.843155381000543,1784055851.8934762,benchmark_start,
11723.781144015,113.84324511799969,1784055951.8935666,destination_boot_start,
11723.781482793,113.84358389599947,1784055951.8939047,destination_process_started,pid=21720
11723.883030925,113.94513202800044,1784055951.995453,destination_qmp_ready,
11723.885573913,113.94767501599927,1784055951.9979956,migration_started,
11835.630283326,225.6923844289995,1784056063.7427053,migration_end,
11837.183563106,227.2456642090001,1784056065.295985,source_terminate_requested,pid=21550
11837.29736809,227.3594691929993,1784056065.4097903,source_terminated,pid=21550
11837.46073386,227.5228349629997,1784056065.5731559,benchmark_end,
