t_monotonic,t_since_run_start,timestamp_unix,event,details
13512.184796877,0.00047537499995087273,1784057740.297219,run_start,
13512.185858655,0.0015371530007541878,1784057740.2982805,source_vm_started,pid=25002
13512.287353964,0.10303246200055582,1784057740.3997765,source_qmp_ready,
13523.456825549,11.27250404699953,1784057751.5692475,source_ssh_ready,
13523.611511218,11.427189715999702,1784057751.7239332,source_postgres_ready,
13524.027871286,11.84354978400006,1784057752.1402934,benchmark_start,
13624.027964427,111.84364292499959,1784057852.1403873,destination_boot_start,
13624.028227344,111.84390584200082,1784057852.1406493,destination_process_started,pid=25189
13624.129532206,111.94521070399969,1784057852.2419543,destination_qmp_ready,
13624.13188323,111.94756172800044,1784057852.244305,migration_started,
13734.672246138,222.48792463599966,1784057962.7846682,migration_end,
13735.236502982,223.0521814799995,1784057963.348925,source_terminate_requested,pid=25002
13735.300257133,223.11593563099996,1784057963.4126794,source_terminated,pid=25002
13735.448177552,223.26385604999996,1784057963.5605993,benchmark_end,
