t_monotonic,t_since_run_start,timestamp_unix,event,details
24483.518328773,0.0004536659980658442,1784068711.630751,run_start,
24483.519207035,0.0013319279969437048,1784068711.6316288,source_vm_started,pid=42407
24483.620830574,0.1029554669985373,1784068711.7332525,source_qmp_ready,
24496.997142742,13.479267634997086,1784068725.1095648,source_ssh_ready,
24497.138963122,13.621088014999259,1784068725.2513855,source_postgres_ready,
24497.556787983,14.038912875999813,1784068725.6692102,benchmark_start,
24647.556881621,164.03900651399817,1784068875.6693046,destination_boot_start,
24647.5572291,164.03935399299735,1784068875.6696513,destination_process_started,pid=42647
24647.658540259,164.14066515199738,1784068875.7709622,destination_qmp_ready,
24647.659583776,164.14170866899804,1784068875.7720053,source_stopped,
24647.660967543,164.14309243599928,1784068875.7733893,migration_started,
24661.731448731,178.21357362399795,1784068889.843871,migration_end,
24662.076340433,178.55846532599753,1784068890.1887624,destination_resumed,
24662.688015342,179.17014023499723,1784068890.800437,source_terminate_requested,pid=42407
24662.751740829,179.23386572199888,1784068890.8641632,source_terminated,pid=42407
24748.839020748,265.321145640999,1784068976.9514427,benchmark_end,
