timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784066261,1,82515,1594,,,
1784066262,2,82871,1669,356,75,82.60
1784066263,3,89518,2655,6647,986,87.08
1784066264,4,95082,3496,5564,841,86.87
1784066265,5,101166,4423,6084,927,86.78
1784066266,6,109116,5550,7950,1127,87.58
1784066267,7,116694,6577,7578,1027,88.07
1784066268,8,124614,7624,7920,1047,88.32
1784066269,9,132338,8627,7724,1003,88.51
1784066270,10,145617,10370,13279,1743,88.40
1784066271,11,162529,12469,16912,2099,88.96
1784066272,12,179334,14472,16805,2003,89.35
1784066273,13,197200,16568,17866,2096,89.50
1784066274,14,213066,18353,15866,1785,89.89
1784066275,15,229527,20109,16461,1756,90.36
1784066276,16,246800,21946,17273,1837,90.39
1784066277,17,264398,23761,17598,1815,90.65
1784066278,18,281908,25565,17510,1804,90.66
1784066279,19,300336,27607,18428,2042,90.02
1784066280,20,318013,29513,17677,1906,90.27
1784066281,21,335730,31348,17717,1835,90.61
1784066282,22,353977,33360,18247,2012,90.07
1784066283,23,372079,35443,18102,2083,89.68
1784066284,24,389098,37359,17019,1916,89.88
1784066285,25,406995,39345,17897,1986,90.01
1784066286,26,424126,41245,17131,1900,90.02
1784066287,27,441004,43093,16878,1848,90.13
1784066288,28,458926,45116,17922,2023,89.86
1784066289,29,477033,47152,18107,2036,89.89
1784066290,30,494426,49210,17393,2058,89.42
1784066291,31,512135,51260,17709,2050,89.62
1784066292,32,530011,53283,17876,2023,89.83
1784066293,33,538478,54259,8467,976,89.66
1784066294,34,541259,54559,2781,300,90.26
1784066295,35,544015,54848,2756,289,90.51
1784066296,36,555905,56210,11890,1362,89.72
1784066297,37,573364,58167,17459,1957,89.92
1784066298,38,590838,60157,17474,1990,89.78
1784066299,39,608846,62250,18008,2093,89.59
1784066300,40,626963,64432,18117,2182,89.25
1784066301,41,644094,66489,17131,2057,89.28
1784066302,42,661890,68601,17796,2112,89.39
1784066303,43,679528,70731,17638,2130,89.23
1784066304,44,696582,72731,17054,2000,89.50
1784066305,45,714022,74791,17440,2060,89.44
1784066306,46,731285,76901,17263,2110,89.11
1784066307,47,748606,79022,17321,2121,89.09
1784066308,48,765606,81071,17000,2049,89.24
1784066309,49,783326,83260,17720,2189,89.00
1784066310,50,800628,85369,17302,2109,89.14
1784066311,51,810243,86477,9615,1108,89.67
1784066312,52,816449,87220,6206,743,89.31
1784066313,53,822680,87935,6231,715,89.71
1784066314,54,828823,88664,6143,729,89.39
1784066315,55,834831,89394,6008,730,89.17
1784066316,56,842090,90278,7259,884,89.14
1784066317,57,847881,90982,5791,704,89.16
1784066318,58,853620,91668,5739,686,89.32
1784066319,59,857999,92184,4379,516,89.46
1784066320,60,863768,92838,5769,654,89.82
1784066321,61,869229,93477,5461,639,89.52
1784066322,62,875031,94221,5802,744,88.63
1784066323,63,880816,94931,5785,710,89.07
1784066324,64,886608,95618,5792,687,89.40
1784066325,65,892329,96274,5721,656,89.71
1784066326,66,897950,96945,5621,671,89.34
1784066327,67,899776,97132,1826,187,90.71
1784066328,68,901426,97306,1650,174,90.46
1784066329,69,903076,97492,1650,186,89.87
1784066330,70,906602,97914,3526,422,89.31
1784066331,71,912362,98624,5760,710,89.03
1784066332,72,918084,99309,5722,685,89.31
1784066333,73,923726,100008,5642,699,88.98
1784066334,74,929354,100677,5628,669,89.38
1784066335,75,935028,101361,5674,684,89.24
1784066336,76,940860,102085,5832,724,88.96
1784066337,77,946877,102803,6017,718,89.34
1784066338,78,952776,103519,5899,716,89.18
1784066339,79,958495,104192,5719,673,89.47
1784066340,80,964077,104856,5582,664,89.37
1784066341,81,971058,105708,6981,852,89.12
1784066342,82,976792,106406,5734,698,89.15
1784066343,83,982587,107143,5795,737,88.72
1784066344,84,991133,108192,8546,1049,89.07
1784066345,85,996832,108887,5699,695,89.13
1784066346,86,1003608,109751,6776,864,88.69
1784066347,87,1009489,110498,5881,747,88.73
1784066348,88,1012475,110843,2986,345,89.64
1784066349,89,1016782,111369,4307,526,89.12
1784066350,90,1024031,112237,7249,868,89.31
1784066351,91,1031174,113146,7143,909,88.71
1784066352,92,1038208,114029,7034,883,88.85
1784066353,93,1044000,114697,5792,668,89.66
1784066354,94,1049742,115391,5742,694,89.22
1784066355,95,1055445,116093,5703,702,89.04
1784066356,96,1061167,116798,5722,705,89.03
1784066357,97,1066948,117464,5781,666,89.67
1784066358,98,1072642,118189,5694,725,88.71
1784066359,99,1078341,118874,5699,685,89.27
1784066360,100,1080148,119074,1807,200,90.03
1784066361,101,1085857,119760,5709,686,89.27
1784066362,102,1091524,120477,5667,717,88.77
1784066363,103,1097232,121162,5708,685,89.29
1784066364,104,1102816,121858,5584,696,88.92
1784066365,105,1108457,122520,5641,662,89.50
1784066366,106,1113960,123210,5503,690,88.86
1784066367,107,1119618,123930,5658,720,88.71
1784066368,108,1125149,124625,5531,695,88.84
1784066369,109,1130596,125275,5447,650,89.34
1784066370,110,1136347,125960,5751,685,89.36
1784066371,111,1142045,126724,5698,764,88.18
1784066372,112,1147580,127428,5535,704,88.72
1784066373,113,1153338,128125,5758,697,89.20
1784066374,114,1158955,128848,5617,723,88.60
1784066375,115,1164507,129521,5552,673,89.19
1784066376,116,1170162,130215,5655,694,89.07
1784066377,117,1175816,130870,5654,655,89.62
1784066378,118,1181166,131494,5350,624,89.55
1784066379,119,1186667,132177,5501,683,88.96
1784066380,120,1192424,132900,5757,723,88.84
1784066381,121,1198165,133610,5741,710,88.99
1784066382,122,1203840,134371,5675,761,88.18
1784066383,123,1209286,135069,5446,698,88.64
1784066384,124,1214556,135739,5270,670,88.72
1784066385,125,1220020,136439,5464,700,88.64
1784066386,126,1225560,137196,5540,757,87.98
1784066387,127,1231096,137858,5536,662,89.32
1784066389,129,1236584,138532,5488,674,89.06
1784066390,130,1242196,139251,5612,719,88.64
1784066391,131,1247734,139950,5538,699,88.79
1784066392,132,1252463,140562,4729,612,88.54
1784066393,133,1255356,140911,2893,349,89.24
1784066394,134,1260743,141583,5387,672,88.91
