t_monotonic,t_since_run_start,timestamp_unix,event,details
22293.969181955,0.0005442750007205177,1784066522.081605,run_start,
22293.969949068,0.0013113880013406742,1784066522.0823708,source_vm_started,pid=38851
22294.071656676,0.1030189960001735,1784066522.1840792,source_qmp_ready,
22306.305162057,12.336524377002206,1784066534.417584,source_ssh_ready,
22306.454956924,12.486319244002516,1784066534.5673792,source_postgres_ready,
22306.888815808,12.92017812800259,1784066535.001238,benchmark_start,
22456.888904595,162.9202669150036,1784066685.001327,destination_boot_start,
22456.889188583,162.92055090300346,1784066685.0016103,destination_process_started,pid=39070
22456.990506194,163.02186851400256,1784066685.1029282,destination_qmp_ready,
22456.994647376,163.02600969600098,1784066685.1070693,source_stopped,
22456.996079973,163.0274422930015,1784066685.1085017,migration_started,
22471.270570642,177.30193296200014,1784066699.3829923,migration_end,
22471.611305839,177.64266815900191,1784066699.723728,destination_resumed,
22472.023797479,178.05515979900156,1784066700.13622,source_terminate_requested,pid=38851
22472.087593174,178.11895549400288,1784066700.2000165,source_terminated,pid=38851
22558.412077229,264.4434395490025,1784066786.5244992,benchmark_end,
