timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784067635,1,82515,1594,,,
1784067636,2,82871,1669,356,75,82.60
1784067637,3,89755,2695,6884,1026,87.03
1784067638,4,95508,3582,5753,887,86.64
1784067639,5,101242,4434,5734,852,87.06
1784067640,6,107118,5272,5876,838,87.52
1784067641,7,112752,6037,5634,765,88.05
1784067642,8,118479,6858,5727,821,87.46
1784067643,9,126002,7822,7523,964,88.64
1784067644,10,138185,9432,12183,1610,88.33
1784067645,11,155849,11649,17664,2217,88.85
1784067646,12,173871,13867,18022,2218,89.04
1784067647,13,191329,15916,17458,2049,89.50
1784067648,14,206862,17651,15533,1735,89.95
1784067649,15,224006,19523,17144,1872,90.16
1784067650,16,241050,21322,17044,1799,90.45
1784067651,17,258530,23158,17480,1836,90.49
1784067652,18,276806,25070,18276,1912,90.53
1784067653,19,294686,27017,17880,1947,90.18
1784067654,20,312679,29019,17993,2002,89.99
1784067655,21,331086,30981,18407,1962,90.37
1784067656,22,348968,32895,17882,1914,90.33
1784067657,23,366748,34914,17780,2019,89.80
1784067658,24,385057,36964,18309,2050,89.93
1784067659,25,402803,38986,17746,2022,89.77
1784067661,27,426263,41569,23460,2583,90.08
1784067662,28,443570,43516,17307,1947,89.89
1784067663,29,460636,45481,17066,1965,89.67
1784067664,30,479014,47633,18378,2152,89.52
1784067665,31,497002,49734,17988,2101,89.54
1784067666,32,513884,51660,16882,1926,89.76
1784067667,33,531979,53725,18095,2065,89.76
1784067668,34,535066,54049,3087,324,90.50
1784067669,35,537984,54370,2918,321,90.09
1784067670,36,540883,54675,2899,305,90.48
1784067671,37,559113,56760,18230,2085,89.74
1784067672,38,577628,58942,18515,2182,89.46
1784067673,39,594970,60976,17342,2034,89.50
1784067674,40,613261,63132,18291,2156,89.46
1784067675,41,632057,65364,18796,2232,89.39
1784067676,42,650326,67564,18269,2200,89.25
1784067677,43,668729,69729,18403,2165,89.47
1784067678,44,687382,71969,18653,2240,89.28
1784067679,45,705280,74148,17898,2179,89.15
1784067680,46,722948,76347,17668,2199,88.93
1784067681,47,741286,78563,18338,2216,89.22
1784067682,48,759571,80782,18285,2219,89.18
1784067683,49,776351,82815,16780,2033,89.19
1784067684,50,794364,85030,18013,2215,89.05
1784067685,51,812655,87298,18291,2268,88.97
1784067686,52,825091,88807,12436,1509,89.18
1784067687,53,832013,89640,6922,833,89.26
1784067688,54,837907,90348,5894,708,89.28
1784067689,55,844106,91083,6199,735,89.40
1784067690,56,850507,91831,6401,748,89.54
1784067691,57,856546,92537,6039,706,89.53
1784067692,58,862450,93235,5904,698,89.43
1784067693,59,868260,93948,5810,713,89.07
1784067694,60,873824,94607,5564,659,89.41
1784067695,61,879453,95294,5629,687,89.12
1784067696,62,884900,95966,5447,672,89.02
1784067697,63,890634,96670,5734,704,89.06
1784067698,64,896657,97387,6023,717,89.36
1784067699,65,902665,98111,6008,724,89.25
1784067700,66,908685,98841,6020,730,89.19
1784067701,67,913285,99372,4600,531,89.65
