t_monotonic,t_since_run_start,timestamp_unix,event,details
23661.31490047,0.00036439599716686644,1784067889.4273226,run_start,
23661.315718933,0.0011828589995275252,1784067889.4281406,source_vm_started,pid=41084
23661.417138044,0.10260196999661275,1784067889.52956,source_qmp_ready,
23672.598285639,11.283749564998288,1784067900.7107077,source_ssh_ready,
23672.750396645,11.435860570996738,1784067900.8628185,source_postgres_ready,
23673.161343139,11.846807064997847,1784067901.2737656,benchmark_start,
23823.161438245,161.84690217099705,1784068051.273861,destination_boot_start,
23823.161706542,161.84717046799778,1784068051.2741284,destination_process_started,pid=41292
23823.263094313,161.94855823899707,1784068051.3755167,destination_qmp_ready,
23823.269678693,161.95514261899734,1784068051.3821006,source_stopped,
23823.271160449,161.95662437499777,1784068051.383582,migration_started,
23837.337572506,176.02303643199775,1784068065.4499948,migration_end,
23837.659577064,176.3450409899997,1784068065.7719996,destination_resumed,
23838.299308832,176.98477275799814,1784068066.411731,source_terminate_requested,pid=41084
23838.363093557,177.04855748299815,1784068066.4755156,source_terminated,pid=41084
23928.973616225,267.6590801509992,1784068157.0860386,benchmark_end,
