t_monotonic,t_since_run_start,timestamp_unix,event,details
23117.309249108,0.0005540349993680138,1784067345.4216712,run_start,
23117.31011201,0.0014169370006129611,1784067345.4225338,source_vm_started,pid=40197
23117.411611,0.10291592700014007,1784067345.524033,source_qmp_ready,
23130.846393853,13.537698780000937,1784067358.958816,source_ssh_ready,
23130.99399419,13.685299117001705,1784067359.1064165,source_postgres_ready,
23131.419744648,14.111049574999925,1784067359.532167,benchmark_start,
23281.419838006,164.11114293300125,1784067509.5322607,destination_boot_start,
23281.420188263,164.11149319000106,1784067509.5326104,destination_process_started,pid=40404
23281.52194553,164.21325045699996,1784067509.6343675,destination_qmp_ready,
23281.523646945,164.2149518719998,1784067509.6360686,source_stopped,
23281.524969323,164.21627425000042,1784067509.637391,migration_started,
23295.596417893,178.28772282000136,1784067523.70884,migration_end,
23295.918373532,178.60967845900086,1784067524.030796,destination_resumed,
23296.553078336,179.2443832630015,1784067524.6655002,source_terminate_requested,pid=40197
23296.616850371,179.3081552980002,1784067524.7292724,source_terminated,pid=40197
23382.832100838,265.52340576500137,1784067610.9445229,benchmark_end,
