timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 00:25:01:628,1,1367,1367.0,2676.63,19039,6943,17599,19039
2026-07-15 00:25:02:628,2,3019,1652.0,2419.71,8927,5635,8847,8927
2026-07-15 00:25:03:628,3,4694,1675.0,2376.74,12031,5819,8911,12031
2026-07-15 00:25:04:628,4,6263,1569.0,2551.65,15967,8751,12895,15967
2026-07-15 00:25:05:628,5,7922,1659.0,2405.08,12111,6387,11111,12111
2026-07-15 00:25:06:628,6,9713,1791.0,2230.49,7135,5547,6283,7135
2026-07-15 00:25:07:628,7,11427,1714.0,2327.41,49535,6083,48703,49535
2026-07-15 00:25:08:628,8,12976,1549.0,2587.8,34655,13831,26847,34655
2026-07-15 00:25:09:628,9,14675,1699.0,2336.32,25055,11583,18319,25055
2026-07-15 00:25:10:628,10,16433,1758.0,2286.07,19695,11207,18943,19695
2026-07-15 00:25:11:628,11,18095,1662.0,2404.96,25679,13079,20527,25679
2026-07-15 00:25:12:628,12,19916,1821.0,2194.09,18431,9895,17455,18431
2026-07-15 00:25:13:628,13,21724,1808.0,2211.06,18351,10527,15079,18351
2026-07-15 00:25:14:628,14,23543,1819.0,2196.53,20927,12479,19983,20927
2026-07-15 00:25:15:628,15,25448,1905.0,2097.82,21807,9367,18991,21807
2026-07-15 00:25:16:628,16,27301,1853.0,2155.77,16527,9159,15871,16527
2026-07-15 00:25:17:628,17,29168,1867.0,2142.09,24143,8759,23263,24143
2026-07-15 00:25:18:628,18,31083,1915.0,2085.43,17375,9775,17359,17375
2026-07-15 00:25:19:628,19,32930,1847.0,2163.1,16159,9743,16143,16159
2026-07-15 00:25:20:628,20,34733,1803.0,2217.34,18143,9807,12135,18143
2026-07-15 00:25:21:628,21,36606,1873.0,2132.82,18335,9887,17823,18335
2026-07-15 00:25:22:628,22,38499,1893.0,2110.94,15847,9295,15607,15847
2026-07-15 00:25:23:628,23,40347,1848.0,2161.62,17375,10535,15847,17375
2026-07-15 00:25:24:628,24,42275,1928.0,2072.02,15911,9527,15815,15911
2026-07-15 00:25:25:628,25,44136,1861.0,2128.7,17567,8287,17519,17567
2026-07-15 00:25:26:628,26,45923,1787.0,2255.99,36735,11935,34943,36735
2026-07-15 00:25:28:378,27,47792,1068.0,2137.86,19791,11055,17167,19791
2026-07-15 00:25:29:378,28,49665,1873.0,2133.91,16183,8703,15247,16183
2026-07-15 00:25:30:378,29,51481,1816.0,2200.55,18559,11911,18335,18559
2026-07-15 00:25:31:378,30,53398,1917.0,2078.3,16623,9199,15663,16623
2026-07-15 00:25:32:378,31,55332,1934.0,2067.76,19663,8071,16399,19663
2026-07-15 00:25:33:378,32,57138,1806.0,2213.91,18031,12551,17247,18031
2026-07-15 00:25:34:378,33,59099,1961.0,2040.54,15671,8239,14295,15671
2026-07-15 00:25:35:378,34,60471,1372.0,2892.3,20159,16247,19615,20159
2026-07-15 00:25:36:379,35,60768,297.0,13538.08,20447,20351,20447,20447
2026-07-15 00:25:37:378,36,61048,280.0,14217.72,30031,21215,30031,30031
2026-07-15 00:25:38:378,37,61356,308.0,13041.93,26895,26863,26895,26895
2026-07-15 00:25:39:378,38,62572,1216.0,3290.66,21439,17087,21407,21439
2026-07-15 00:25:40:378,39,64617,2045.0,1954.37,13287,6751,11727,13287
2026-07-15 00:25:41:378,40,65775,1158.0,3446.5,26431,14023,20559,26431
2026-07-15 00:25:42:378,41,66697,922.0,4343.63,23183,18783,23167,23183
2026-07-15 00:25:43:378,42,67549,852.0,4683.2,26719,19247,26687,26719
2026-07-15 00:25:44:378,43,68165,616.0,6469.73,34495,27551,34463,34495
2026-07-15 00:25:45:378,44,68822,657.0,6104.14,28943,24175,28911,28943
2026-07-15 00:25:46:378,45,69472,650.0,6157.49,25407,22863,24111,25407
2026-07-15 00:25:47:378,46,70121,649.0,6158.13,24751,21599,24735,24751
2026-07-15 00:25:48:378,47,70764,643.0,6221.22,32287,24479,29055,32287
2026-07-15 00:25:49:378,48,71394,630.0,6336.78,24399,23679,23935,24399
2026-07-15 00:25:50:378,49,72020,626.0,6411.76,28447,24031,28431,28447
2026-07-15 00:25:51:378,50,72640,620.0,6430.51,27439,22191,24911,27439
2026-07-15 00:25:52:378,51,73264,624.0,6406.84,26911,25727,26911,26911
2026-07-15 00:25:53:378,52,73906,642.0,6238.68,28479,24399,28479,28479
2026-07-15 00:25:54:378,53,74551,645.0,6205.93,25999,22543,25999,25999
2026-07-15 00:25:55:378,54,75193,642.0,6222.86,35103,22879,35103,35103
2026-07-15 00:25:56:378,55,75835,642.0,6238.89,24447,24271,24447,24447
2026-07-15 00:25:57:378,56,76466,631.0,6317.71,35263,22191,32671,35263
2026-07-15 00:25:58:378,57,77094,628.0,6377.14,33023,22687,28863,33023
2026-07-15 00:25:59:378,58,77687,593.0,6733.11,34495,26431,34495,34495
2026-07-15 00:26:00:378,59,78286,599.0,6683.31,26255,23519,24879,26255
2026-07-15 00:26:01:378,60,78892,606.0,6608.91,33055,23759,24351,33055
2026-07-15 00:26:02:378,61,79509,617.0,6481.25,29919,24223,29903,29919
2026-07-15 00:26:03:378,62,80151,642.0,6227.97,24559,23311,24367,24559
2026-07-15 00:26:04:378,63,80809,658.0,6071.59,23647,22303,23631,23647
2026-07-15 00:26:05:378,64,81459,650.0,6148.19,24687,22879,24671,24687
2026-07-15 00:26:06:378,65,82078,619.0,6430.65,28623,23871,28607,28623
2026-07-15 00:26:07:378,66,82715,637.0,6310.6,35071,28399,32543,35071
2026-07-15 00:26:08:378,67,83312,597.0,6698.77,52511,25167,52479,52511
2026-07-15 00:26:09:378,68,83903,591.0,6764.74,54655,29103,54591,54655
2026-07-15 00:26:10:378,69,84292,389.0,10108.98,68991,33855,68991,68991
2026-07-15 00:26:11:378,70,84484,192.0,21157.2,36927,36895,36927,36927
2026-07-15 00:26:12:378,71,84896,412.0,9714.77,38207,33695,38207,38207
2026-07-15 00:26:13:378,72,85523,627.0,6381.51,26031,22255,25967,26031
2026-07-15 00:26:14:378,73,86140,617.0,6471.17,29935,23135,29935,29935
2026-07-15 00:26:15:378,74,86770,630.0,6358.38,29055,25103,29039,29055
2026-07-15 00:26:16:378,75,87386,616.0,6481.17,27775,23311,25743,27775
2026-07-15 00:26:17:378,76,88043,657.0,6097.59,27807,22719,27791,27807
2026-07-15 00:26:18:378,77,88694,651.0,6143.75,26431,23119,24799,26431
2026-07-15 00:26:19:378,78,89352,658.0,6076.86,26607,20879,26559,26607
2026-07-15 00:26:20:378,79,90001,649.0,6163.45,24783,22863,24623,24783
2026-07-15 00:26:21:378,80,90649,648.0,6169.8,29903,22431,29855,29903
