t_monotonic,t_since_run_start,timestamp_unix,event,details
30251.487883188,0.0004177150003670249,1784074479.6003053,run_start,
30251.491379592,0.003914118999091443,1784074479.6038022,source_vm_started,pid=53060
30251.59312516,0.10565968700029771,1784074479.7055473,source_qmp_ready,
30262.629853854,11.142388380998455,1784074490.742276,source_ssh_ready,
30262.78151768,11.294052206998458,1784074490.8939397,source_postgres_ready,
30263.223055949,11.735590476000652,1784074491.335478,benchmark_start,
30363.223141143,111.73567566999918,1784074591.3355641,destination_boot_start,
30363.22342219,111.73595671699877,1784074591.3358438,destination_process_started,pid=53246
30363.327066442,111.83960096900046,1784074591.4394884,destination_qmp_ready,
30363.329570175,111.84210470199832,1784074591.441992,migration_started,
30388.429621779,136.94215630599865,1784074616.542044,postcopy_requested,
30388.630386219,137.1429207459987,1784074616.7428095,postcopy_started,
30389.434292789,137.94682731599823,1784074617.5467148,migration_end,
30391.602429317,140.11496384400016,1784074619.7148516,source_terminate_requested,pid=53060
30391.672487061,140.18502158800038,1784074619.784909,source_terminated,pid=53060
30470.303832162,218.81636668899955,1784074698.4162543,benchmark_end,
