t_monotonic,t_since_run_start,timestamp_unix,event,details
31683.74370482,0.0004585349997796584,1784075911.856127,run_start,
31683.744953925,0.0017076399999496061,1784075911.8573763,source_vm_started,pid=55812
31683.854562118,0.1113158329972066,1784075911.9669843,source_qmp_ready,
31696.874653187,13.131406901997252,1784075924.9870753,source_ssh_ready,
31697.02187375,13.278627464998863,1784075925.1342957,source_postgres_ready,
31697.458011114,13.714764828997431,1784075925.5704336,benchmark_start,
31797.458099213,113.71485292799844,1784076025.5705223,destination_boot_start,
31797.45839097,113.71514468500027,1784076025.5708127,destination_process_started,pid=56012
31797.560074215,113.81682793000073,1784076025.6724963,destination_qmp_ready,
31797.562647145,113.81940086000031,1784076025.6750689,migration_started,
31822.668866501,138.92562021599952,1784076050.7812886,postcopy_requested,
31823.071294699,139.32804841399775,1784076051.1837168,postcopy_started,
31823.272184991,139.5289387060002,1784076051.3846073,migration_end,
31823.730739836,139.9874935509979,1784076051.843162,source_terminate_requested,pid=55812
31823.821809477,140.07856319200073,1784076051.9342318,source_terminated,pid=55812
31915.219929089,231.4766828039974,1784076143.332351,benchmark_end,
