t_monotonic,t_since_run_start,timestamp_unix,event,details
30481.216529719,0.00041153599886456504,1784074709.328952,run_start,
30481.219756735,0.0036385519997566007,1784074709.3321786,source_vm_started,pid=53509
30481.321177565,0.10505938200003584,1784074709.4335997,source_qmp_ready,
30492.372312822,11.156194638999295,1784074720.484735,source_ssh_ready,
30492.522008162,11.305889978997584,1784074720.6344304,source_postgres_ready,
30492.969019454,11.752901271000155,1784074721.0814419,benchmark_start,
30592.969103499,111.75298531599765,1784074821.081526,destination_boot_start,
30592.969365096,111.75324691299829,1784074821.0817869,destination_process_started,pid=53699
30593.0784452,111.86232701699919,1784074821.1908672,destination_qmp_ready,
30593.080927924,111.86480974099686,1784074821.1933496,migration_started,
30618.181832235,136.96571405199938,1784074846.2942545,postcopy_requested,
30618.585421087,137.36930290399687,1784074846.6978433,postcopy_started,
30618.987168618,137.77105043499978,1784074847.099591,migration_end,
30619.283555097,138.0674369139997,1784074847.3959773,source_terminate_requested,pid=53509
30619.375274814,138.15915663099804,1784074847.4876966,source_terminated,pid=53509
30706.420439717,225.20432153399815,1784074934.5328624,benchmark_end,
