t_monotonic,t_since_run_start,timestamp_unix,event,details
31443.543654209,0.00048799399883137085,1784075671.6560764,run_start,
31443.544842894,0.0016766789995017461,1784075671.6572652,source_vm_started,pid=55344
31443.646369935,0.10320371999841882,1784075671.758792,source_qmp_ready,
31456.811432838,13.268266622999363,1784075684.9238548,source_ssh_ready,
31456.961055834,13.417889618998743,1784075685.0734782,source_postgres_ready,
31457.38330385,13.840137635001156,1784075685.4957259,benchmark_start,
31557.383387639,113.84022142400136,1784075785.4958103,destination_boot_start,
31557.383642646,113.84047643099984,1784075785.4960644,destination_process_started,pid=55542
31557.484987093,113.94182087800073,1784075785.5974092,destination_qmp_ready,
31557.487850889,113.94468467399929,1784075785.6002727,migration_started,
31582.590841121,139.04767490599988,1784075810.7032635,postcopy_requested,
31582.993549823,139.45038360800027,1784075811.105972,postcopy_started,
31583.196074525,139.65290830999948,1784075811.308497,migration_end,
31583.757722736,140.2145565210012,1784075811.8701448,source_terminate_requested,pid=55344
31583.848169845,140.305003630001,1784075811.9605918,source_terminated,pid=55344
31672.932301728,229.38913551299993,1784075901.044724,benchmark_end,
