timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 11:40:55:117,1,585,585.0,6139.51,26895,22031,26895,26895
2026-07-15 11:40:56:117,2,1235,650.0,6097.64,36031,28447,36031,36031
2026-07-15 11:40:57:117,3,1875,640.0,6270.6,36831,23711,36799,36831
2026-07-15 11:40:58:117,4,2354,479.0,8265.07,39103,34271,39103,39103
2026-07-15 11:40:59:117,5,2485,131.0,30555.97,63583,48511,63583,63583
2026-07-15 11:41:00:117,6,2625,140.0,28142.46,40223,36287,40223,40223
2026-07-15 11:41:01:117,7,2762,137.0,29609.69,67775,67775,67775,67775
2026-07-15 11:41:02:117,8,2908,146.0,27443.51,37695,37535,37695,37695
2026-07-15 11:41:03:117,9,3045,137.0,28720.23,55935,55935,55935,55935
2026-07-15 11:41:04:117,10,3180,135.0,29949.93,65215,47487,65215,65215
2026-07-15 11:41:05:117,11,3331,151.0,26617.21,37887,36543,37887,37887
2026-07-15 11:41:06:117,12,3460,129.0,30887.88,61151,61119,61151,61151
2026-07-15 11:41:07:117,13,3612,152.0,26240.53,38559,38463,38559,38559
2026-07-15 11:41:08:117,14,3753,141.0,28665.99,60255,50143,60255,60255
2026-07-15 11:41:09:117,15,3898,145.0,27003.03,34943,34943,34943,34943
2026-07-15 11:41:10:117,16,4039,141.0,28608.94,58751,58751,58751,58751
2026-07-15 11:41:11:117,17,4326,287.0,14073.58,38303,36127,38303,38303
2026-07-15 11:41:12:117,18,5014,688.0,5817.67,34943,21823,34943,34943
2026-07-15 11:41:13:117,19,5724,710.0,5641.47,28591,17791,24815,28591
2026-07-15 11:41:14:117,20,6470,746.0,5354.14,22335,17503,21615,22335
2026-07-15 11:41:15:117,21,7162,692.0,5782.17,25119,18415,20735,25119
2026-07-15 11:41:16:117,22,7843,681.0,5863.77,42655,19743,42495,42655
2026-07-15 11:41:17:117,23,8501,658.0,6081.26,30287,21551,24239,30287
2026-07-15 11:41:18:117,24,9153,652.0,6135.29,28527,22751,28287,28527
2026-07-15 11:41:19:117,25,9810,657.0,6075.2,20559,17983,19503,20559
2026-07-15 11:41:20:117,26,10504,694.0,5758.26,23871,20559,23855,23871
2026-07-15 11:41:21:117,27,11178,674.0,5934.91,29103,23407,26511,29103
2026-07-15 11:41:22:117,28,11884,706.0,5662.77,20447,15975,20415,20447
2026-07-15 11:41:23:117,29,12575,691.0,5790.97,23007,20415,22991,23007
2026-07-15 11:41:24:117,30,13313,738.0,5413.33,21695,16943,21695,21695
2026-07-15 11:41:25:117,31,14015,702.0,5661.82,27183,21263,26191,27183
2026-07-15 11:41:26:117,32,14718,703.0,5718.16,32687,19583,23231,32687
2026-07-15 11:41:27:117,33,15404,686.0,5821.48,22879,17967,22847,22879
2026-07-15 11:41:28:117,34,16051,647.0,6203.49,24415,20623,24079,24415
2026-07-15 11:41:29:117,35,16736,685.0,5823.96,26031,15871,23407,26031
2026-07-15 11:41:30:117,36,17408,672.0,5956.63,40287,21775,40255,40287
2026-07-15 11:41:31:117,37,18082,674.0,5921.36,24447,21887,24447,24447
2026-07-15 11:41:32:117,38,18770,688.0,5820.92,31119,19071,31119,31119
2026-07-15 11:41:33:117,39,19491,721.0,5546.1,23183,18863,23167,23183
2026-07-15 11:41:34:117,40,20181,690.0,5787.89,22367,19007,22335,22367
2026-07-15 11:41:35:117,41,20897,716.0,5562.2,22735,21727,22719,22735
2026-07-15 11:41:36:117,42,21610,713.0,5620.14,23311,17215,20671,23311
2026-07-15 11:41:37:117,43,22254,644.0,6228.47,24863,22383,24095,24863
2026-07-15 11:41:38:117,44,22903,649.0,6152.48,25535,19983,25503,25535
2026-07-15 11:41:39:117,45,23595,692.0,5782.37,23407,20495,23407,23407
2026-07-15 11:41:40:117,46,24304,709.0,5644.44,21439,16343,21423,21439
2026-07-15 11:41:41:117,47,24959,655.0,6095.98,28559,21727,28543,28559
2026-07-15 11:41:42:117,48,25676,717.0,5576.65,23215,18175,23167,23215
2026-07-15 11:41:43:117,49,25999,323.0,12175.96,42687,32111,42687,42687
2026-07-15 11:41:44:117,50,26405,406.0,10001.29,31631,30015,31631,31631
2026-07-15 11:41:45:117,51,27099,694.0,5761.12,25711,19599,23407,25711
2026-07-15 11:41:46:117,52,27763,664.0,6022.97,31887,19551,24239,31887
2026-07-15 11:41:47:117,53,28463,700.0,5716.57,22175,18879,18991,22175
2026-07-15 11:41:48:117,54,29118,655.0,6102.13,67071,21919,67007,67071
2026-07-15 11:41:49:117,55,29809,691.0,5780.14,26095,18447,23407,26095
2026-07-15 11:41:50:117,56,30521,712.0,5608.94,21471,15127,21439,21471
2026-07-15 11:41:51:117,57,31245,724.0,5525.62,23247,19503,22479,23247
2026-07-15 11:41:52:117,58,31987,742.0,5394.23,28015,17823,27999,28015
2026-07-15 11:41:53:117,59,32724,737.0,5422.05,19007,15287,18991,19007
2026-07-15 11:41:54:117,60,33415,691.0,5786.41,22975,17695,19423,22975
2026-07-15 11:41:55:117,61,34119,704.0,5676.05,22223,18847,21471,22223
2026-07-15 11:41:56:117,62,34802,683.0,5853.96,23215,17631,23199,23215
2026-07-15 11:41:57:117,63,35486,684.0,5855.62,32031,17855,32031,32031
2026-07-15 11:41:58:117,64,36156,670.0,5891.45,33951,15831,33951,33951
2026-07-15 11:41:59:117,65,36864,708.0,5677.11,23471,17183,23455,23471
2026-07-15 11:42:00:117,66,37543,679.0,5871.61,23599,16543,19599,23599
2026-07-15 11:42:01:117,67,38256,713.0,5640.77,22239,18367,22223,22239
2026-07-15 11:42:02:117,68,38979,723.0,5551.79,21679,16175,21615,21679
2026-07-15 11:42:03:117,69,39713,734.0,5449.07,23359,18847,23359,23359
2026-07-15 11:42:04:117,70,40419,706.0,5661.08,26031,17519,25983,26031
2026-07-15 11:42:05:117,71,41120,701.0,5689.35,23839,21119,23007,23839
2026-07-15 11:42:06:117,72,41830,710.0,5642.66,21567,16575,21535,21567
2026-07-15 11:42:07:117,73,42480,650.0,6139.94,30735,20031,25343,30735
2026-07-15 11:42:08:117,74,43159,679.0,5906.59,23935,15839,23871,23935
2026-07-15 11:42:09:117,75,43848,689.0,5795.47,17119,15143,16431,17119
2026-07-15 11:42:10:117,76,44465,617.0,6485.39,26287,22655,25967,26287
2026-07-15 11:42:11:117,77,45162,697.0,5733.17,18719,15991,16151,18719
2026-07-15 11:42:12:117,78,45889,727.0,5495.98,21247,17647,19023,21247
2026-07-15 11:42:13:117,79,46602,713.0,5607.56,23135,18943,20495,23135
2026-07-15 11:42:14:117,80,47325,723.0,5522.74,19663,16575,19647,19663
2026-07-15 11:42:15:117,81,48025,700.0,5720.11,32367,15407,30239,32367
2026-07-15 11:42:16:117,82,48226,201.0,19773.0,41631,41535,41631,41631
2026-07-15 11:42:17:117,83,48839,613.0,6577.7,27887,23311,26735,27887
2026-07-15 11:42:18:117,84,49542,703.0,5672.12,22511,18991,22495,22511
2026-07-15 11:42:19:117,85,50260,718.0,5577.37,17391,16159,17391,17391
2026-07-15 11:42:20:117,86,50931,671.0,5961.9,49919,18927,49599,49919
2026-07-15 11:42:21:117,87,51674,743.0,5347.46,19263,14063,14791,19263
2026-07-15 11:42:22:117,88,52388,714.0,5624.54,27727,18959,26639,27727
2026-07-15 11:42:23:117,89,53133,745.0,5373.19,17855,14799,17791,17855
2026-07-15 11:42:24:117,90,53845,712.0,5605.58,23679,19071,21903,23679
2026-07-15 11:42:25:117,91,54552,707.0,5661.39,24431,15487,24415,24431
2026-07-15 11:42:26:117,92,55206,654.0,6122.96,24335,18335,22639,24335
2026-07-15 11:42:27:117,93,55883,677.0,5893.42,33119,15791,29983,33119
2026-07-15 11:42:28:117,94,56577,694.0,5753.17,27951,15943,27951,27951
2026-07-15 11:42:29:117,95,57262,685.0,5845.45,20143,17119,19343,20143
2026-07-15 11:42:30:117,96,57951,689.0,5805.86,34303,17759,34271,34303
2026-07-15 11:42:31:117,97,58672,721.0,5538.36,21071,15319,18927,21071
2026-07-15 11:42:32:117,98,59416,744.0,5380.5,18687,14815,18671,18687
2026-07-15 11:42:33:117,99,60127,711.0,5626.79,24735,15591,24015,24735
2026-07-15 11:42:34:117,100,60862,735.0,5435.8,14863,14447,14823,14863
2026-07-15 11:42:35:117,101,61553,691.0,5793.74,23663,15271,23583,23663
2026-07-15 11:42:36:117,102,62246,693.0,5759.48,22031,17007,22015,22031
2026-07-15 11:42:37:117,103,62904,658.0,6069.33,22863,17215,22575,22863
2026-07-15 11:42:38:117,104,63601,697.0,5743.79,18367,15735,17791,18367
2026-07-15 11:42:39:117,105,64300,699.0,5679.81,20863,14935,15431,20863
2026-07-15 11:42:40:117,106,64994,694.0,5806.87,23791,15351,23711,23791
2026-07-15 11:42:41:117,107,65697,703.0,5689.83,23839,17775,21839,23839
2026-07-15 11:42:42:117,108,66365,668.0,5981.22,19631,17967,18975,19631
2026-07-15 11:42:43:117,109,67105,740.0,5398.3,21167,14919,21135,21167
2026-07-15 11:42:44:117,110,67827,722.0,5553.35,20367,16431,20335,20367
2026-07-15 11:42:45:117,111,68555,728.0,5483.78,19583,15047,19567,19583
2026-07-15 11:42:46:117,112,69271,716.0,5589.68,17759,15631,17743,17759
2026-07-15 11:42:47:117,113,69964,693.0,5774.25,24687,16335,19215,24687
2026-07-15 11:42:48:117,114,70287,323.0,12367.1,30879,30703,30879,30879
2026-07-15 11:42:49:117,115,70828,541.0,7403.28,32927,28079,32927,32927
2026-07-15 11:42:50:117,116,71550,722.0,5533.12,21551,15015,17727,21551
2026-07-15 11:42:51:117,117,72289,739.0,5418.75,21391,15495,21391,21391
2026-07-15 11:42:52:117,118,73020,731.0,5465.93,28271,14383,28239,28271
2026-07-15 11:42:53:117,119,73717,697.0,5734.61,52543,21679,52511,52543
2026-07-15 11:42:54:117,120,74427,710.0,5628.78,17215,15143,17215,17215
2026-07-15 11:42:55:117,121,75140,713.0,5618.42,18527,15271,18527,18527
2026-07-15 11:42:56:117,122,75793,653.0,6112.65,24335,15911,24335,24335
2026-07-15 11:42:57:117,123,76481,688.0,5811.37,21631,18847,21631,21631
2026-07-15 11:42:58:117,124,77176,695.0,5755.76,22991,15807,22975,22991
2026-07-15 11:42:59:117,125,77867,691.0,5785.36,23647,17103,23631,23647
2026-07-15 11:43:00:117,126,78575,708.0,5653.75,22367,18575,21119,22367
2026-07-15 11:43:01:117,127,79280,705.0,5674.47,28687,18895,28671,28687
2026-07-15 11:43:02:117,128,80029,749.0,5342.68,17919,15191,17743,17919
2026-07-15 11:43:03:117,129,80760,731.0,5469.1,21343,15991,21343,21343
2026-07-15 11:43:04:117,130,81481,721.0,5540.99,24607,15439,24559,24607
2026-07-15 11:43:05:117,131,82188,707.0,5653.94,26879,16167,24015,26879
2026-07-15 11:43:06:117,132,82885,697.0,5734.1,21343,17647,18255,21343
2026-07-15 11:43:07:117,133,83538,653.0,6124.83,22143,18335,22143,22143
2026-07-15 11:43:08:117,134,84235,697.0,5737.95,25663,17663,25663,25663
2026-07-15 11:43:09:117,135,84920,685.0,5835.98,21839,17039,19071,21839
2026-07-15 11:43:10:117,136,85619,699.0,5730.68,26319,18943,26303,26319
2026-07-15 11:43:11:117,137,86339,720.0,5561.08,20719,15495,20687,20719
2026-07-15 11:43:12:117,138,87069,730.0,5472.32,17967,15271,17967,17967
2026-07-15 11:43:13:117,139,87818,749.0,5338.55,15151,14559,15127,15151
2026-07-15 11:43:14:117,140,88535,717.0,5562.84,21471,17983,21471,21471
2026-07-15 11:43:15:117,141,89218,683.0,5863.48,20015,14503,20015,20015
2026-07-15 11:43:16:117,142,89929,711.0,5603.17,21487,14631,21455,21487
2026-07-15 11:43:17:117,143,90625,696.0,5769.16,22927,15367,22863,22927
2026-07-15 11:43:18:117,144,91285,660.0,6050.79,24223,15703,24207,24223
2026-07-15 11:43:19:117,145,91976,691.0,5753.47,27231,17167,27199,27231
2026-07-15 11:43:20:117,146,92473,497.0,8047.7,51519,32095,51519,51519
2026-07-15 11:43:21:117,147,92902,429.0,9399.56,48991,31967,48991,48991
