timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 12:48:37:236,1,611,611.0,5995.96,30415,24751,28335,30415
2026-07-15 12:48:38:236,2,1204,593.0,6726.64,78015,26815,73919,78015
2026-07-15 12:48:39:236,3,1848,644.0,6154.43,31615,20943,28687,31615
2026-07-15 12:48:40:236,4,2540,692.0,5802.67,31807,22575,31471,31807
2026-07-15 12:48:41:236,5,3223,683.0,5852.41,25087,19439,22271,25087
2026-07-15 12:48:42:236,6,3878,655.0,6097.21,34175,26303,28591,34175
2026-07-15 12:48:43:236,7,4518,640.0,6249.29,36607,25855,36607,36607
2026-07-15 12:48:44:236,8,5135,617.0,6481.35,30687,24847,30639,30687
2026-07-15 12:48:45:236,9,5770,635.0,6201.97,32799,24047,31903,32799
2026-07-15 12:48:46:236,10,6480,710.0,5708.5,33055,21855,32927,33055
2026-07-15 12:48:47:236,11,7123,643.0,6221.05,34207,28271,33823,34207
2026-07-15 12:48:48:236,12,7786,663.0,6035.92,30447,25311,28095,30447
2026-07-15 12:48:49:236,13,8492,706.0,5648.8,26895,21695,26895,26895
2026-07-15 12:48:50:236,14,9082,590.0,6773.44,102783,28271,102719,102783
2026-07-15 12:48:51:236,15,9753,671.0,5960.15,26399,22895,25919,26399
2026-07-15 12:48:52:236,16,10404,651.0,6151.19,34687,24175,24607,34687
2026-07-15 12:48:53:236,17,11044,640.0,6145.9,33471,24047,28447,33471
2026-07-15 12:48:54:236,18,11689,645.0,6246.15,31903,24399,31855,31903
2026-07-15 12:48:55:236,19,12376,687.0,5870.99,33503,24207,33407,33503
2026-07-15 12:48:56:236,20,13047,671.0,5947.28,28671,21583,28623,28671
2026-07-15 12:48:57:236,21,13748,701.0,5687.69,32431,19327,32415,32431
2026-07-15 12:48:58:236,22,14420,672.0,5979.28,28639,22671,28639,28639
2026-07-15 12:48:59:236,23,15109,689.0,5794.51,26751,22511,26719,26751
2026-07-15 12:49:00:236,24,15777,668.0,5991.71,29103,22319,23983,29103
2026-07-15 12:49:01:236,25,16437,660.0,6055.06,33567,23711,33567,33567
2026-07-15 12:49:02:236,26,17107,670.0,5940.77,28863,22479,28863,28863
2026-07-15 12:49:03:236,27,17761,654.0,6088.69,27295,23279,27263,27295
2026-07-15 12:49:04:236,28,18446,685.0,5878.71,35295,26015,35231,35295
2026-07-15 12:49:05:236,29,19107,661.0,6055.07,30223,22847,30079,30223
2026-07-15 12:49:06:236,30,19783,676.0,5907.6,29535,22143,29119,29535
2026-07-15 12:49:07:236,31,20275,492.0,7967.29,31983,30031,31983,31983
2026-07-15 12:49:08:236,32,20431,156.0,25948.41,35967,35359,35967,35967
2026-07-15 12:49:09:236,33,20571,140.0,28162.46,53023,49535,53023,53023
2026-07-15 12:49:10:236,34,20719,148.0,27210.27,38175,38143,38175,38175
2026-07-15 12:49:11:236,35,20859,140.0,28909.26,51071,46687,51071,51071
2026-07-15 12:49:12:236,36,20999,140.0,28398.17,37535,35295,37535,37535
2026-07-15 12:49:13:236,37,21142,143.0,28116.48,67967,50623,67967,67967
2026-07-15 12:49:14:236,38,21278,136.0,29046.76,59071,55071,59071,59071
2026-07-15 12:49:15:236,39,21421,143.0,28222.04,35103,34687,35103,35103
2026-07-15 12:49:16:236,40,21558,137.0,28966.95,47231,46271,47231,47231
2026-07-15 12:49:17:236,41,21710,152.0,26399.21,35423,35295,35423,35423
2026-07-15 12:49:18:236,42,21982,272.0,14873.27,55743,42783,55743,55743
2026-07-15 12:49:19:236,43,22690,708.0,5652.54,22911,17199,22879,22911
2026-07-15 12:49:20:236,44,23356,666.0,6002.46,23871,18671,21951,23871
2026-07-15 12:49:21:236,45,24042,686.0,5824.29,23807,16591,23759,23807
2026-07-15 12:49:22:236,46,24721,679.0,5862.56,26607,17423,26591,26607
2026-07-15 12:49:23:236,47,25442,721.0,5559.62,22335,15399,22319,22335
2026-07-15 12:49:24:236,48,26153,711.0,5628.38,23087,16399,23055,23087
2026-07-15 12:49:25:236,49,26845,692.0,5776.37,27791,16751,27487,27791
2026-07-15 12:49:26:236,50,27543,698.0,5729.95,24031,20671,23967,24031
2026-07-15 12:49:27:236,51,28255,712.0,5614.23,18655,15287,17535,18655
2026-07-15 12:49:28:236,52,28965,710.0,5622.95,24063,16751,24047,24063
2026-07-15 12:49:29:236,53,29655,690.0,5810.27,20463,16959,17535,20463
2026-07-15 12:49:30:236,54,30338,683.0,5849.18,60447,16463,60319,60447
2026-07-15 12:49:31:236,55,31017,679.0,5887.04,22783,16167,19535,22783
2026-07-15 12:49:32:236,56,31716,699.0,5716.89,18607,16095,18559,18607
2026-07-15 12:49:33:236,57,32408,692.0,5788.32,18543,16023,17871,18543
2026-07-15 12:49:34:236,58,33124,716.0,5578.43,23583,14895,23583,23583
2026-07-15 12:49:35:236,59,33818,694.0,5767.56,23295,17903,23263,23295
2026-07-15 12:49:36:236,60,34537,719.0,5551.98,23231,14927,23199,23231
2026-07-15 12:49:37:236,61,35270,733.0,5442.06,24351,20719,24303,24351
2026-07-15 12:49:38:236,62,35956,686.0,5845.47,22527,18191,22511,22527
2026-07-15 12:49:39:236,63,36606,650.0,6138.31,21151,18511,21135,21151
2026-07-15 12:49:40:236,64,37289,683.0,5854.98,22719,16687,22719,22719
2026-07-15 12:49:41:236,65,37999,710.0,5621.03,25231,15527,24207,25231
2026-07-15 12:49:42:236,66,38665,666.0,6032.28,26591,17039,26591,26591
2026-07-15 12:49:43:236,67,39363,698.0,5723.38,22207,19231,22207,22207
