t_monotonic,t_since_run_start,timestamp_unix,event,details
66921.024863029,0.0008243519987445325,1784111149.1372855,run_start,
66921.097462625,0.0734239479934331,1784111149.2098846,source_vm_started,pid=107930
66921.199049682,0.17501100500521716,1784111149.311472,source_qmp_ready,
66934.185238795,13.161200118003762,1784111162.2976606,ssh_ready,
66934.331303687,13.307265009992989,1784111162.4437256,postgres_ready,
66934.764186562,13.740147884993348,1784111162.8766088,source_benchmark_start,
66934.764212121,13.740173443991807,1784111162.876634,benchmark_start,
67084.764284183,163.7402455059928,1784111312.8767073,destination_boot_start,
67084.76456591,163.74052723299246,1784111312.8769877,destination_process_started,pid=108239
67084.866079155,163.8420404780045,1784111312.9785013,destination_qmp_ready,
67097.66333535,176.6392966729909,1784111325.7757576,destination_ssh_ready,
67097.98069983,176.95666115300264,1784111326.0931218,destination_standby_postgres_ready,
67119.792353377,198.7683146999916,1784111347.9047754,standby_ready,lag_bytes=15995016
67120.790501983,199.76646330600488,1784111348.9029243,source_shutdown_request,
67122.607093545,201.5830548679951,1784111350.7195156,source_powered_off,
67122.607121694,201.58308301700163,1784111350.7195432,standby_replay_drain_start,
67122.869356883,201.84531820600387,1784111350.9817789,standby_replay_drained,
67122.869377013,201.8453383360029,1784111350.9817986,promotion_start,
67123.534793063,202.5107543859922,1784111351.6472151,promotion_complete,
67124.233905814,203.20986713700404,1784111352.346328,destination_benchmark_start,
67493.412558023,572.388519346001,1784111721.5249805,benchmark_end,
