timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 11:57:05:710,1,661,661.0,5667.8,29263,11847,29023,29263
2026-07-15 11:57:06:709,2,1366,705.0,5662.61,14671,11799,12031,14671
2026-07-15 11:57:07:709,3,2052,686.0,5824.0,16879,12271,12407,16879
2026-07-15 11:57:08:709,4,2739,687.0,5809.36,12583,12287,12583,12583
2026-07-15 11:57:09:709,5,3596,857.0,4658.58,14263,11799,12535,14263
2026-07-15 11:57:10:709,6,4489,893.0,4469.41,15767,11719,13095,15767
2026-07-15 11:57:11:709,7,6162,1673.0,2392.05,11903,8207,10063,11903
2026-07-15 11:57:12:710,8,8384,2222.0,1793.61,4927,4475,4879,4927
2026-07-15 11:57:13:709,9,10621,2237.0,1789.95,7675,4479,7659,7675
2026-07-15 11:57:14:709,10,12524,1903.0,2095.93,48799,13631,48031,48799
2026-07-15 11:57:15:709,11,14559,2035.0,1966.17,17663,10599,16975,17663
2026-07-15 11:57:16:709,12,16623,2064.0,1934.72,23407,7395,23167,23407
2026-07-15 11:57:17:709,13,18706,2083.0,1919.15,24767,7699,20303,24767
2026-07-15 11:57:18:709,14,20795,2089.0,1912.51,16495,9327,15479,16495
2026-07-15 11:57:19:709,15,22772,1977.0,2021.55,15407,8075,15375,15407
2026-07-15 11:57:20:709,16,24778,2006.0,1992.39,17247,9455,17215,17247
2026-07-15 11:57:21:709,17,26866,2088.0,1912.38,16575,7827,11999,16575
2026-07-15 11:57:22:709,18,28951,2085.0,1916.64,18159,8019,15191,18159
2026-07-15 11:57:23:709,19,30984,2033.0,1959.92,16055,8031,16015,16055
2026-07-15 11:57:24:709,20,33121,2137.0,1875.04,13839,8063,13703,13839
2026-07-15 11:57:25:709,21,35122,2001.0,1995.82,18479,7975,18415,18479
2026-07-15 11:57:26:709,22,37172,2050.0,1949.74,16767,9391,15687,16767
2026-07-15 11:57:27:709,23,39252,2080.0,1920.69,16815,9103,15959,16815
2026-07-15 11:57:28:709,24,41311,2059.0,1940.34,21967,7947,21919,21967
2026-07-15 11:57:29:709,25,43222,1911.0,2090.21,37631,10007,34943,37631
2026-07-15 11:57:30:709,26,45341,2119.0,1886.19,16127,5191,16047,16127
2026-07-15 11:57:32:835,28,47329,935.09,2009.34,18783,9855,18319,18783
2026-07-15 11:57:33:835,29,49430,2101.0,1902.55,16175,8855,15783,16175
2026-07-15 11:57:34:835,30,51525,2095.0,1906.87,15439,9119,15415,15439
2026-07-15 11:57:35:835,31,53565,2040.0,1956.86,21199,10615,17695,21199
2026-07-15 11:57:36:835,32,55641,2076.0,1924.84,15583,7903,15471,15583
2026-07-15 11:57:37:835,33,57779,2138.0,1868.59,16031,7003,15727,16031
2026-07-15 11:57:38:835,34,59668,1889.0,2116.93,17391,8183,15623,17391
2026-07-15 11:57:39:835,35,60177,509.0,7845.44,27151,18335,19263,27151
2026-07-15 11:57:40:835,36,60488,311.0,12788.95,22415,19871,22415,22415
2026-07-15 11:57:41:835,37,60795,307.0,13045.77,28847,25679,28847,28847
2026-07-15 11:57:42:835,38,62108,1313.0,3060.57,24943,16159,21487,24943
2026-07-15 11:57:43:835,39,64134,2026.0,1969.97,12055,7931,11591,12055
2026-07-15 11:57:44:835,40,66318,2184.0,1832.4,12695,5539,11679,12695
2026-07-15 11:57:45:835,41,68456,2138.0,1864.89,12751,6071,12127,12751
2026-07-15 11:57:46:835,42,70533,2077.0,1927.9,13847,7975,13183,13847
2026-07-15 11:57:47:835,43,72622,2089.0,1913.6,13231,7947,13159,13231
2026-07-15 11:57:48:835,44,74805,2183.0,1830.82,11295,6259,11071,11295
2026-07-15 11:57:49:835,45,76275,1470.0,2714.24,29247,12655,27055,29247
2026-07-15 11:57:50:835,46,77094,819.0,4881.85,25071,18095,24079,25071
2026-07-15 11:57:51:835,47,77786,692.0,5771.23,25231,16927,21007,25231
2026-07-15 11:57:52:835,48,78476,690.0,5774.74,29007,16119,28687,29007
2026-07-15 11:57:53:835,49,79176,700.0,5741.05,24527,20479,23759,24527
2026-07-15 11:57:54:835,50,79874,698.0,5736.05,21103,16007,18063,21103
2026-07-15 11:57:55:835,51,80541,667.0,5988.49,25375,17199,25327,25375
2026-07-15 11:57:56:835,52,81194,653.0,6124.65,31503,18351,31471,31503
2026-07-15 11:57:57:835,53,81842,648.0,6173.04,25855,22143,23375,25855
2026-07-15 11:57:58:835,54,82529,687.0,5794.03,25919,22015,25887,25919
2026-07-15 11:57:59:835,55,83172,643.0,6245.77,27135,17935,27103,27135
2026-07-15 11:58:00:835,56,83839,667.0,5979.37,24687,15855,24639,24687
2026-07-15 11:58:01:835,57,84513,674.0,5940.99,25103,16639,25103,25103
2026-07-15 11:58:02:835,58,85219,706.0,5642.48,17023,15503,17007,17023
2026-07-15 11:58:03:835,59,85904,685.0,5867.28,28703,19007,28639,28703
2026-07-15 11:58:04:835,60,86586,682.0,5868.83,17343,17135,17343,17343
2026-07-15 11:58:05:835,61,87224,638.0,6264.51,29407,27423,29215,29407
2026-07-15 11:58:06:835,62,87864,640.0,6249.56,26047,16943,26015,26047
2026-07-15 11:58:07:835,63,88553,689.0,5799.19,24863,16295,24127,24863
2026-07-15 11:58:08:835,64,89187,634.0,6309.22,28863,21791,28815,28863
2026-07-15 11:58:09:835,65,89829,642.0,6182.25,28303,20543,22607,28303
2026-07-15 11:58:10:835,66,90519,690.0,5849.22,29887,24703,29871,29887
