t_monotonic,t_since_run_start,timestamp_unix,event,details
66339.885512671,0.0007471720018656924,1784110567.9979348,run_start,
66339.968984503,0.08421900399844162,1784110568.0814064,source_vm_started,pid=106971
66340.070720743,0.1859552440000698,1784110568.183143,source_qmp_ready,
66351.108172725,11.223407226003474,1784110579.220595,ssh_ready,
66351.252991423,11.368225924001308,1784110579.3654137,postgres_ready,
66351.692793228,11.80802772899915,1784110579.8052151,source_benchmark_start,
66351.692813808,11.808048309001606,1784110579.8052354,benchmark_start,
66501.692883395,161.8081178959983,1784110729.8053067,destination_boot_start,
66501.693165372,161.80839987299987,1784110729.8055873,destination_process_started,pid=107200
66501.794557321,161.9097918220068,1784110729.9069793,destination_qmp_ready,
66513.125305139,173.24053963999904,1784110741.2377272,destination_ssh_ready,
66513.38812736,173.5033618610032,1784110741.5005496,destination_standby_postgres_ready,
66534.96995832,195.08519282100315,1784110763.0823805,standby_ready,lag_bytes=15618208
66535.993266962,196.108501463008,1784110764.105689,source_shutdown_request,
66537.709652471,197.82488697201188,1784110765.8220747,source_powered_off,
66537.709690161,197.82492466201074,1784110765.8221118,standby_replay_drain_start,
66537.971468011,198.08670251200965,1784110766.08389,standby_replay_drained,
66537.97148814,198.0867226410046,1784110766.08391,promotion_start,
66538.334999344,198.4502338450111,1784110766.4474225,promotion_complete,
66538.786581155,198.90181565600506,1784110766.899003,destination_benchmark_start,
66910.172403066,570.2876375670021,1784111138.284825,benchmark_end,
