timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 11:27:58:476,1,1975,1975.0,1882.81,16383,4859,16223,16383
2026-07-15 11:27:59:476,2,4129,2154.0,1849.89,8051,4719,8027,8051
2026-07-15 11:28:00:476,3,6242,2113.0,1884.69,8011,4903,7947,8011
2026-07-15 11:28:01:476,4,8357,2115.0,1892.13,7959,6355,7951,7959
2026-07-15 11:28:02:476,5,10546,2189.0,1821.45,8807,4747,7967,8807
2026-07-15 11:28:03:476,6,12505,1959.0,2040.94,45087,8215,45055,45087
2026-07-15 11:28:04:476,7,14452,1947.0,2051.08,21471,9927,21455,21471
2026-07-15 11:28:05:476,8,16503,2051.0,1948.76,16815,10135,16199,16815
2026-07-15 11:28:06:476,9,18472,1969.0,2028.26,24399,9991,18735,24399
2026-07-15 11:28:07:476,10,20464,1992.0,2003.99,16767,8983,16671,16767
2026-07-15 11:28:08:476,11,22519,2055.0,1945.67,17583,9167,17551,17583
2026-07-15 11:28:09:476,12,24489,1970.0,2026.35,16703,8631,16655,16703
2026-07-15 11:28:10:476,13,26557,2068.0,1933.01,19903,8031,19071,19903
2026-07-15 11:28:11:476,14,28640,2083.0,1913.07,15991,9303,15975,15991
2026-07-15 11:28:12:476,15,30616,1976.0,2026.33,16495,10615,14087,16495
2026-07-15 11:28:13:476,16,32672,2056.0,1938.77,18911,8599,18879,18911
2026-07-15 11:28:14:476,17,34783,2111.0,1896.39,18895,7583,16279,18895
2026-07-15 11:28:15:476,18,36831,2048.0,1952.12,14551,8047,14519,14551
2026-07-15 11:28:16:476,19,38844,2013.0,1984.87,15999,9239,14503,15999
2026-07-15 11:28:17:476,20,40954,2110.0,1892.55,21775,7259,13039,21775
2026-07-15 11:28:18:476,21,42936,1982.0,2014.15,14863,9271,13543,14863
2026-07-15 11:28:19:476,22,44987,2051.0,1943.02,16623,9295,16119,16623
2026-07-15 11:28:20:476,23,47000,2013.0,1983.95,14447,10063,14407,14447
2026-07-15 11:28:21:476,24,49064,2064.0,1942.01,14551,8847,14527,14551
2026-07-15 11:28:22:476,25,51093,2029.0,1969.31,15855,9615,15511,15855
2026-07-15 11:28:23:476,26,53114,2021.0,1976.51,35935,9487,35839,35935
2026-07-15 11:28:25:676,28,55012,862.73,2101.1,15287,10103,15207,15287
2026-07-15 11:28:26:676,29,57150,2138.0,1872.25,14383,7039,11975,14383
2026-07-15 11:28:27:676,30,59234,2084.0,1916.44,19567,8543,14343,19567
2026-07-15 11:28:28:676,31,61293,2059.0,1941.86,18063,7987,14551,18063
2026-07-15 11:28:29:676,32,63408,2115.0,1887.89,16463,7499,12095,16463
2026-07-15 11:28:30:676,33,65474,2066.0,1934.27,15383,7963,14047,15383
2026-07-15 11:28:31:676,34,67516,2042.0,1954.11,17583,7891,17503,17583
2026-07-15 11:28:32:676,35,68284,768.0,5207.43,29103,18863,29087,29103
2026-07-15 11:28:33:676,36,68593,309.0,12886.03,22831,21535,22831,22831
2026-07-15 11:28:34:676,37,68894,301.0,13283.58,20207,19311,20207,20207
2026-07-15 11:28:35:676,38,69132,238.0,16729.14,32767,32287,32767,32767
2026-07-15 11:28:36:676,39,69657,525.0,7637.36,34591,30735,34559,34591
2026-07-15 11:28:37:676,40,70342,685.0,5846.47,29103,16575,29103,29103
2026-07-15 11:28:38:676,41,71028,686.0,5859.8,30415,19903,30415,30463
2026-07-15 11:28:39:676,42,71718,690.0,5796.96,24735,15495,24703,24735
2026-07-15 11:28:40:676,43,72397,679.0,5878.71,23135,18591,23119,23135
2026-07-15 11:28:41:676,44,73043,646.0,6195.52,28127,23871,28047,28127
2026-07-15 11:28:42:676,45,73674,631.0,6311.0,25391,18303,25279,25391
2026-07-15 11:28:43:676,46,74323,649.0,6193.16,27679,17535,27615,27679
2026-07-15 11:28:44:676,47,74969,646.0,6154.39,26335,20031,21839,26335
2026-07-15 11:28:45:676,48,75624,655.0,6137.47,30031,19167,25263,30031
2026-07-15 11:28:46:676,49,76310,686.0,5825.1,22655,17247,22351,22655
2026-07-15 11:28:47:676,50,76989,679.0,5890.25,33887,18399,33887,33887
2026-07-15 11:28:48:676,51,77691,702.0,5689.52,16815,16183,16527,16815
2026-07-15 11:28:49:676,52,78348,657.0,6095.47,28367,22415,26543,28367
2026-07-15 11:28:50:676,53,79006,658.0,6070.9,30191,16815,30159,30191
2026-07-15 11:28:51:676,54,79639,633.0,6324.03,24847,17135,24351,24847
2026-07-15 11:28:52:676,55,80284,645.0,6168.15,25855,18015,25807,25855
2026-07-15 11:28:53:676,56,80939,655.0,6098.23,26063,17919,25983,26063
2026-07-15 11:28:54:676,57,81596,657.0,6110.39,24815,17407,21295,24815
2026-07-15 11:28:55:676,58,82280,684.0,5846.72,22831,18111,22831,22831
2026-07-15 11:28:56:676,59,82970,690.0,5786.46,29407,16575,29391,29407
2026-07-15 11:28:57:676,60,83642,672.0,5976.68,26239,17967,25791,26239
2026-07-15 11:28:58:676,61,84321,679.0,5882.84,27503,17215,18431,27503
2026-07-15 11:28:59:676,62,84974,653.0,6123.15,27551,24047,27519,27551
2026-07-15 11:29:00:676,63,85619,645.0,6188.61,27999,20543,27967,27999
2026-07-15 11:29:01:676,64,86265,646.0,6194.97,23615,19119,23615,23615
2026-07-15 11:29:02:676,65,86896,631.0,6335.84,30063,23759,30047,30063
2026-07-15 11:29:03:676,66,87532,636.0,6299.55,27151,17407,23727,27151
2026-07-15 11:29:04:676,67,88212,680.0,5874.13,23871,16399,23855,23871
2026-07-15 11:29:05:676,68,88902,690.0,5788.97,24767,15439,24751,24767
2026-07-15 11:29:06:676,69,89608,706.0,5679.69,26191,15887,16023,26191
2026-07-15 11:29:07:676,70,89845,237.0,16672.31,33631,33599,33631,33631
2026-07-15 11:29:08:676,71,90261,416.0,9733.62,43135,33727,43135,43135
2026-07-15 11:29:09:676,72,90905,644.0,6187.64,24063,17343,21919,24063
2026-07-15 11:29:10:676,73,91535,630.0,6369.18,25295,24671,25263,25295
2026-07-15 11:29:11:676,74,92224,689.0,5723.08,24815,16927,22095,24815
2026-07-15 11:29:12:676,75,92917,693.0,5842.68,26431,19663,26383,26431
2026-07-15 11:29:13:676,76,93592,675.0,5933.15,26303,17231,26255,26303
2026-07-15 11:29:14:676,77,94270,678.0,5884.28,23935,15703,23919,23935
2026-07-15 11:29:15:676,78,94944,674.0,5946.73,25487,17103,25471,25487
2026-07-15 11:29:16:676,79,95607,663.0,6017.32,20127,17647,18607,20127
2026-07-15 11:29:17:676,80,96253,646.0,6199.59,23039,17855,18575,23039
2026-07-15 11:29:18:676,81,96892,639.0,6265.67,29215,18783,29199,29215
2026-07-15 11:29:19:676,82,97546,654.0,6114.96,29903,21967,29855,29903
2026-07-15 11:29:20:676,83,98236,690.0,5792.65,24463,18351,20671,24463
2026-07-15 11:29:21:676,84,98926,690.0,5792.73,29007,16351,28975,29007
2026-07-15 11:29:22:676,85,99613,687.0,5812.45,25135,16167,23279,25135
2026-07-15 11:29:23:676,86,100295,682.0,5874.19,26223,17967,26223,26223
2026-07-15 11:29:24:676,87,100959,664.0,6023.33,28367,18047,24671,28367
2026-07-15 11:29:25:676,88,101617,658.0,6071.52,26783,17807,23935,26783
2026-07-15 11:29:26:676,89,102274,657.0,6079.13,22991,18463,22655,22991
2026-07-15 11:29:27:676,90,102930,656.0,6114.55,26959,19119,26911,26959
2026-07-15 11:29:28:676,91,103584,654.0,6070.25,26831,16815,26831,26831
2026-07-15 11:29:29:676,92,104263,679.0,5931.09,24815,19087,24591,24815
2026-07-15 11:29:30:676,93,104948,685.0,5831.84,28015,17871,27983,28015
2026-07-15 11:29:31:676,94,105646,698.0,5735.13,35327,16703,20447,35327
2026-07-15 11:29:32:676,95,106339,693.0,5764.34,24095,16071,23999,24095
