t_monotonic,t_since_run_start,timestamp_unix,event,details
64605.296540044,0.0007800710009178147,1784108833.4089625,run_start,
64605.417939761,0.12217978799890261,1784108833.5303621,source_vm_started,pid=102558
64605.519392576,0.22363260300335241,1784108833.6318147,source_qmp_ready,
64618.239596567,12.943836594000459,1784108846.3520184,ssh_ready,
64618.386281296,13.090521322999848,1784108846.4987032,postgres_ready,
64618.826034364,13.530274390999693,1784108846.9384565,source_benchmark_start,
64618.826073914,13.530313941002532,1784108846.9384956,benchmark_start,
64768.826147214,163.53038724100043,1784108996.9385703,destination_boot_start,
64768.826420901,163.53066092800145,1784108996.9388425,destination_process_started,pid=102967
64768.927822914,163.63206294100382,1784108997.040245,destination_qmp_ready,
64782.662189822,177.36642984899663,1784109010.774612,destination_ssh_ready,
64782.849911061,177.55415108799934,1784109010.9623332,destination_standby_postgres_ready,
64811.104184725,205.80842475200188,1784109039.216607,standby_ready,lag_bytes=15979624
64812.150467359,206.8547073860027,1784109040.2628894,source_shutdown_request,
64813.816985063,208.52122509000037,1784109041.9294076,source_powered_off,
64813.817044352,208.52128437899955,1784109041.929466,standby_replay_drain_start,
64814.873732041,209.57797206800024,1784109042.9861543,standby_replay_drained,
64814.873754541,209.57799456799694,1784109042.9861763,promotion_start,
64815.93057156,210.6348115869987,1784109044.0429935,promotion_complete,
64816.374113851,211.0783538780015,1784109044.486536,destination_benchmark_start,
65173.696221884,568.4004619109983,1784109401.8086438,benchmark_end,
