timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 12:26:03:425,1,654,654.0,5678.39,28783,11831,26607,28783
2026-07-15 12:26:04:425,2,1342,688.0,5798.24,14831,13071,13319,14831
2026-07-15 12:26:05:425,3,2070,728.0,5486.04,17807,12151,12511,17807
2026-07-15 12:26:06:425,4,2982,912.0,4383.06,13535,11799,13527,13535
2026-07-15 12:26:07:425,5,5089,2107.0,1892.82,13911,4891,10751,13911
2026-07-15 12:26:08:425,6,7251,2162.0,1840.76,7959,4827,7903,7959
2026-07-15 12:26:09:425,7,9436,2185.0,1832.91,11199,4707,8375,11199
2026-07-15 12:26:10:425,8,11394,1958.0,2042.4,43871,7923,43775,43871
2026-07-15 12:26:11:425,9,13394,2000.0,1996.72,24943,11551,24703,24943
2026-07-15 12:26:12:425,10,15376,1982.0,2015.0,20191,8139,17855,20191
2026-07-15 12:26:13:425,11,17288,1912.0,2091.15,17183,10567,17071,17183
2026-07-15 12:26:14:425,12,19398,2110.0,1892.76,16007,7891,15687,16007
2026-07-15 12:26:15:425,13,21397,1999.0,1998.41,15343,8743,15303,15343
2026-07-15 12:26:16:425,14,23425,2028.0,1970.39,17263,7975,15695,17263
2026-07-15 12:26:17:425,15,25442,2017.0,1980.11,16783,7911,16687,16783
2026-07-15 12:26:18:425,16,27487,2045.0,1953.39,16327,8671,14735,16327
2026-07-15 12:26:19:425,17,29470,1983.0,2015.34,16159,9519,14823,16159
2026-07-15 12:26:20:425,18,31532,2062.0,1928.39,14559,7967,14543,14559
2026-07-15 12:26:21:425,19,33570,2038.0,1969.99,14087,7979,13783,14087
2026-07-15 12:26:22:425,20,35616,2046.0,1952.61,19759,7943,14503,19759
2026-07-15 12:26:23:425,21,37656,2040.0,1956.81,16031,8983,14015,16031
2026-07-15 12:26:24:425,22,39693,2037.0,1963.18,17983,7955,14807,17983
2026-07-15 12:26:25:425,23,41790,2097.0,1902.96,20415,9335,20303,20415
2026-07-15 12:26:26:425,24,43767,1977.0,2023.54,37567,9343,35135,37567
2026-07-15 12:26:27:953,25,45694,1261.95,2063.06,16055,9031,15975,16055
2026-07-15 12:26:28:953,26,47786,2092.0,1919.12,16151,7563,14295,16151
2026-07-15 12:26:29:953,27,49815,2029.0,1968.72,15991,9607,15423,15991
2026-07-15 12:26:30:953,28,51840,2025.0,1972.54,20015,7943,17215,20015
2026-07-15 12:26:31:953,29,53967,2127.0,1878.9,16007,6071,15487,16007
2026-07-15 12:26:32:953,30,56026,2059.0,1941.06,14575,8967,14327,14575
2026-07-15 12:26:33:953,31,57798,1772.0,2240.38,15759,12959,15623,15759
2026-07-15 12:26:34:953,32,58104,306.0,13116.82,20367,18831,20367,20367
2026-07-15 12:26:35:953,33,58410,306.0,13051.08,23679,22159,23679,23679
2026-07-15 12:26:36:953,34,58716,306.0,13079.95,26015,18703,26015,26015
2026-07-15 12:26:37:953,35,60467,1751.0,2285.23,18303,15087,17615,18303
2026-07-15 12:26:38:953,36,62571,2104.0,1898.19,12791,7959,12791,12791
2026-07-15 12:26:39:953,37,64667,2096.0,1910.2,11791,7771,11447,11791
2026-07-15 12:26:40:953,38,66787,2120.0,1884.71,13087,7907,11759,13087
2026-07-15 12:26:41:953,39,68936,2149.0,1860.19,12847,6127,12823,12847
2026-07-15 12:26:42:953,40,70989,2053.0,1945.93,12015,7923,11647,12015
2026-07-15 12:26:43:953,41,73131,2142.0,1866.83,14903,6991,14839,14903
2026-07-15 12:26:44:953,42,74078,947.0,4213.96,20463,15487,19279,20463
2026-07-15 12:26:45:953,43,75025,947.0,4218.05,22031,17487,21999,22031
2026-07-15 12:26:46:953,44,75850,825.0,4861.25,28095,17119,28095,28095
2026-07-15 12:26:47:953,45,76519,669.0,5964.38,25231,19855,24751,25231
2026-07-15 12:26:48:953,46,77200,681.0,5871.48,24959,18207,24927,24959
2026-07-15 12:26:49:953,47,77901,700.3,5707.82,24959,15055,24943,24959
2026-07-15 12:26:50:953,48,78576,675.68,5920.85,27167,18463,27103,27167
2026-07-15 12:26:51:953,49,79223,647.0,6189.66,28751,17391,24863,28751
2026-07-15 12:26:52:953,50,79865,642.0,6220.8,26703,17359,26687,26703
2026-07-15 12:26:53:953,51,80531,666.0,5997.72,22783,18559,22767,22783
2026-07-15 12:26:54:953,52,81190,659.0,6075.38,25599,16479,25551,25599
2026-07-15 12:26:55:953,53,81831,641.0,6240.26,25551,19887,25535,25551
2026-07-15 12:26:56:953,54,82501,670.0,5968.74,25471,16751,25279,25471
2026-07-15 12:26:57:953,55,83192,691.0,5783.78,19583,18367,19583,19583
2026-07-15 12:26:58:953,56,83891,699.0,5721.1,22399,16303,22383,22399
2026-07-15 12:26:59:953,57,84586,695.0,5765.99,28543,18335,19999,28543
2026-07-15 12:27:00:953,58,85226,640.0,6246.0,34271,23663,28927,34271
2026-07-15 12:27:01:953,59,85877,651.0,6133.28,33087,19551,33055,33087
2026-07-15 12:27:02:953,60,86532,655.0,6101.07,29471,17295,29455,29471
2026-07-15 12:27:03:953,61,87190,658.0,6081.53,23423,17695,23375,23423
2026-07-15 12:27:04:953,62,87841,651.0,6152.41,21839,18159,21823,21839
2026-07-15 12:27:05:953,63,88503,662.0,6025.37,23487,17503,21295,23487
2026-07-15 12:27:06:953,64,89165,662.0,6013.08,36319,19967,36287,36319
2026-07-15 12:27:07:953,65,89849,684.0,5852.06,30623,17103,30415,30623
2026-07-15 12:27:08:953,66,90109,260.0,15314.26,42271,37023,42271,42271
2026-07-15 12:27:09:953,67,90277,168.0,23723.89,54463,39551,54463,54463
2026-07-15 12:27:10:953,68,90450,173.0,23203.93,42687,42655,42687,42687
2026-07-15 12:27:11:953,69,90941,491.0,8209.76,35391,32799,35391,35391
2026-07-15 12:27:12:953,70,91600,659.0,6063.21,29215,20351,29215,29215
2026-07-15 12:27:13:953,71,92248,648.0,6176.25,39007,24255,38975,39007
2026-07-15 12:27:14:953,72,92887,639.0,6261.16,27759,25055,27743,27759
2026-07-15 12:27:15:953,73,93549,662.0,5975.38,17775,17039,17759,17775
2026-07-15 12:27:16:953,74,94196,647.0,6246.65,27215,18015,26735,27215
2026-07-15 12:27:17:953,75,94877,681.0,5880.52,26799,17215,26783,26799
2026-07-15 12:27:18:953,76,95563,686.0,5832.82,22511,18383,22463,22511
2026-07-15 12:27:19:953,77,96260,697.0,5731.14,16159,15959,16159,16159
2026-07-15 12:27:20:953,78,96963,703.0,5689.18,22015,15415,22015,22015
2026-07-15 12:27:21:953,79,97626,663.0,6026.74,25375,22223,25295,25375
2026-07-15 12:27:22:953,80,98301,675.0,5923.44,25327,16623,25311,25327
2026-07-15 12:27:23:953,81,98967,666.0,5988.88,27567,15823,27487,27567
2026-07-15 12:27:24:953,82,99632,665.0,6033.64,29455,18239,19055,29455
2026-07-15 12:27:25:953,83,100291,659.0,6055.7,25135,21823,25119,25135
2026-07-15 12:27:26:953,84,100956,665.0,6024.64,27119,16863,26783,27119
2026-07-15 12:27:27:953,85,101640,684.0,5840.04,23343,18271,23055,23343
2026-07-15 12:27:28:953,86,102328,688.0,5823.92,24495,17791,23567,24495
2026-07-15 12:27:29:953,87,103023,695.0,5737.18,18671,16735,18015,18671
2026-07-15 12:27:30:953,88,103710,687.0,5843.04,28367,17967,24127,28367
2026-07-15 12:27:31:953,89,104384,674.0,5929.12,20847,16959,20831,20847
2026-07-15 12:27:32:953,90,105059,675.0,5925.65,17487,16431,17327,17487
2026-07-15 12:27:33:953,91,105702,643.0,6197.42,25759,17359,25583,25759
2026-07-15 12:27:34:953,92,106367,665.0,6010.25,20351,17967,20335,20351
2026-07-15 12:27:35:953,93,107018,651.0,6165.9,30847,16215,30735,30847
2026-07-15 12:27:36:953,94,107672,654.0,6104.17,23775,21615,23775,23775
2026-07-15 12:27:37:953,95,108347,675.0,5888.85,31007,17439,22431,31007
2026-07-15 12:27:38:953,96,109056,709.0,5684.43,18623,16911,18607,18623
2026-07-15 12:27:39:953,97,109756,700.0,5714.34,23391,16463,23375,23391
2026-07-15 12:27:40:953,98,110406,650.0,6143.41,28207,23967,25775,28207
2026-07-15 12:27:41:953,99,111054,648.0,6170.81,31903,18015,31887,31903
2026-07-15 12:27:42:953,100,111457,403.0,9833.72,39423,33535,39423,39423
2026-07-15 12:27:43:953,101,111644,187.0,21625.28,37055,35103,37055,37055
2026-07-15 12:27:44:953,102,112328,684.0,5804.6,27455,14999,27423,27455
2026-07-15 12:27:45:953,103,113029,701.0,5709.45,24063,15455,23999,24063
2026-07-15 12:27:46:953,104,113717,688.0,5845.08,23071,16703,22191,23071
2026-07-15 12:27:47:953,105,114390,673.0,5941.0,24431,17519,22511,24431
2026-07-15 12:27:48:953,106,115055,665.0,6004.57,28191,17823,28175,28191
2026-07-15 12:27:49:953,107,115703,648.0,6175.79,35199,18511,35103,35199
2026-07-15 12:27:50:953,108,116364,661.0,6038.57,33215,16047,33215,33215
2026-07-15 12:27:51:953,109,117025,661.0,6051.2,25087,16943,17327,25087
2026-07-15 12:27:52:953,110,117676,651.0,6071.21,37983,24367,37951,37983
2026-07-15 12:27:53:953,111,118366,690.0,5868.14,31327,16655,25695,31327
2026-07-15 12:27:54:953,112,119055,689.0,5802.59,24863,16911,24863,24863
2026-07-15 12:27:55:953,113,119729,674.0,5922.1,28511,19119,28143,28511
2026-07-15 12:27:56:953,114,120428,699.0,5727.29,17263,15767,17247,17263
2026-07-15 12:27:57:953,115,121094,666.0,6003.83,26655,16279,21999,26655
2026-07-15 12:27:58:953,116,121761,667.0,6007.16,23535,20079,21407,23535
2026-07-15 12:27:59:953,117,122419,658.0,6077.42,25567,17871,25551,25567
2026-07-15 12:28:00:953,118,123086,667.0,5990.37,18143,16863,17951,18143
2026-07-15 12:28:01:953,119,123748,662.0,6040.83,22991,15079,19471,22991
