t_monotonic,t_since_run_start,timestamp_unix,event,details
65184.555759295,0.0007789309966028668,1784109412.6681814,run_start,
65184.702152546,0.14717218199803028,1784109412.814575,source_vm_started,pid=104076
65184.803915061,0.24893469699600246,1784109412.9163375,source_qmp_ready,
65197.061515924,12.506535559994518,1784109425.173938,ssh_ready,
65197.213477564,12.658497199998237,1784109425.3258998,postgres_ready,
65197.644544949,13.08956458499597,1784109425.7569668,source_benchmark_start,
65197.644569338,13.089588973998616,1784109425.756991,benchmark_start,
65347.644641961,163.08966159699776,1784109575.757065,destination_boot_start,
65347.644917528,163.0899371639971,1784109575.7573395,destination_process_started,pid=104478
65347.746281543,163.19130117899476,1784109575.8587034,destination_qmp_ready,
65359.125970423,174.5709900590009,1784109587.2383924,destination_ssh_ready,
65359.415790814,174.86081044999446,1784109587.5282128,destination_standby_postgres_ready,
65380.54309681,195.98811644599482,1784109608.6555188,standby_ready,lag_bytes=14745496
65381.494942903,196.93996253899968,1784109609.607365,source_shutdown_request,
65383.361628107,198.80664774299657,1784109611.4740503,source_powered_off,
65383.361666747,198.8066863829954,1784109611.4740884,standby_replay_drain_start,
65383.792249972,199.23726960799831,1784109611.904672,standby_replay_drained,
65383.792272502,199.23729213800107,1784109611.9046943,promotion_start,
65384.153673268,199.59869290400093,1784109612.2660954,promotion_complete,
65384.633487842,200.07850747799966,1784109612.74591,destination_benchmark_start,
65748.616233229,564.0612528649945,1784109976.7286553,benchmark_end,
