t_monotonic,t_since_run_start,timestamp_unix,event,details
67504.286681375,0.0008949809998739511,1784111732.3991034,run_start,
67504.397068423,0.11128202899999451,1784111732.5094907,source_vm_started,pid=109107
67504.498579686,0.21279329199751373,1784111732.6110022,source_qmp_ready,
67515.657055727,11.371269333001692,1784111743.7694778,ssh_ready,
67515.811520292,11.525733898000908,1784111743.9239423,postgres_ready,
67516.251944205,11.966157810995355,1784111744.3643663,source_benchmark_start,
67516.251967965,11.966181570998742,1784111744.3643897,benchmark_start,
67666.252054259,161.96626786500565,1784111894.3644774,destination_boot_start,
67666.252397176,161.96661078199395,1784111894.3648193,destination_process_started,pid=109402
67666.35384082,162.0680544259958,1784111894.4662628,destination_qmp_ready,
67679.898095502,175.6123091079935,1784111908.0105176,destination_ssh_ready,
67680.207302575,175.92151618099888,1784111908.3197248,destination_standby_postgres_ready,
67701.718401435,197.4326150410052,1784111929.8308237,standby_ready,lag_bytes=15239456
67702.703613074,198.41782668000087,1784111930.8160353,source_shutdown_request,
67704.420453444,200.1346670500061,1784111932.5328755,source_powered_off,
67704.420490513,200.13470411900198,1784111932.532912,standby_replay_drain_start,
67704.687514107,200.40172771300422,1784111932.799936,standby_replay_drained,
67704.687533686,200.40174729199498,1784111932.7999554,promotion_start,
67705.35546745,201.0696810560039,1784111933.4678895,promotion_complete,
67706.038828108,201.7530417139933,1784111934.1512504,destination_benchmark_start,
68074.39325616,570.1074697659933,1784112302.5056784,benchmark_end,
