t_monotonic,t_since_run_start,timestamp_unix,event,details
35868.228580451,0.0006673330062767491,1784080096.3410027,run_start,
35868.26283202,0.03491890200530179,1784080096.3752537,source_vm_started,pid=64385
35868.364536078,0.13662296000256902,1784080096.4769583,source_qmp_ready,
35879.412667978,11.184754860005341,1784080107.52509,ssh_ready,
35879.560478645,11.332565527001861,1784080107.672901,postgres_ready,
35879.992314612,11.764401494001504,1784080108.1047368,source_benchmark_start,
35879.992333302,11.76442018400121,1784080108.104755,benchmark_start,
36030.806898127,162.57898500900046,1784080258.91932,source_powerdown_requested,
36032.323284682,164.0953715640062,1784080260.4357069,source_powered_off,
36032.323322792,164.09540967400244,1784080260.4357445,destination_boot_start,
36032.323619889,164.0957067710042,1784080260.4360418,destination_process_started,pid=64735
36032.425152994,164.19723987600446,1784080260.537575,destination_qmp_ready,
36043.428978029,175.2010649110016,1784080271.5414004,destination_postgres_ready,
36043.720771616,175.49285849800071,1784080271.8331938,destination_benchmark_start,
36244.686623363,376.4587102450023,1784080472.7990456,benchmark_end,
