timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 03:54:55:373,1,821,821.0,4537.25,28271,12007,28255,28271
2026-07-15 03:54:56:373,2,1793,972.0,4110.5,11911,10343,11903,11911
2026-07-15 03:54:57:373,3,2779,986.0,4054.28,11559,11055,11543,11559
2026-07-15 03:54:58:373,4,3722,943.0,4227.49,12223,10327,11615,12223
2026-07-15 03:54:59:373,5,4662,940.0,4246.61,15159,11383,15127,15159
2026-07-15 03:55:00:373,6,5608,946.0,4227.84,12239,11543,12239,12239
2026-07-15 03:55:01:373,7,7580,1972.0,2027.83,10759,7935,10743,10759
2026-07-15 03:55:02:373,8,9734,2154.0,1854.42,9327,4931,7899,9327
2026-07-15 03:55:03:373,9,11815,2081.0,1884.42,47839,4531,45919,47839
2026-07-15 03:55:04:373,10,13840,2025.0,2008.8,24095,9223,24079,24095
2026-07-15 03:55:05:373,11,15829,1989.0,2009.63,21903,9663,21279,21903
2026-07-15 03:55:06:373,12,17895,2066.0,1933.33,16783,9695,16719,16783
2026-07-15 03:55:07:373,13,19819,1924.0,2075.97,16639,10071,14839,16639
2026-07-15 03:55:08:373,14,21897,2078.0,1922.94,17999,7979,17791,17999
2026-07-15 03:55:09:373,15,23960,2063.0,1936.29,16927,8983,16591,16927
2026-07-15 03:55:10:374,16,25951,1989.01,1997.5,18831,8607,16975,18831
2026-07-15 03:55:11:373,17,28018,2069.07,1941.77,14319,9527,13775,14319
2026-07-15 03:55:12:373,18,30003,1985.0,2012.61,16511,9511,14407,16511
2026-07-15 03:55:13:373,19,32053,2050.0,1947.62,15079,8115,14335,15079
2026-07-15 03:55:14:373,20,34088,2035.0,1965.67,16703,8075,16655,16703
2026-07-15 03:55:15:373,21,36102,2014.0,1982.48,14439,8055,14391,14439
2026-07-15 03:55:16:373,22,38111,2009.0,1989.67,16199,9287,16119,16199
2026-07-15 03:55:17:373,23,40207,2096.0,1900.59,16895,7983,15887,16895
2026-07-15 03:55:18:373,24,42200,1993.0,2010.42,15983,7935,14087,15983
2026-07-15 03:55:19:373,25,44299,2099.0,1902.94,15615,8647,14223,15615
2026-07-15 03:55:20:373,26,46264,1965.0,2033.41,38943,8951,36191,38943
2026-07-15 03:55:22:295,27,48228,1021.85,2034.81,17023,9247,15855,17023
2026-07-15 03:55:23:295,28,50293,2065.0,1931.58,15031,7907,14151,15031
2026-07-15 03:55:24:295,29,52406,2113.0,1892.85,15935,8975,14775,15935
2026-07-15 03:55:25:295,30,54429,2023.0,1964.81,15639,8059,15631,15639
2026-07-15 03:55:26:295,31,56472,2043.0,1967.14,14119,8035,13247,14119
2026-07-15 03:55:27:295,32,58550,2078.0,1922.13,15279,7639,15271,15279
2026-07-15 03:55:28:295,33,60554,2004.0,1993.8,16071,8991,12919,16071
2026-07-15 03:55:29:295,34,61632,1078.0,3660.31,17375,16023,17375,17375
2026-07-15 03:55:30:295,35,61955,323.0,12493.54,22271,19391,22271,22271
2026-07-15 03:55:31:295,36,62278,323.0,12370.11,24415,20031,24415,24415
2026-07-15 03:55:32:295,37,62655,377.0,10656.13,26095,20063,26095,26095
2026-07-15 03:55:33:295,38,64703,2048.0,1951.23,14751,7923,14727,14751
2026-07-15 03:55:34:295,39,66803,2100.0,1902.01,14807,7915,13183,14807
2026-07-15 03:55:35:295,40,68981,2178.0,1830.93,13479,6023,11375,13479
2026-07-15 03:55:36:295,41,70639,1658.0,2415.53,26351,9247,18399,26351
2026-07-15 03:55:37:295,42,71576,937.0,4258.01,32527,17103,31263,32527
2026-07-15 03:55:38:295,43,72489,913.0,4384.49,28095,18047,28079,28095
2026-07-15 03:55:39:295,44,73226,737.0,5413.22,25359,15575,25343,25359
2026-07-15 03:55:40:295,45,73917,691.0,5793.62,26991,18447,20447,26991
2026-07-15 03:55:41:295,46,74628,711.0,5619.46,24895,15343,24543,24895
2026-07-15 03:55:42:295,47,75291,663.0,6009.31,29455,21215,29455,29455
2026-07-15 03:55:43:295,48,75955,664.0,6024.3,20479,19183,20463,20479
2026-07-15 03:55:44:295,49,76578,623.0,6453.45,27583,20863,27567,27583
