t_monotonic,t_since_run_start,timestamp_unix,event,details
37809.669602801,0.006387851994077209,1784082037.7820249,run_start,
37809.698374088,0.035159138999006245,1784082037.810796,source_vm_started,pid=68079
37809.799726718,0.136511769000208,1784082037.9121487,source_qmp_ready,
37820.746087119,11.082872169994516,1784082048.858509,ssh_ready,
37820.895978177,11.232763227999385,1784082049.0084002,postgres_ready,
37821.323439353,11.660224403996835,1784082049.4358616,source_benchmark_start,
37821.323462743,11.66024779399595,1784082049.4358842,benchmark_start,
37972.15099192,162.48777697100013,1784082200.263414,source_powerdown_requested,
37973.667296744,164.00408179499937,1784082201.7797189,source_powered_off,
37973.667329084,164.00411413499387,1784082201.7797508,destination_boot_start,
37973.667538002,164.0043230529991,1784082201.77996,destination_process_started,pid=68326
37973.769155069,164.10594011999638,1784082201.8815773,destination_qmp_ready,
37986.919449626,177.25623467699916,1784082215.0318718,destination_postgres_ready,
37987.212275155,177.54906020599446,1784082215.3246973,destination_benchmark_start,
38187.994304281,378.331089331994,1784082416.1067262,benchmark_end,
