timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784078938,0,82515,1594,,,
1784078939,1,82871,1669,356,75,82.60
1784078940,2,91237,2924,8366,1255,86.96
1784078941,3,98349,4029,7112,1105,86.55
1784078942,4,106573,5210,8224,1181,87.44
1784078943,5,116195,6579,9622,1369,87.54
1784078944,6,125648,7826,9453,1247,88.35
1784078945,7,144922,10430,19274,2604,88.10
1784078946,8,166987,13217,22065,2787,88.79
1784078947,9,187603,15618,20616,2401,89.57
1784078948,10,208245,17908,20642,2290,90.01
1784078949,11,228770,20169,20525,2261,90.08
1784078950,12,247710,22198,18940,2029,90.32
1784078951,13,267559,24278,19849,2080,90.51
1784078952,14,288067,26466,20508,2188,90.36
1784078953,15,307223,28579,19156,2113,90.07
1784078954,16,327416,30770,20193,2191,90.21
1784078955,17,347951,32950,20535,2180,90.40
1784078956,18,366829,35089,18878,2139,89.82
1784078957,19,386471,37293,19642,2204,89.91
1784078958,20,406221,39493,19750,2200,89.98
1784078959,21,424957,41582,18736,2089,89.97
1784078960,22,444951,43841,19994,2259,89.85
1784078961,23,464638,46052,19687,2211,89.90
1784078963,25,483751,48280,19113,2228,89.56
1784078964,26,503642,50595,19891,2315,89.57
1784078965,27,523020,52880,19378,2285,89.45
1784078966,28,546487,55633,23467,2753,89.50
1784078967,29,563494,57651,17007,2018,89.39
1784078968,30,584763,60067,21269,2416,89.80
1784078970,32,603811,62281,19048,2214,89.59
1784078971,33,623662,64690,19851,2409,89.18
1784078972,34,641722,66880,18060,2190,89.19
1784078973,35,660943,69216,19221,2336,89.16
1784078974,36,678788,71365,17845,2149,89.25
1784078975,37,681926,71694,3138,329,90.51
1784078976,38,685065,72060,3139,366,89.56
1784078977,39,688402,72439,3337,379,89.80
1784078978,40,700915,73944,12513,1505,89.26
1784078979,41,720151,76273,19236,2329,89.20
1784078980,42,738932,78587,18781,2314,89.03
1784078981,43,758250,80950,19318,2363,89.10
1784078982,44,777575,83322,19325,2372,89.07
1784078983,45,787134,84486,9559,1164,89.14
1784078984,46,793664,85254,6530,768,89.48
1784078985,47,800550,86067,6886,813,89.44
1784078986,48,806947,86789,6397,722,89.86
1784078987,49,813408,87574,6461,785,89.17
1784078988,50,819727,88319,6319,745,89.45
1784078989,51,826083,89081,6356,762,89.29
1784078990,52,832200,89812,6117,731,89.33
1784078991,53,838166,90516,5966,704,89.45
1784078992,54,844417,91280,6251,764,89.11
1784078993,55,850387,91959,5970,679,89.79
1784078994,56,856789,92719,6402,760,89.39
1784078995,57,863026,93481,6237,762,89.11
1784078996,58,869504,94232,6478,751,89.61
1784078997,59,875870,95011,6366,779,89.10
1784078998,60,881920,95766,6050,755,88.91
1784078999,61,887763,96472,5843,706,89.22
1784079000,62,893610,97192,5847,720,89.04
1784079001,63,899653,97898,6043,706,89.54
1784079002,64,905722,98611,6069,713,89.49
1784079003,65,911851,99378,6129,767,88.88
1784079004,66,918138,100112,6287,734,89.55
1784079005,67,924408,100870,6270,758,89.21
1784079006,68,930638,101654,6230,784,88.82
1784079007,69,936798,102370,6160,716,89.59
1784079008,70,942754,103076,5956,706,89.40
1784079009,71,944967,103325,2213,249,89.89
1784079010,72,946878,103538,1911,213,89.97
1784079011,73,949827,103874,2949,336,89.77
1784079012,74,955989,104627,6162,753,89.11
1784079013,75,961744,105334,5755,707,89.06
1784079014,76,968066,106094,6322,760,89.27
1784079015,77,974172,106872,6106,778,88.70
1784079016,78,980308,107630,6136,758,89.00
1784079017,79,986511,108434,6203,804,88.53
1784079018,80,992692,109210,6181,776,88.85
1784079019,81,998791,109953,6099,743,89.14
1784079020,82,1004895,110718,6104,765,88.86
