timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 04:04:09:703,1,682,681.32,5452.77,11951,11783,11935,11951
2026-07-15 04:04:10:703,2,1390,708.0,5623.1,12495,12095,12487,12495
2026-07-15 04:04:11:703,3,2087,697.0,5736.58,17807,12119,17791,17807
2026-07-15 04:04:12:703,4,2795,708.0,5643.92,12271,12191,12247,12271
2026-07-15 04:04:13:703,5,3500,705.0,5650.49,22383,14511,22383,22383
2026-07-15 04:04:14:703,6,4481,981.0,4080.74,15815,9847,15807,15815
2026-07-15 04:04:15:703,7,5481,1000.0,3984.51,13263,10167,12271,13263
2026-07-15 04:04:16:703,8,6668,1187.0,3377.26,11935,10215,11783,11935
2026-07-15 04:04:17:703,9,8940,2272.0,1758.11,8535,4459,8431,8535
2026-07-15 04:04:18:703,10,11189,2249.0,1775.99,20335,4527,17295,20335
2026-07-15 04:04:19:703,11,13279,2090.0,1911.73,13775,7967,13775,13775
2026-07-15 04:04:20:703,12,15444,2165.0,1845.53,18367,5967,18335,18367
2026-07-15 04:04:21:703,13,17626,2182.0,1826.45,12383,5991,12063,12383
2026-07-15 04:04:22:703,14,19741,2115.0,1891.87,11855,7863,10663,11855
2026-07-15 04:04:23:703,15,21922,2181.0,1832.69,12263,5963,11895,12263
2026-07-15 04:04:24:703,16,24052,2130.0,1870.03,17071,6175,17055,17071
2026-07-15 04:04:25:703,17,26208,2156.0,1850.17,12767,7719,10295,12767
2026-07-15 04:04:26:703,18,28320,2112.0,1901.61,12639,7887,12623,12639
2026-07-15 04:04:27:703,19,30437,2117.0,1885.83,12431,7871,11623,12431
2026-07-15 04:04:28:703,20,32621,2184.0,1828.78,12687,5687,11895,12687
2026-07-15 04:04:29:703,21,34800,2179.0,1834.04,17071,5855,13831,17071
2026-07-15 04:04:30:703,22,36857,2057.0,1942.74,12335,7967,11743,12335
