t_monotonic,t_since_run_start,timestamp_unix,event,details
36643.833207592,0.006331323995254934,1784080871.9456296,run_start,
36643.863476786,0.036600517996703275,1784080871.975899,source_vm_started,pid=65969
36643.965102618,0.1382263499981491,1784080872.077525,source_qmp_ready,
36654.563896313,10.737020044995006,1784080882.6763184,ssh_ready,
36654.711272928,10.884396659996128,1784080882.8236954,postgres_ready,
36655.147807862,11.320931593996647,1784080883.2602298,source_benchmark_start,
36655.147826152,11.320949884000584,1784080883.2602477,benchmark_start,
36805.993688563,162.16681229499954,1784081034.1061106,source_powerdown_requested,
36807.510036092,163.68315982399508,1784081035.6224582,source_powered_off,
36807.510062032,163.68318576399906,1784081035.6224837,destination_boot_start,
36807.51023908,163.68336281200027,1784081035.6226609,destination_process_started,pid=66257
36807.61166551,163.7847892419959,1784081035.7240877,destination_qmp_ready,
36821.149581472,177.3227052039947,1784081049.2620034,destination_postgres_ready,
36821.448269621,177.62139335300162,1784081049.5606916,destination_benchmark_start,
37022.433956372,378.60708010399685,1784081250.5463786,benchmark_end,
