timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 03:48:28:507,1,636,635.36,5855.35,29695,12399,27983,29695
2026-07-15 03:48:29:507,2,1324,688.69,5803.51,12527,12167,12503,12527
2026-07-15 03:48:30:507,3,2011,687.0,5816.22,12447,12303,12415,12447
2026-07-15 03:48:31:507,4,2855,844.0,4731.69,12775,12023,12647,12775
2026-07-15 03:48:32:507,5,3780,925.0,4308.08,11887,11383,11847,11887
2026-07-15 03:48:33:507,6,4707,927.0,4308.82,12039,10191,12015,12039
2026-07-15 03:48:34:507,7,6730,2023.0,1977.25,10527,5271,10527,10527
2026-07-15 03:48:35:507,8,8952,2222.0,1798.0,7679,4463,7651,7679
2026-07-15 03:48:36:507,9,11046,2094.0,1906.35,13671,7867,13623,13671
2026-07-15 03:48:37:507,10,13064,2018.0,1976.43,48319,10423,48287,48319
2026-07-15 03:48:38:507,11,15137,2073.0,1931.65,16623,8295,15711,16623
2026-07-15 03:48:39:507,12,17115,1978.0,2019.0,16799,9855,16783,16799
2026-07-15 03:48:40:507,13,19201,2083.92,1908.15,16351,8075,15951,16351
2026-07-15 03:48:41:507,14,21299,2098.0,1912.52,14087,7695,13943,14087
2026-07-15 03:48:42:507,15,23282,1984.98,2015.36,22703,9303,20191,22703
2026-07-15 03:48:43:507,16,25312,2030.0,1968.15,21903,8179,16767,21903
2026-07-15 03:48:44:507,17,27330,2018.0,1974.42,16527,8855,16495,16527
2026-07-15 03:48:45:507,18,29333,2003.0,1998.96,17951,8671,14559,17951
2026-07-15 03:48:46:507,19,31391,2058.0,1941.73,15911,9375,14495,15911
2026-07-15 03:48:47:507,20,33386,1995.0,1995.65,16879,8671,16015,16879
2026-07-15 03:48:48:507,21,35448,2059.94,1939.05,15559,9399,14399,15559
2026-07-15 03:48:49:507,22,37504,2058.06,1947.17,16023,9119,14679,16023
2026-07-15 03:48:50:507,23,39548,2044.0,1955.74,16079,8959,14103,16079
2026-07-15 03:48:51:507,24,41570,2022.0,1975.24,15327,7991,14935,15327
2026-07-15 03:48:52:507,25,43667,2097.0,1906.5,15727,7719,15679,15727
2026-07-15 03:48:53:507,26,45615,1948.0,2050.21,33471,11359,33407,33471
2026-07-15 03:48:55:187,27,47646,1208.21,1966.79,14391,7971,14279,14391
2026-07-15 03:48:56:187,28,49760,2114.0,1889.11,21007,6047,14551,21007
2026-07-15 03:48:57:187,29,51767,2007.0,1986.55,18863,9647,16207,18863
2026-07-15 03:48:58:187,30,53825,2058.0,1942.31,16863,7915,15943,16863
2026-07-15 03:48:59:187,31,55932,2107.0,1899.34,16687,6267,15495,16687
2026-07-15 03:49:00:187,32,57857,1925.0,2076.72,14303,9711,13927,14303
2026-07-15 03:49:01:187,33,59912,2055.0,1943.77,14287,7975,14151,14287
2026-07-15 03:49:02:187,34,60779,867.0,4597.19,23295,17791,18751,23295
2026-07-15 03:49:03:187,35,61088,309.0,12969.02,24975,21199,24975,24975
2026-07-15 03:49:04:187,36,61381,293.0,13612.03,33951,21823,33951,33951
2026-07-15 03:49:05:187,37,62142,761.0,5269.32,21695,18719,21599,21695
2026-07-15 03:49:06:187,38,64238,2096.0,1907.86,12351,7599,11535,12351
2026-07-15 03:49:07:187,39,66391,2153.0,1854.99,12807,6887,12735,12807
2026-07-15 03:49:08:187,40,68444,2053.0,1948.25,13463,7931,13375,13463
2026-07-15 03:49:09:187,41,70580,2136.0,1870.89,12719,6603,10823,12719
2026-07-15 03:49:10:187,42,72760,2180.0,1833.21,13223,5815,13039,13223
2026-07-15 03:49:11:187,43,74414,1654.0,2411.58,15559,11663,15503,15559
2026-07-15 03:49:12:187,44,75110,696.0,5747.81,17375,15719,16719,17375
2026-07-15 03:49:13:187,45,75814,704.0,5674.2,24943,18095,21807,24943
2026-07-15 03:49:14:187,46,76551,737.0,5411.37,22303,15015,20303,22303
2026-07-15 03:49:15:187,47,77265,714.0,5613.19,19983,16095,19935,19983
2026-07-15 03:49:16:187,48,77940,675.0,5932.16,29279,18879,29231,29279
2026-07-15 03:49:17:187,49,78626,686.0,5825.52,24367,16039,16271,24367
2026-07-15 03:49:18:187,50,79303,677.0,5912.0,25087,16479,25071,25087
2026-07-15 03:49:19:187,51,79959,656.0,6092.21,25839,16255,23199,25839
2026-07-15 03:49:20:187,52,80592,633.0,6298.23,25151,19807,23199,25151
2026-07-15 03:49:21:187,53,81248,656.0,6115.39,27279,16767,27231,27279
2026-07-15 03:49:22:187,54,81919,671.0,5957.41,22239,16991,19535,22239
2026-07-15 03:49:23:187,55,82581,662.0,6047.95,26415,17023,22687,26415
2026-07-15 03:49:24:187,56,83251,670.0,5928.56,26095,16335,25711,26095
2026-07-15 03:49:25:187,57,83937,686.0,5863.69,28783,18575,28719,28783
2026-07-15 03:49:26:187,58,84612,675.0,5912.45,28975,18655,28975,28975
2026-07-15 03:49:27:187,59,85269,657.0,6104.46,29151,21839,29087,29151
2026-07-15 03:49:28:187,60,85923,654.0,6102.59,17439,17087,17359,17439
2026-07-15 03:49:29:187,61,86555,632.0,6339.02,47071,18815,31919,47071
2026-07-15 03:49:30:187,62,87196,641.0,6237.62,27631,20063,24415,27631
2026-07-15 03:49:31:187,63,87858,662.0,5992.99,28207,22447,28159,28207
2026-07-15 03:49:32:187,64,88515,657.0,6084.85,28175,17071,28111,28175
2026-07-15 03:49:33:187,65,89199,684.0,5893.13,26879,20111,26879,26879
2026-07-15 03:49:34:187,66,89882,683.0,5842.17,25375,19343,25375,25375
2026-07-15 03:49:35:187,67,90547,665.0,6015.39,43871,20559,30303,43871
2026-07-15 03:49:36:187,68,91033,486.0,8198.19,33727,32527,33727,33727
2026-07-15 03:49:37:187,69,91214,181.0,22047.02,39199,37983,39199,39199
