timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 03:31:45:643,1,645,645.0,5751.09,12567,12359,12511,12567
2026-07-15 03:31:46:643,2,1463,818.0,4891.91,12615,11663,12047,12615
2026-07-15 03:31:47:643,3,2431,968.0,4112.44,16703,11735,12319,16703
2026-07-15 03:31:48:643,4,3423,992.0,4029.03,11135,10135,10263,11135
2026-07-15 03:31:49:643,5,5476,2053.0,1945.24,11663,6451,9855,11663
2026-07-15 03:31:50:643,6,7730,2254.0,1770.75,7639,4535,7623,7639
2026-07-15 03:31:51:643,7,9837,2107.0,1895.13,10863,7907,10703,10863
2026-07-15 03:31:52:643,8,12067,2230.0,1792.19,10639,4923,10535,10639
2026-07-15 03:31:53:643,9,14190,2123.0,1881.41,13735,7863,12103,13735
2026-07-15 03:31:54:643,10,16378,2188.0,1823.49,10375,4967,10199,10375
2026-07-15 03:31:55:643,11,18443,2065.0,1936.53,18511,7935,14375,18511
2026-07-15 03:31:56:643,12,20632,2189.0,1826.18,13815,5035,10783,13815
2026-07-15 03:31:57:643,13,22840,2208.0,1809.21,11111,5707,10487,11111
2026-07-15 03:31:58:643,14,24947,2107.0,1890.59,12271,7879,11991,12271
2026-07-15 03:31:59:643,15,27077,2130.0,1881.55,11695,7919,10191,11695
2026-07-15 03:32:00:643,16,29215,2138.0,1867.9,13807,5871,11839,13807
2026-07-15 03:32:01:643,17,31405,2190.0,1824.58,12303,5847,12175,12303
2026-07-15 03:32:02:643,18,33454,2049.0,1948.77,13839,7943,12623,13839
2026-07-15 03:32:03:643,19,35596,2142.0,1865.56,12463,7947,10679,12463
2026-07-15 03:32:04:643,20,37777,2181.0,1832.81,10351,5707,10031,10351
2026-07-15 03:32:05:643,21,39989,2212.0,1804.73,12095,5203,11911,12095
2026-07-15 03:32:06:643,22,42014,2025.0,1973.35,15967,7947,15159,15967
2026-07-15 03:32:07:643,23,44174,2160.0,1850.53,13831,7543,11975,13831
2026-07-15 03:32:08:643,24,46317,2143.0,1862.34,12471,6259,12255,12471
2026-07-15 03:32:10:694,26,48403,1017.06,1914.0,13447,7951,12919,13447
2026-07-15 03:32:11:694,27,50495,2092.0,1912.56,12343,7931,12327,12343
2026-07-15 03:32:12:694,28,52703,2208.0,1809.29,11911,5939,10407,11911
2026-07-15 03:32:13:694,29,54888,2185.0,1824.92,13991,5703,13503,13991
2026-07-15 03:32:14:694,30,56939,2051.0,1950.69,17055,7971,17007,17055
2026-07-15 03:32:15:694,31,59094,2155.0,1855.3,13231,6691,10927,13231
2026-07-15 03:32:16:694,32,60650,1556.0,2554.49,14895,13559,14399,14895
2026-07-15 03:32:17:694,33,61055,405.0,9841.12,24031,17631,24031,24031
2026-07-15 03:32:18:694,34,61452,397.0,10109.53,22287,19439,22287,22287
2026-07-15 03:32:19:694,35,63191,1739.0,2309.0,21775,12679,19935,21775
2026-07-15 03:32:20:694,36,65220,2029.0,1970.05,13807,7975,12087,13807
2026-07-15 03:32:21:694,37,67382,2162.0,1847.66,17375,6215,14031,17375
2026-07-15 03:32:22:694,38,69586,2204.0,1812.11,12503,5547,8607,12503
2026-07-15 03:32:23:694,39,71809,2223.0,1798.99,9983,5651,9943,9983
2026-07-15 03:32:24:694,40,73928,2119.0,1886.23,12207,7143,12175,12207
2026-07-15 03:32:25:694,41,76111,2183.0,1831.12,9799,5919,8003,9799
2026-07-15 03:32:26:694,42,78286,2175.0,1836.99,13551,5755,11863,13551
2026-07-15 03:32:27:694,43,80352,2066.0,1935.08,17007,7959,16847,17007
2026-07-15 03:32:28:694,44,82548,2196.0,1820.28,10255,5859,9799,10255
2026-07-15 03:32:29:694,45,84730,2182.0,1831.93,7971,6819,7959,7971
2026-07-15 03:32:30:694,46,86940,2210.0,1808.44,11319,5695,10855,11319
2026-07-15 03:32:31:694,47,89045,2105.0,1898.14,12183,7955,12047,12183
2026-07-15 03:32:32:694,48,91192,2147.0,1861.9,10823,7579,9951,10823
2026-07-15 03:32:33:694,49,93394,2202.0,1814.96,11863,5715,11263,11863
2026-07-15 03:32:34:694,50,95551,2157.0,1851.91,11863,7579,9815,11863
2026-07-15 03:32:35:694,51,97656,2105.0,1886.4,10399,7843,10343,10399
2026-07-15 03:32:36:694,52,99856,2200.0,1828.35,13887,5795,13631,13887
2026-07-15 03:32:37:694,53,102047,2191.0,1824.14,11999,5715,11759,11999
2026-07-15 03:32:38:694,54,104190,2143.0,1864.02,10591,7855,10575,10591
2026-07-15 03:32:39:694,55,106341,2151.0,1858.31,11239,5927,10287,11239
2026-07-15 03:32:40:694,56,108470,2129.0,1878.17,13919,7767,11767,13919
2026-07-15 03:32:41:694,57,110667,2197.0,1817.46,12047,5779,12007,12047
2026-07-15 03:32:42:694,58,112064,1397.0,2860.6,20223,12111,20143,20223
2026-07-15 03:32:43:694,59,112735,671.0,5962.89,32383,21327,24927,32383
2026-07-15 03:32:44:694,60,113475,740.0,5407.25,14559,13535,14543,14559
2026-07-15 03:32:45:694,61,114191,716.0,5578.8,22431,14399,22431,22431
2026-07-15 03:32:46:694,62,114914,723.0,5528.42,15647,14767,15639,15647
2026-07-15 03:32:47:694,63,115631,717.0,5569.68,19983,14455,19903,19983
2026-07-15 03:32:48:694,64,116322,691.0,5795.69,21487,15719,18271,21487
2026-07-15 03:32:49:694,65,116982,660.0,5973.89,21807,16399,16607,21807
2026-07-15 03:32:50:694,66,117198,216.0,18771.61,39327,39199,39327,39327
2026-07-15 03:32:51:694,67,117399,201.0,19800.75,33663,33183,33663,33663
2026-07-15 03:32:52:694,68,117589,190.0,21022.48,37983,35615,37983,37983
2026-07-15 03:32:53:694,69,117783,194.0,20606.56,39743,33439,39743,39743
2026-07-15 03:32:54:694,70,117955,172.0,23240.05,38751,38719,38751,38751
2026-07-15 03:32:55:694,71,118451,496.0,8112.06,47423,28655,47423,47423
2026-07-15 03:32:56:694,72,119148,697.0,5736.24,20319,15935,16223,20319
2026-07-15 03:32:57:694,73,119855,707.0,5667.61,20031,14551,20015,20031
2026-07-15 03:32:58:694,74,120567,712.0,5618.48,15863,14367,15855,15863
2026-07-15 03:32:59:694,75,121234,667.0,5991.03,23311,17359,20415,23311
2026-07-15 03:33:00:694,76,121915,681.0,5861.75,23343,15479,23343,23343
2026-07-15 03:33:01:694,77,122578,663.0,6039.81,17855,15199,16623,17855
2026-07-15 03:33:02:694,78,123240,662.0,6039.44,16279,13983,16271,16279
2026-07-15 03:33:03:694,79,123913,673.0,5942.34,21551,17727,21503,21551
